cc.drx	poi_2.13	ee		704dd3f98031dfcf71be1867a4ea486914031881
io.micronaut.aws	micronaut-aws-sdk-v2	3.14.3		f7a32c1e09cfc39aa54172645a8b0803cd4e0dc6
io.micronaut.aws	micronaut-aws-sdk-v2	3.15.0		018d98c2812167e042c2f4f095da449ae78ff3dd
io.micronaut.aws	micronaut-aws-sdk-v2	3.15.1		3799362929edf893d0d6dae42be883c45ec0f3da
io.micronaut.aws	micronaut-aws-sdk-v2	3.15.2		f26f1dc69b4914f72c08998118feb359044723e3
io.micronaut.aws	micronaut-aws-sdk-v2	3.16.0		32ca589f591d85aa9ceb06d5756eaf5f6a4d73a4
io.micronaut.aws	micronaut-aws-sdk-v2	3.16.1		e733263fa0bdb0daac96d73692ed9bfe088102c4
io.micronaut.aws	micronaut-aws-sdk-v2	3.17.0		4d5d7dd77cd78fd9210787c15d16311a540111a0
io.micronaut.aws	micronaut-aws-sdk-v2	3.17.1		53f236bd516f111c2dc6c054041579df7b2225fc
io.micronaut.aws	micronaut-aws-sdk-v2	3.17.2		c1aad9491fe8bbcf3549c8edefce82ee674f5b45
io.micronaut.aws	micronaut-aws-sdk-v2	3.17.3		45a1359b5d5aec56bb34a915ba6a667d05704d88
io.micronaut.aws	micronaut-aws-sdk-v2	3.18.0		06d8a16caafcbb90c8da914732fa6b5883fed2a0
io.micronaut.aws	micronaut-aws-sdk-v2	3.2.0		b5d0360f25736094a51ab1933d4e4db4683f0e41
io.micronaut.aws	micronaut-aws-sdk-v2	3.2.1		1776766826cd9d7eae23a5c495f8c1a4ddc7e2d4
io.micronaut.aws	micronaut-aws-sdk-v2	3.2.2		059c323d0029cdf13091b9ddc2b254aae9aec24b
io.micronaut.aws	micronaut-aws-sdk-v2	3.2.3		897c4c98c6b694bf2476b5827e74e7d5b23a05b0
io.micronaut.aws	micronaut-aws-sdk-v2	3.3.0		077efb3eb60c0db3c1ca32d8a40b59bc4429072a
io.micronaut.aws	micronaut-aws-sdk-v2	3.4.0		103dc33bdcb51c9e4d60b3462661f8227fdeef5a
io.micronaut.aws	micronaut-aws-sdk-v2	3.5.0		613160127cb1841ed5efc8141fc4f9d4d92a0f20
io.micronaut.aws	micronaut-aws-sdk-v2	3.5.1		64010840c9ec348a2921c03662055b9ecb5d52c6
io.micronaut.aws	micronaut-aws-sdk-v2	3.5.2		ed64c27c33918086d4ff6c14884d4058c1dc6d51
io.micronaut.aws	micronaut-aws-sdk-v2	3.5.3		cd62390276d260c960f7f39c3f2bfa850bac279f
io.micronaut.aws	micronaut-aws-sdk-v2	3.6.0		5503f39d8b17853e66845bc19d808fa7f57d9de0
io.micronaut.aws	micronaut-aws-sdk-v2	3.6.1		4f33d1bc5366dd7989540636974a33a18fb309a5
io.micronaut.aws	micronaut-aws-sdk-v2	3.6.2		0fa73f26d7f89a289cb82860a65fccdff4e74c52
io.micronaut.aws	micronaut-aws-sdk-v2	3.7.0		7cf430f9baa14bdc91a351c611dcfd7cbcb463ae
io.micronaut.aws	micronaut-aws-sdk-v2	3.7.1		00ac0f43d7536171b40dbd53158b4167788a5251
io.micronaut.aws	micronaut-aws-sdk-v2	3.7.3		4b8fd1fd704cd52ed80541364d03b99172130c8e
io.micronaut.aws	micronaut-aws-sdk-v2	3.8.0		635949d7ea3453e5ed92f24e419b425c567c6549
io.micronaut.aws	micronaut-aws-sdk-v2	3.8.1		e82a673133d59f720063d5cb96815349cb7ee51e
io.micronaut.aws	micronaut-aws-sdk-v2	3.8.2		40a56773c9829b6e21801021986c0f4cb950ee37
io.micronaut.aws	micronaut-aws-sdk-v2	3.9.0		5113a09edf3294248e7d82ebcf14befb873cc401
io.micronaut.aws	micronaut-aws-sdk-v2	3.9.1		9a49ff13cf1c2da74534ad7c18120bffa37867d4
io.micronaut.aws	micronaut-aws-sdk-v2	3.9.2		b89a59094ceb43153bef9c846d8ac313d8447515
io.micronaut.aws	micronaut-aws-sdk-v2	3.9.3		06ef619a36a0564d2e960ced6a4ae61eb845189c
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.0		4e5c95cdab96e23576e5181b64f3eae9337d3b9a
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.0-M1		2ba2da0a37897b454dabe2e247dbabd458c1f8ec
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.0-M10		a09d2a3f95345a61c192cb2d8eee16c54b6de0ad
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.0-M11		6bcaf83eaad29ab1db2ce4cd9181860a99bc37fb
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.0-M12		863de9adb74f1bb53f8ad033f713e7ecd887444f
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.0-M13		1db4301d91f86dfe56712d053cbea00a338437ef
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.0-M2		d4dac151d5539977ae8a2bed4ecbf3a602f5acde
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.0-M3		3be6408104f7544ced6590ca0cdee892629ba636
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.0-M4		75c80e160d1d22cc1e96c188b628f6a6d39e4081
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.0-M5		0084e6d18ee8c1078f899c7573006b68d56408bf
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.0-M6		3f7534ab0e71d2a96a9505bb7be3f7ab26abadd5
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.0-M7		3c7e5cf4f332ee9f8a0ad24a1d49d827cf1bddba
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.0-M8		1219c7e028bf31dc1b0f7dfcd34e82c776ae2ed3
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.0-M9		2982b0671e4011e087ca8fa282e02e05af1077d8
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.1		7bed4175aedbf9bdf18f8fc479049a1646a4d3b4
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.2		b48cb7373c9b17722d4c904c0ade388fa82faffa
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.3		43eed181cf64b034b390ffc67314e88aa7f0e6f8
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.4		e224c77c76fa2840ac0ee9efcbc65192dc4e0861
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.5		dd0fe87a5238cb50a7e4eb6836d7c523f9b9c4c7
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.6		0b7f3778656be2c8af539af8b9b95478d902833e
io.micronaut.aws	micronaut-aws-sdk-v2	4.0.7		b2aae145837bf7f88fc4b8a0e5067ce95a39d808
io.micronaut.aws	micronaut-aws-sdk-v2	4.1.0		ea01bde36721e75ecb1e4ba8de64307cf954860c
io.micronaut.aws	micronaut-aws-sdk-v2	4.1.1		e990bb1c46c928b5ba02381aee568dd7ec4add7c
io.micronaut.aws	micronaut-aws-sdk-v2	4.1.2		6b5e63c36d444fb00b7e871213296b46b2cae6e9
io.micronaut.aws	micronaut-aws-sdk-v2	4.1.3		1d6e36b691f6ddca6345d47191e9796521734a99
io.micronaut.aws	micronaut-aws-sdk-v2	4.1.4		bb6ff5a51e34aa323ee686d1e75dfea9ba005a72
io.micronaut.aws	micronaut-aws-sdk-v2	4.1.5		25fafb8b1a1aed01d46b87f73b98d3b316d9ea8b
io.micronaut.aws	micronaut-aws-sdk-v2	4.1.6		ea13d8066faa80fd7dc28650341691f4881e81ec
io.micronaut.aws	micronaut-aws-sdk-v2	4.10.0		5e2b1bf013f519a31f8c641bfa6d6d0c8506ccce
io.micronaut.aws	micronaut-aws-sdk-v2	4.2.0		f9736a758f7b18a759e42f6b83769dced755ad26
io.micronaut.aws	micronaut-aws-sdk-v2	4.2.1		c1d3e70714ecdb26e3de62ef9cdaac4745846f93
io.micronaut.aws	micronaut-aws-sdk-v2	4.2.2		376f4da15d2921d252d0642dc35a90b51d2ec4d1
io.micronaut.aws	micronaut-aws-sdk-v2	4.2.3		1fe082815908ffb0fc6fedfb57679ce6d826f21b
io.micronaut.aws	micronaut-aws-sdk-v2	4.3.0		c1259f8bc6ddf116b85194fa954a0e752511e938
io.micronaut.aws	micronaut-aws-sdk-v2	4.4.0		5b9388cc4bf77f209155ea92e9782ee4e8e26fac
io.micronaut.aws	micronaut-aws-sdk-v2	4.4.1		327bbb0c763ed8bdbb66bbc99f274d1bf01edf99
io.micronaut.aws	micronaut-aws-sdk-v2	4.4.2		fa7c08a3f2f3c2744577391ca0088e21ee612c1c
io.micronaut.aws	micronaut-aws-sdk-v2	4.4.3		de98e1723219f5f3109321391334bf8a6d552885
io.micronaut.aws	micronaut-aws-sdk-v2	4.5.0		d5d231b4f3453aa9d74ca9eb29d1af26b6e0d7f9
io.micronaut.aws	micronaut-aws-sdk-v2	4.6.0		70a90de21fc4380f903a2da305409c9a8620d428
io.micronaut.aws	micronaut-aws-sdk-v2	4.7.0		f485c0680db14b9603a47d80bd24add173f0f9da
io.micronaut.aws	micronaut-aws-sdk-v2	4.7.1		7eb0a427736a974b1b9dc4a6d7de139428b0c8c0
io.micronaut.aws	micronaut-aws-sdk-v2	4.8.0		a782eca65ae56c06e2ef19db883a50a88016577b
io.micronaut.aws	micronaut-aws-sdk-v2	4.9.0		13bd8a4dc94c8ba1948fe1d66c07fecd0e3f9964
io.onfhir	onfhir-operations	3.0		488a4519dce82e6d327491e112aef7975e2455d9
io.openliberty.features	servlet	24.0.0.10		N/A
io.openliberty.features	servlet	24.0.0.11		N/A
io.openliberty.features	servlet	24.0.0.12		N/A
io.openliberty.features	servlet	24.0.0.8		N/A
io.openliberty.features	servlet	24.0.0.9		N/A
io.openliberty.features	servlet	25.0.0.1		N/A
io.openliberty.features	servlet	25.0.0.2		N/A
io.openliberty.features	servlet	25.0.0.3		N/A
io.openliberty.features	servlet	25.0.0.4		N/A
io.takari.maven.plugins	proto-maven-plugin	1.2.0		b1baa2dd3cfcd3d5e44585599ae5f012ad2c7f6c
io.takari.maven.plugins	proto-maven-plugin	1.2.1		7d8cdf6eac55f12264ca49171b849bc593483213
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.1		N/A
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.1	metadata	78eec2cdc67c9e970b3e68992c4919488f5d282d
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.1-dev1		N/A
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.1-dev1	metadata	a6a3909d7d2b9f9e1119c3d232e82389c6aa185e
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.1-dev2		N/A
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.1-dev2	metadata	5260a0d84e0e867b62eea8b8a2cabbe1203d8f03
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.10		N/A
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.10	metadata	6c8a32e9d89b4cdccbcf6f1b16ced7e857f6e2c4
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.11		N/A
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.11	metadata	3fda3249396072b8d9871daa160f987c75d66ad5
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.12		N/A
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.12	metadata	866c75eca3f34bd1e9dc208d672cdc357db72e8b
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.2		N/A
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.2	metadata	a23a6395934f76d005828e9b54dceb245246c8b4
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.3		N/A
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.3	metadata	41f2d02c6dbd4486075bd8bb701e2da0303094fa
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.4		N/A
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.4	metadata	8a23cf710f8cf7f40935a69ceb1862948253fc4a
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.5		N/A
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.5	metadata	e7725e1f0528db18f64d63321236252b8e76d504
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.6		N/A
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.6	metadata	3a6d8e68f2440a4a48f0e2b2b04df7349a6a17ca
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.7		N/A
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.7	metadata	835240dde00f9ecd4dd6fee96439cf8f73920415
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.8		N/A
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.8	metadata	83b0f195be071c9cf0f9cf48bc2d5c4c66ed8c1c
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.9		N/A
love.forte.simbot.component	simbot-component-telegram-api-tvosarm64	0.0.9	metadata	f75049cf7bea030ca0bf076a1a2912147a9d5276
net.exoego	aws-sdk-scalajs-facade-eks-nodejs-v8_sjs0.6_2.12	0.26.1-v2-524.0		36a07af24a9f965b2be80cf15bf68f5aab223a3e
net.exoego	aws-sdk-scalajs-facade-eks-nodejs-v8_sjs0.6_2.12	0.26.1-v2.524.0		ef7ebaa76ad9019378a8416d540c2c43d471d87d
net.lachlanmckee	gsonpath-compiler-base	1.0.0		98a5990e5ade3f4bd77806719f28b7cd53c3a297
net.lachlanmckee	gsonpath-compiler-base	1.1.0		d49f48b3f7f6d07bda26d71152bffcc977148785
net.lachlanmckee	gsonpath-compiler-base	1.1.1		1a48c4b571a0d40bcbd79107754c3119594ebca9
net.lachlanmckee	gsonpath-compiler-base	1.2.0		974fd968b1e6938d351990ecd4cc1c314c50c3ef
net.lachlanmckee	gsonpath-compiler-base	1.2.1		20e5458cab45d31d8215fc675fd4bca65dece16e
net.lachlanmckee	gsonpath-compiler-base	1.3.0		a1629dd70d6a58633aaeef64a43dba55cd901eba
net.lachlanmckee	gsonpath-compiler-base	1.4.0		70eda0d30a89b6f27b7a7fd8b7ab290e280f6048
net.lachlanmckee	gsonpath-compiler-base	1.4.1		47996d5c9a049a511c1a53df1be8091cb1bc1cde
net.lachlanmckee	gsonpath-compiler-base	1.5.0		b5f0ce640a25b40eb47082eb39397995939a71d0
net.lachlanmckee	gsonpath-compiler-base	1.5.1		4da4807151191be897e39f38be85535c2dd22dbe
net.lachlanmckee	gsonpath-compiler-base	1.6.0		30b6e6158fe9fd8c298f79057adb10788226fe64
net.lachlanmckee	gsonpath-compiler-base	2.0.0		a2a42b496f2c0f0daf7e9be46ef5ee7109db4338
no.tornado.brap	brap-modification	0.9.1		3cdba746d5ad44c323657bd46813678df24ab5c9
no.tornado.brap	brap-modification	0.9.2		41566007b4b64da08efee30f2ae21dfe556c8d00
no.tornado.brap	brap-modification	0.9.3		23f0da618659dfb07e3ac8af780959259a62ffeb
no.tornado.brap	brap-modification	1.0		7342b2b7b51fcc0d44eac3f7d3f2e549b1cdbd23
no.tornado.brap	brap-modification	1.0.1		e9aade51fa0b61580169be9c8e0723069a3ad6d5
org.apache.camel.quarkus	camel-quarkus-vm-deployment	0.3.0		342e90c5960cac6de43f5965c94d831bc76d8e29
org.apache.camel.quarkus	camel-quarkus-vm-deployment	0.3.1		c19f389c502074d8097e5f1a7e4990b8c4c39d6f
org.apache.camel.quarkus	camel-quarkus-vm-deployment	0.4.0		92900d100d111147fc2a5aa944d0f5c430cbae1a
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.0.0		97b821962bc31dd6216ad69a651394dc06b122d0
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.0.0-CR2		25e6015746419ed69a150ef60cec9d1bf7fbb18d
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.0.0-CR3		ef1d23252d5bfafdefa982db9b633254342d6fa6
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.0.0-M1		cda5c016d3c5eef0aa8f86c3b45021a93159ef21
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.0.0-M2		5c34f6e9629132ab5a821912e60117f88a910e2e
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.0.0-M3		b4d92ee7b4dfedb4b09c6556d03dd6c3547abce2
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.0.0-M4		ea518a4736085c06cc22d4a56e36ca0e00276961
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.0.0-M5		ee34a53899e7be5b1a5f473cd11a791cbc7f8e86
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.0.0-M6		1a12ac800282c7bc681515facabb770cd23b8d77
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.0.0-M7		4e5b6a3506b07a4905672598986805c9312b9185
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.0.1		cc9993b185f881757fabd9c3ef7e87e2411dcee2
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.1.0		f207d52ce0e2ccbc85fa5cac3c110cea55a3ff82
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.2.0		6303ce20deb267866e9e5e0cee37c02ff23550c6
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.3.0		67ddbaed4a20fbd9c9a49fd7b88ec3a6ad729323
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.4.0		931c31dd400b3b203abc907bfb73b761b884410f
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.5.0		a0b7f66d4ee2ca1a917cf61b3490121d46623c1b
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.6.0		adcac208b37effe6a75e19bc45a5cfbdb4f9c0f5
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.7.0		55595b54a70468cf701dfce3a0a79a9568d0a42b
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.8.0		973ae67d3300c9f258ccb43450ea45bd0365ceba
org.apache.camel.quarkus	camel-quarkus-vm-deployment	1.8.1		1d316a0370643a8e8516e669fdc2b0b3329b1bd9
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.0.0		3c0d33760b395a694e0fbbd50781232befd3d199
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.0.0-M1		b058bbb7dd7efb6c5908d705413931f32c236977
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.0.0-M2		598a99a471e055e3137db4db5efc7c7c45745b88
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.1.0		72fc77c386c9fe2595b1f809a06f732736dcbffe
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.10.0		69f952bf0e4d16afa012ec8fe9ffbabf732314c8
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.11.0		28facf529b91721e38fb6e735c4c5be084ea373f
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.12.0		089a933d61183bf3a58add36324813817b4326c4
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.13.0		a427d1b91ef88c5ae8f129c539a82c31117d63ed
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.13.1		6117b6bf0a0ef8af073bedd7c4ef601cc287272f
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.13.2		995ce8694c255972672aabad1dc83022a431877f
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.13.3		295c763ad4a7f046e1d250c4203dd801856d54b8
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.14.0		17b6a7d1b90df95073d441881c55f1d8a14d5aac
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.15.0		a8cfa76f37b401d52f00e7d364de4eae8b6c8ddc
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.16.0		775028574511c56eccfd506ef97d24ddaad9501e
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.2.0		9c3a5b81f2c0c3f59c0d976f4127c2b1f6f2974e
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.2.1		46e5e83583635d2fc045cf7bdab7b282d2d51758
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.3.0		d617643def4f2b8c2fb42e9c1605c0f895f4add7
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.4.0		26abdad9c4c647eb9a7fc1843c22549d72c9ab64
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.5.0		04895fc8034d1c5a718ddce39a4260d13e6ed9f2
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.6.0		f07e1c8c2d9f4f093eed78a9aa08ceff556891f0
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.7.0		b4bf6994187b525ddef4205bd485af03f7d74865
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.7.1		d615fa5d89abd47200909b7894f847ce475069c8
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.7.2		4c6ae68bded120667bd0d9a3f42a462f702a89ae
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.8.0		19e28abe0ce63f0d8619b62d91de8c7d4fd95597
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.8.0-M1		691a17331cb9d06d7211b093fb56f8e0c6f8c95a
org.apache.camel.quarkus	camel-quarkus-vm-deployment	2.9.0		e1eba4f2ab013f1f9e3332e86d48376f4af89fee
org.apache.camel.quarkus	camel-quarkus-vm-deployment	3.0.0-M1		789d42813df3e6f92a7df424ca4f861283bf9620
org.apache.dolphinscheduler	dolphinscheduler-task-datafactory	3.2.0		86a0ddf190f33b908d1ae529450a130357bd73d6
org.apache.dolphinscheduler	dolphinscheduler-task-datafactory	3.2.1		2982860fa34e30feae3f504aaf2e62d699dd9b78
org.apache.dolphinscheduler	dolphinscheduler-task-datafactory	3.3.0-alpha		adf505e863d235c61726562b985de607ea46d7fe
org.apache.dolphinscheduler	dolphinscheduler-task-datafactory	3.3.0-alpha	shade	f252bf0b85f813225b7019451d5193d29f690ae2
org.apache.geronimo.bundles	json	20090211_1		dd3e57b26450cd682f5991c537ab44ba1fbbdb54
org.apache.hop	hop-transform-dynamicsqlrow	2.10.0		8bfaebc7dbc469d0edaf7ea741dd11d41e3459ef
org.apache.hop	hop-transform-dynamicsqlrow	2.11.0		09d659602ff27753c35e8157e5f56fc128782b8b
org.apache.hop	hop-transform-dynamicsqlrow	2.12.0		673383dbb2d28186dbdf5983e3397292f97312cb
org.apache.hop	hop-transform-dynamicsqlrow	2.13.0		fc3211cb1532547466a0183003cf1e05683f2874
org.apache.hop	hop-transform-dynamicsqlrow	2.2.0		c3b098bfbca4e929b40abffdbbfc8e02ca597a5b
org.apache.hop	hop-transform-dynamicsqlrow	2.3.0		7b67f623c174615581d965df8cda28836bcd50ef
org.apache.hop	hop-transform-dynamicsqlrow	2.4.0		16bf25c5e2476c23afd7678c3f9f66b69ded0843
org.apache.hop	hop-transform-dynamicsqlrow	2.5.0		1540ae9ac093fd2439bbc16c472be3595bb78790
org.apache.hop	hop-transform-dynamicsqlrow	2.6.0		9454a69534945df3be499486db4e6e6b5a1ef474
org.apache.hop	hop-transform-dynamicsqlrow	2.7.0		4a263ccb9a998e8b164204b6df10e27ae215efcf
org.apache.hop	hop-transform-dynamicsqlrow	2.8.0		b2c5adb33b6cce7a76d6c2f45f6a5053fa840f43
org.apache.hop	hop-transform-dynamicsqlrow	2.9.0		1d32d94a66be704a4ad72a857e82c3895d0a97bf
org.apache.kerby	kerby-pkix	1.0.0		df30f98ed41477cbeb80acde5ce4d9dad8a8c396
org.apache.kerby	kerby-pkix	1.0.0-RC2		3213d43b9b88dbfc678b99f859853adbd5860f2e
org.apache.kerby	kerby-pkix	1.0.1		4c1fd1f78ba7c16cf6fcd663ddad7eed34b4d911
org.apache.kerby	kerby-pkix	1.1.0		61388d84a3f71f150702c0eaa872a65f2badb2c4
org.apache.kerby	kerby-pkix	1.1.1		ee026862c5aab5cf6fef788c25dfd7dd95299cda
org.apache.kerby	kerby-pkix	2.0.0		d07f8a8ceb4391e8376fced7de5fe9f16e089bd4
org.apache.kerby	kerby-pkix	2.0.1		c7ce7601347742d5172769f4aa371fd4a50a2fd7
org.apache.kerby	kerby-pkix	2.0.2		134ed16aa64debc5b099c21c928dd3508d854084
org.apache.kerby	kerby-pkix	2.0.3		8301fe828f3b931617df990f77da636eacd9212d
org.apache.kerby	kerby-pkix	2.1.0		a404c5c60331ef647608b626c4202bbbbe9c1e3c
org.apache.nifi.minifi	minifi-c2-provider-util	0.2.0		e897b4de8398f1e7dbd92f9d26dfa5b57995046c
org.apache.nifi.minifi	minifi-c2-provider-util	0.3.0		d29d10f0c2625c0fc33733b7ab9b5992a991929f
org.apache.nifi.minifi	minifi-c2-provider-util	0.4.0		019877fba474a390dd68dd71f543b83d30354430
org.apache.nifi.minifi	minifi-c2-provider-util	0.5.0		f91b881890db7d93bbf8ad928ec5c1fc62a7afd8
org.apache.nifi.minifi	minifi-c2-provider-util	1.14.0		7090f21a9286398a69e88b584bdc4ad4edaea094
org.apache.nifi.minifi	minifi-c2-provider-util	1.15.0		474b5ded83571280273c52b7bd55da6a2a835deb
org.apache.nifi.minifi	minifi-c2-provider-util	1.15.1		0152dc2166016702bf02ac15bff218bbba7a1c5d
org.apache.nifi.minifi	minifi-c2-provider-util	1.15.2		327bbfef02dbecc3908acb9e18da035bf8914f5a
org.apache.nifi.minifi	minifi-c2-provider-util	1.15.3		1862e871ed420c92752d2fd705da1a0eb03f6213
org.apache.nifi.minifi	minifi-c2-provider-util	1.16.0		a0a6898e52c61513a380116b9df6a60a2deac507
org.apache.nifi.minifi	minifi-c2-provider-util	1.16.1		70f5a3c09c1f1199c8c7bbb17d48280d952f84e9
org.apache.nifi.minifi	minifi-c2-provider-util	1.16.2		0db7cf9787ac6eea1310dc663e76423786f0b48b
org.apache.nifi.minifi	minifi-c2-provider-util	1.16.3		d716a470abd2112592ec37ae7d9d509449b67472
org.apache.nifi.minifi	minifi-c2-provider-util	1.17.0		f62015bf463e99de1f01c0c079275045ddea567f
org.apache.nifi.minifi	minifi-c2-provider-util	1.18.0		1c2350cac9340c75a02e2d8a468aeffd42d9c677
org.apache.nifi.minifi	minifi-c2-provider-util	1.19.0		acb73fefa6087fa4727d6f6eb821624ecd919f43
org.apache.nifi.minifi	minifi-c2-provider-util	1.19.1		9c8c44b8a5de195530b3d5c2e74b0317fb51f2b9
org.apache.nifi.minifi	minifi-c2-provider-util	1.20.0		0c5ca36c8a1a94ac598e24adabb1b25fbbd8f257
org.apache.nifi.minifi	minifi-c2-provider-util	1.21.0		6b4f15f8cba7fc20325786865434206c96c504ba
org.apache.nifi.minifi	minifi-c2-provider-util	1.22.0		b4e59d9ffecf80aef3a79e731b677aee55e320b8
org.apache.nifi.minifi	minifi-c2-provider-util	1.23.0		a291d288d19814665368228da8e374fe9c08a19b
org.apache.nifi.minifi	minifi-c2-provider-util	1.23.1		5ad9745992581fb80729a9504a25fece2d33cc45
org.apache.nifi.minifi	minifi-c2-provider-util	1.23.2		90c0ea81402df4431e29c1d55f2cf9172b5a2122
org.apache.nifi.minifi	minifi-c2-provider-util	1.24.0		17a7e8d27a3bbfb6a5b9a82d2876e526958260ac
org.apache.nifi.minifi	minifi-c2-provider-util	1.25.0		f27f615f582d5bfa87270e0be2f69fcd667477b0
org.apache.nifi.minifi	minifi-c2-provider-util	1.26.0		6a9e1a10966c9bb9520d592080af78ffc233f8d9
org.apache.nifi.minifi	minifi-c2-provider-util	1.27.0		994a0836b1be4d92d8b5554655e32bc45799874d
org.apache.nifi.minifi	minifi-c2-provider-util	1.28.0		15837c22b133e3b47624e4d386f87dd206048f8c
org.apache.nifi.minifi	minifi-c2-provider-util	1.28.1		0964acfbcb9e5c7edbf835e34c04a97b07aa0b97
