bsh	bsh-bsf	1.2b7		1cd58c655a015f0c65d93275e2bd988dfa3ddfb9
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.17.10		bfb47e7f1aa932855a5736c5f6adb9ca5ff12533
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.17.11		8582ecee891fda9af138675564471fb358583a16
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.17.12		1e1b7d97409d9fd41571e375464d4de72c147b59
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.17.13		7b03e31b03170a653056fc747934f9c8831ccc66
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.17.14		fa3da7146e244a6445c14c54382bfd6583b8edd6
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.17.15		898805b514164dfef68985939bbbb506bfc6b529
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.17.16		4b3bb053b2e2abdf5748ae7c730b859d8770e6e8
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.17.18		a366fe7b6feacb4bbf39677bd2c56525f33c863e
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.17.19		1ea61dc01406e015231e4844b77169b6a6b8e819
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.17.20		3a8bef839df557a3f5ee3f00d6b890f5c5564c54
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.17.9		8292f888c815b6221400359bc2a63ea3ea18c579
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.18.0		1a4ec7b17705fa283d381afdb2054c639ae1471b
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.18.0-M1		813523908e29cd410bf1f2254632570c7f4fedd0
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.18.0-M10		a56bfc3151019c989367f7b3f65b3f1730bb615e
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.18.0-M11		9bf565d5f2d3e6150c1127133995a727252c77fb
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.18.0-M15		0c9dea9cf423516ed58df6490d92290815e80ada
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.18.0-M17		2dc7156f4d4b7c881d55f7d19d7d1bac42034cf1
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.18.0-M18		8bf906b7e797281d747a424f83bf78a46fcfdd3b
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.18.0-M2		800c01254b0fd791cdfb724af00e3728ca76966e
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.18.0-M4		d020ecae6010a1611516a06553da7833b88acac4
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.18.0-M5		e8b325a4d32f3ef2c61c9e4082a004b714ca2db7
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.18.0-M7		212cebb9c9b996a1e628fa924c7c1797035aff61
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.18.0-M8		37dfa9cb6b93ec06687f5344ec0f623db171d8de
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.18.0-M9		5fa4ef41809abdf7aed27faccde0b0fd1b10f5be
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.18.1		0c3f46f82bcf341148c4dc886c60ff7de2a6d326
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.18.3		e10bf5ed59f9a543d1e3be2f56a36940fa16189b
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.19.0-M1		9ec3b0d987e167011a5a505a183fca931beb44df
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.19.0-M2		1280f7e2cb5208ed50e487c6deab33187b00764f
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.19.0-M3		53c3b14355ee2dc93a74471af8215ea2067a20fb
com.softwaremill.sttp.tapir	tapir-swagger-ui-vertx_2.13	0.19.0-M4		6725a0d69bf044977fc4c6fd984837672da7f56b
com.tencent.angel	client	0.1.0		2a90e1f6c1f39ceac3ce398f8c74175d69a86f3e
com.testquack	request-launcher	1.1		6b1bb8e39fb0aa8bda3e5bb2bef3d240316f95f0
com.testquack	request-launcher	1.11		4f620adbca045580ab6e5107e7a6d8d618f0fa65
com.testquack	request-launcher	1.12		0c10d64a1df7a7c0aecd16fcadeed4cabde69fa6
com.testquack	request-launcher	1.13		19d7308c9f5d03fe63fa12195390b85c75a39d99
com.testquack	request-launcher	1.14		081f6136e1c8d204c14015a2d89a015494e7d8c2
com.testquack	request-launcher	1.15		c8cd5604eb67ee7d834e0fc763436934c1b324de
com.testquack	request-launcher	1.16		ca75bb87c0e88b68d8387be2599381b183a1c077
com.testquack	request-launcher	1.17		80b03402cd246ffd6d7d16ed1153d4236a196c82
com.testquack	request-launcher	1.18		53fac0e5fb75808848c46d99c9d9a0f3cf67b2e0
com.testquack	request-launcher	1.19		6ec0f42a3a397a16a17331c6b0c859852c256ca5
com.testquack	request-launcher	1.2		c716f19929ee031b65731fc6ae5938b2e58b769b
com.testquack	request-launcher	1.20		92c5095d356b0f38c03b5360d3ad853e4f19dbe9
com.testquack	request-launcher	1.21		c754ca3fb5791a79142a760f7779048b258930dc
com.testquack	request-launcher	1.3		a86be14f781c7a4ae65cfc0dd1b380b2c9476911
com.testquack	request-launcher	1.4		3b6e6a17411cbc996b9e1b0a37a9678c713b8561
com.testquack	request-launcher	1.5		fec5d730951fb2e6f61e31465f8585a78725476e
com.testquack	request-launcher	1.7		8c8be5ec761712d0772587791a43e5a3149a02f5
com.testquack	request-launcher	1.8		1fe3f080743d2048cad7d80444bf989515132453
com.testquack	request-launcher	1.9		81d5ec3dee212542e645219643d3aee468129f45
com.twitter.inject	inject-thrift-client_2.10	2.0.0		beb1b028ab0547c9e7e9ee77ddecd65836230586
com.twitter.inject	inject-thrift-client_2.10	2.0.0.M1		1c6657c8d2eaa4a47bb17afc5af054702e77ab6a
com.twitter.inject	inject-thrift-client_2.10	2.0.0.M2		4804d57a77683bd926507ee3d370670a20c811b4
com.twitter.inject	inject-thrift-client_2.10	2.0.0.RC1		45358b9dc02815e6a83e56f6f38bf340c950f6f6
com.twitter.inject	inject-thrift-client_2.10	2.0.1		b662c9c078cdc6ad7db0810404025049dcdb9f39
com.twitter.inject	inject-thrift-client_2.10	2.1.0		e18545b49014a58499e1c3cc4802fe8e5cad86b7
com.twitter.inject	inject-thrift-client_2.10	2.1.1		5cd6893670edf0d18f07ef7c3bbbd73f00fa6649
com.twitter.inject	inject-thrift-client_2.10	2.1.2		406a0cd18f25e57de54be31f4735d40978a1abfa
com.twitter.inject	inject-thrift-client_2.10	2.1.3		8cea1f6da63f7c9e92321488e382b25cf5e6b04f
com.twitter.inject	inject-thrift-client_2.10	2.1.4		37581b2e9c3f8dfece8ee4f06d89a8fc91db4870
com.twitter.inject	inject-thrift-client_2.10	2.1.5		7941c7905c84ce288b7f9afe830f8e9ea9649634
com.twitter.inject	inject-thrift-client_2.10	2.1.6		8af406c9d076eb4461e5cfee9039536ae234dc9d
com.yubico	u2flib-server-demo	0.12.1		896edd2e3d07a418c3a223a14048f8b6db0fbb1c
com.yubico	u2flib-server-demo	0.13.0		1f1067e94058118c29fbab695a8771e5ef1b2d74
com.yubico	u2flib-server-demo	0.14.0		860343e8c616a477bfea791f001c7520b82c975b
com.yubico	u2flib-server-demo	0.15.0		de594657ecae3c03c12251070061d207781ef489
com.yubico	u2flib-server-demo	0.16.0		8ad37d464c541798ec50ff6843c30e9090f27844
com.yubico	u2flib-server-demo	0.18.0		2abdcc6dcc96361ed9066d8a1fb8ed6cb3a22ec5
com.yubico	u2flib-server-demo	0.18.1		6c6df82dea91ef1eeeed4efd089ea2627472154f
com.yubico	u2flib-server-demo	0.19.0		20581fb2efcef4261b8c74ab8323f0e733e7e463
com.yubico	u2flib-server-demo	0.19.1		5cc67d07caa77432224be2cf632a540b7cfe6494
com.yubico	u2flib-server-demo	0.19.10		0accae33e24f99d06f8b29ea83e6d163688dac8b
com.yubico	u2flib-server-demo	0.19.11		6648c7bdded6563b359bbc5303e268d41a16d4fd
com.yubico	u2flib-server-demo	0.19.12		72cff48ae6ba7cbaeb3b483476dc5c9b70eb2096
com.yubico	u2flib-server-demo	0.19.2		adbd97b3ff1f9ea5d0847a9a0cc66dd3ae6a83be
com.yubico	u2flib-server-demo	0.19.3		980f5c827837cba521b93ca347b6b6ca5b04c929
com.yubico	u2flib-server-demo	0.19.3-RC1		7e0a1a17c76b2d33e544585d61afb0ffe7a097ec
com.yubico	u2flib-server-demo	0.19.4		3881aaabcefeaa08f5ddff7108d166e65b70e780
com.yubico	u2flib-server-demo	0.19.5		c7f2b8bf912f79e70e920c84404b999a825582b0
com.yubico	u2flib-server-demo	0.19.6		bb155e92f6cacfbbb23136e5fe69ac8cea6fcee8
com.yubico	u2flib-server-demo	0.19.7		307dca732510cd280b9d66d534314720d954033e
com.yubico	u2flib-server-demo	0.19.8		5b8bcf4c911dc97f6d58b83b716f83809e9a3751
com.yubico	u2flib-server-demo	0.19.9		ee588f8e41afd9dbe7bff0ce5ccd7fe030dfa19b
de.dentrassi.eclipse.neoscada.core	org.eclipse.scada.da.server.exec.edit	0.1.0		2bef6128030ce38f67a8441e4846bbb21a7feaaf
de.inetsoftware	jlessc	1.1		3f14e9ad876bdd2f05ad5302f36b9777382f5b6a
de.inetsoftware	jlessc	1.10		be040c43e8d0b032e58706646bdf44e7e4062ec7
de.inetsoftware	jlessc	1.11		525ff2466d960d86981ab5c9549ed5f27630d240
de.inetsoftware	jlessc	1.12		8ea5dba973ee8e969a243e08e47a27ca48121b5c
de.inetsoftware	jlessc	1.2		c1b91daeb5b85a13942ce402fcd6eedb688d5c26
de.inetsoftware	jlessc	1.3		75a870be5a3c2e8cbdfd665d71895bb3ae818fec
de.inetsoftware	jlessc	1.4		4e4c1895617334db7b5ab5db132dda120151bf93
de.inetsoftware	jlessc	1.5		f815d0d80c06443b38727f1e38449a805ff20daf
de.inetsoftware	jlessc	1.6		e3fde68242097b87c3b35e4f47e8df23b86c63b2
de.inetsoftware	jlessc	1.7		2f5a265fad5282a6c081b3490a87a46839d63427
de.inetsoftware	jlessc	1.8		8ca4880ced86c740fa65b3ad922c576066975e87
de.inetsoftware	jlessc	1.9		d2d1235d0ccc7af4069856d9c2f8a91eb9213d86
fr.natsystem.natjet	natsys-themes-natxtend	7.0.15		4a6ed64b54cfdcc78fc314ada30aa43d0a9b28e3
fr.natsystem.natjet	natsys-themes-natxtend	7.0.18		cd80f87eb436f9720e28b706a46f75996c6ac643
fr.natsystem.natjet	natsys-themes-natxtend	7.0.19		5cccaec86bfcd6ecd3abb673ff01453531d611a4
fun.pplm.framework.poplar	poplar-common-serialport	1.10.19		4e0c2a62b86824b9714c78757cb2a78b420bdb06
fun.pplm.framework.poplar	poplar-common-serialport	1.10.20		366017a056381b202a3d15d88d8f2a1f5e23c7aa
fun.pplm.framework.poplar	poplar-common-serialport	1.11.21		2bb9e7289d6ea44b5d1e0ec35fd237c01c2560ee
fun.pplm.framework.poplar	poplar-common-serialport	1.4.6		305040d516af2929f1502f585463e9e1bab071cf
fun.pplm.framework.poplar	poplar-common-serialport	1.5.7		6a13516563cdde5c587a91a081d0425294a761bd
fun.pplm.framework.poplar	poplar-common-serialport	1.5.8		8f74c644cd0917caebc3d8db14b909fd1e957ce7
fun.pplm.framework.poplar	poplar-common-serialport	1.5.9		7bbc4a1de426cbc1693418f2f25df2486de5c01f
fun.pplm.framework.poplar	poplar-common-serialport	1.6.10		7b96a82090f3f00a3d6204a6ca55b4eee3756ae4
fun.pplm.framework.poplar	poplar-common-serialport	1.6.11		b52bba536e2c38b7e277a051d728720fda1f3ee9
fun.pplm.framework.poplar	poplar-common-serialport	1.6.12		2945132d9759579f17eab2939f3703cb56fe0d63
fun.pplm.framework.poplar	poplar-common-serialport	1.6.13		9e215ba6b0612fa6f444ca6217b225eb949454ea
fun.pplm.framework.poplar	poplar-common-serialport	1.7.14		2dc8c8d66a9b23fa7d7d740e0d634c4f7c7ea481
fun.pplm.framework.poplar	poplar-common-serialport	1.8.15		811eeed5986c80b04c416fffbd8668a10cce9b27
fun.pplm.framework.poplar	poplar-common-serialport	1.8.16		50352862785a434391fc4578a7971ae3553419de
fun.pplm.framework.poplar	poplar-common-serialport	1.8.17		f7c3395ef5e6901afaed0001213a2e5d9f8b4acf
fun.pplm.framework.poplar	poplar-common-serialport	1.9.18		553fd4c44f319d7b6289a70b17c703746cadf7b4
io.burkard	aws-cdk-scala-cloudassembly_3	0.1.2		204d7e9025cdbb541f643b0591fe6ceafd289d25
io.burkard	aws-cdk-scala-cloudassembly_3	0.1.3		17acc7232bd7d81b7edbfb5192d68e6aaa0dff4d
io.burkard	aws-cdk-scala-cloudassembly_3	0.1.4		eead12718b37a753b8b7e123dbe6d1cd1a2f5d87
io.burkard	aws-cdk-scala-cloudassembly_3	0.1.5		cdb678c66bf3064b1da3ba2bb5297b6eb294025d
io.burkard	aws-cdk-scala-cloudassembly_3	0.1.6		217dae5f28bab2bba5c5d2c06143fc2828ca3e3c
io.burkard	aws-cdk-scala-cloudassembly_3	0.1.7		84d7c01dc8d91ba292d5d0878bb3b28ab42f69a1
io.burkard	aws-cdk-scala-cloudassembly_3	0.2.0		832c88c5620a0722148aa93c7c8bf7a019396fed
io.burkard	aws-cdk-scala-cloudassembly_3	0.3.0		8f2f8cc7e63e15c16f711275138e1ee79b26b3c2
io.burkard	aws-cdk-scala-cloudassembly_3	0.4.0		b50ead3b548575b67723319f8508ff99715ed586
io.burkard	aws-cdk-scala-cloudassembly_3	0.4.1		943560fb60f7abd41bd1fd129221f8c4d6bc2d16
io.burkard	aws-cdk-scala-cloudassembly_3	0.5.0		e88c646e06fdb322a988a0274ba1d99f1e229139
io.datalbry.commons	commons-api	0.0.2		c524560ad51a4a62d9f4e3aaa7b8ae3264c58fb3
io.eventuate.local.java	eventuate-client-java-jdbc	0.35.0.RELEASE		8b42be1f63846ffa6d152c7a897f0edbf68dcd89
io.eventuate.local.java	eventuate-client-java-jdbc	0.36.0.RELEASE		02bdc9d5ea94aab78cad00c2b7ceeb055b054e6e
io.eventuate.local.java	eventuate-client-java-jdbc	0.37.0.RELEASE		c321d0b075411122784b816b97f81d438ccc4482
io.eventuate.local.java	eventuate-client-java-jdbc	0.38.0.RELEASE		30301d178ea354b7887a25eacdfd6cfb425d4437
io.eventuate.local.java	eventuate-client-java-jdbc	0.39.0.RELEASE		fd5019b38702d310d8c8ae444c4d9b4670c24d28
io.eventuate.local.java	eventuate-client-java-jdbc	0.40.0.RELEASE		e6c31e6d3e54a0c7f6985ae6965e960d5fcf32ed
io.eventuate.local.java	eventuate-client-java-jdbc	0.41.0.RELEASE		3a1131efdbc21d8b2d39c7f34004ae425cad3dac
io.eventuate.local.java	eventuate-client-java-jdbc	0.42.0.RELEASE		9f7a22b3c09c8c95c19743fd74e4f71f38a34c24
io.eventuate.local.java	eventuate-client-java-jdbc	0.43.0.RELEASE		12921c6a734ed5d734c73bc0d6c4a0a91e896233
io.fabric8.apps	management	2.1.1		N/A
io.fabric8.apps	management	2.1.10		N/A
io.fabric8.apps	management	2.1.11		N/A
io.fabric8.apps	management	2.1.6		N/A
io.fabric8.apps	management	2.1.9		N/A
io.fabric8.apps	management	2.2.0		N/A
io.fabric8.apps	management	2.2.1		N/A
io.fabric8.apps	management	2.2.10		N/A
io.fabric8.apps	management	2.2.11		N/A
io.fabric8.apps	management	2.2.12		N/A
io.fabric8.apps	management	2.2.14		N/A
io.fabric8.apps	management	2.2.15.1		N/A
io.fabric8.apps	management	2.2.16		N/A
io.fabric8.apps	management	2.2.17		N/A
io.fabric8.apps	management	2.2.18		N/A
io.fabric8.apps	management	2.2.19		N/A
io.fabric8.apps	management	2.2.2		N/A
io.fabric8.apps	management	2.2.23.1		N/A
io.fabric8.apps	management	2.2.3		N/A
io.fabric8.apps	management	2.2.5		N/A
io.fabric8.apps	management	2.2.7		N/A
io.fabric8.apps	management	2.2.9.1		N/A
io.github.dftrakesh	magento	1.0.0		c5f049f12d8cc299ab970ae9b9b94aa9f8906ee0
io.github.dftrakesh	magento	1.0.1		d2bc43909c77a8c3cddd82096bbaf63786e111a9
io.github.dftrakesh	magento	1.0.2		ce0465640b41ada3a962339db8eba98a45dc4381
io.github.dftrakesh	magento	1.0.3		dc91173259da5c91afd8f4d9e8e9b1bd5090f417
io.github.jisungbin	ktbbm	2.0.0		N/A
io.github.k3nder	math-perser	1.0		b86fcc0e8ce1c82e6f4ebb07e761c696421b4d59
io.github.lni-dev	lapi	1.0.0		3d0c1cd76f7f708b4a03861aea93042dcde5b1ae
io.github.lni-dev	lapi	1.0.1		5204344455ac7cc8b9cd5f69d85961d8206c97f8
io.github.lni-dev	lapi	1.0.2		f4430b1c508a494dc7f17387306a4e71933140cb
io.github.lni-dev	lapi	1.0.3		205504193094e94848d71ffdbdbd4dd116e81e1f
io.github.lni-dev	lapi	1.0.4		7d9c54a389254a4fd6b2b759650c2f395141235c
io.github.lni-dev	lapi	1.0.5		7ee0a39e29ba4b22b9a40f01229d99a007b5a01b
io.github.neilalharris	sdk-java	0.0.4		5025ed9b30bbfd745bcfcbf7a90e3e441a3c7bdf
io.hyscale	service-spec	0.9.8.3		N/A
io.hyscale	service-spec	0.9.8.4		N/A
io.hyscale	service-spec	0.9.9		N/A
io.hyscale	service-spec	0.9.9.1		N/A
io.hyscale	service-spec	1.0.0		N/A
io.iohk	metronome-logging_2.13	0.3.0		bbd202a06e6093718bb7013acd7d147239933d70
io.iohk	metronome-logging_2.13	0.4.0		41ffff02c4da20847de9bb652ab2ca4febcda7ea
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.0		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.0	metadata	eaafb6932a7e0f9968dd0d527913a622e59dae34
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.0.M1		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.0.M1	metadata	55b7936ce1d9d8f1ace865ef44084d54c6b52af1
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.0.M2		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.0.M2	metadata	48b282c608ddeb22ee02b652dec585661390a484
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.0.M3		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.0.M3	metadata	8555ad3d1995dec1e838c4d48037d665245ccf2f
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.0.M4		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.0.M4	metadata	57e30d8e07200e15c48ab6a93d6ffd1c940f52bc
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.0.RC		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.0.RC	metadata	8df84bb2f9b909959536990f11b3c5eec3da78b0
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.0.RC2		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.0.RC2	metadata	d346ea176e0c97f8408586c0c7438a8eb6fb7970
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.1		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.1	metadata	726267f57710390ab64b1bc6dbfd9511d90e4b6a
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.2		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.2	metadata	63b03b81bffeabf316dc2dab467ca4ad7dc19556
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.3		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.0.3	metadata	40cadcfe2ee152b11659d85fb3ba753262606a00
io.kotest	kotest-framework-api-watchossimulatorarm64	5.1.0		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.1.0	metadata	f59d7db30fd9ce6c094e110687e7c0a8b876e1a8
io.kotest	kotest-framework-api-watchossimulatorarm64	5.2.0		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.2.0	metadata	5eff80de79609ce4d0c14c0c339547b52355da48
io.kotest	kotest-framework-api-watchossimulatorarm64	5.2.1		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.2.1	metadata	521764b02dc07fb1d8fb4ceb2e0ff6e226dc04cc
io.kotest	kotest-framework-api-watchossimulatorarm64	5.2.2		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.2.2	metadata	1a32c0800824ea4eb3ba00eb35d4f9059bbe905d
io.kotest	kotest-framework-api-watchossimulatorarm64	5.2.3		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.2.3	metadata	2035ab71a6e0763fa8bcf36e77d89a7a7696fdab
io.kotest	kotest-framework-api-watchossimulatorarm64	5.3.0		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.3.0	metadata	b12ec9f2a12a660950c071421f42ce8ee1cc7765
io.kotest	kotest-framework-api-watchossimulatorarm64	5.3.1		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.3.1	metadata	50e413756953426c8712e4381580de2d3e259129
io.kotest	kotest-framework-api-watchossimulatorarm64	5.3.2		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.3.2	metadata	42ee030a31b97a3950d0221978567e2d4fd1bb6f
io.kotest	kotest-framework-api-watchossimulatorarm64	5.4.0		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.4.0	metadata	64292d0cf9377c98e43ec9908cd0411ccc769521
io.kotest	kotest-framework-api-watchossimulatorarm64	5.4.1		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.4.1	metadata	d2f61885a2a323ec29a91cff4028b19d0a4e1385
io.kotest	kotest-framework-api-watchossimulatorarm64	5.4.2		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.4.2	metadata	9b5fbb9a8dc212bca4cb02be081e3d1b3b7adcd6
io.kotest	kotest-framework-api-watchossimulatorarm64	5.5.0		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.5.0	metadata	2405c91056a20a84c737bf22ad9679b73a701da5
io.kotest	kotest-framework-api-watchossimulatorarm64	5.5.1		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.5.1	metadata	1f950ce4193e99bbba455a5c89587cb8bc6660bd
io.kotest	kotest-framework-api-watchossimulatorarm64	5.5.2		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.5.2	metadata	30ebb5354f5f1a6e3e1700fb254ea141c41161df
io.kotest	kotest-framework-api-watchossimulatorarm64	5.5.3		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.5.3	metadata	87594d7a39b4ce7aaba01d18fd200ae477072190
io.kotest	kotest-framework-api-watchossimulatorarm64	5.5.4		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.5.4	metadata	efd3424b701aed10501c08964e3d039a03d75fea
io.kotest	kotest-framework-api-watchossimulatorarm64	5.5.5		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.5.5	metadata	89a5fc255e69081b4dff0ca9c2b59d1ec4f89230
io.kotest	kotest-framework-api-watchossimulatorarm64	5.6.1		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.6.1	metadata	f3d69e19c498a7e9105c21601de4904ab1bd1aa7
io.kotest	kotest-framework-api-watchossimulatorarm64	5.6.2		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.6.2	metadata	aef2d7cf1e13ac19a0d0ae2376def79b4a31eed5
io.kotest	kotest-framework-api-watchossimulatorarm64	5.7.0		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.7.0	metadata	d933fe2728f594e077dba48134d6d1c0c03f0ed2
io.kotest	kotest-framework-api-watchossimulatorarm64	5.7.1		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.7.1	metadata	2f63f3ee2264cb54b9dadb107f8f381ee932e1d0
io.kotest	kotest-framework-api-watchossimulatorarm64	5.7.2		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.7.2	metadata	aa228a5f0c44cef9cd8d98f5cacde8ee0d6d4f76
io.kotest	kotest-framework-api-watchossimulatorarm64	5.8.0		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.8.0	metadata	2445eaab601a140cf656a41268a33ab2a54f160b
io.kotest	kotest-framework-api-watchossimulatorarm64	5.8.1		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.8.1	metadata	7d054fd542d6fda51a5e35d931542a4079bba9c5
io.kotest	kotest-framework-api-watchossimulatorarm64	5.9.0		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.9.0	metadata	c6d368474a407b1b009189a99eb71a0844adb8f9
io.kotest	kotest-framework-api-watchossimulatorarm64	5.9.1		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	5.9.1	metadata	eabe157c76fddeef4798b65a9e6f35b48d7d7bf6
io.kotest	kotest-framework-api-watchossimulatorarm64	6.0.0.M1		N/A
io.kotest	kotest-framework-api-watchossimulatorarm64	6.0.0.M1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.loli	util	0.0.1		e5f63eb9ca817293432f3f7f716b550c838bc70b
io.loli	util	0.0.12		00ab90bdd5042cbc0c71d5d548d964b5e61efbe1
io.loli	util	0.0.13		b99b074c22454ae36c921ae0f0b69f2da726dc55
io.loli	util	0.0.2		be871c4a0fdb6beea0a3498d76acaec5fe597763
io.loli	util	0.0.5		N/A
io.loli	util	0.0.6		0e9da0e03d509f6b5c9b7ed98dfe0b2b255aa18c
io.loli	util	0.0.8		e44facde1bd135c839ba326c68282805a5a12f9d
io.openliberty.features	io.openliberty.microprofile.cdi.api-3.0	23.0.0.12		N/A
io.openliberty.features	io.openliberty.microprofile.cdi.api-3.0	24.0.0.1		N/A
io.openliberty.features	io.openliberty.microprofile.cdi.api-3.0	24.0.0.10		N/A
io.openliberty.features	io.openliberty.microprofile.cdi.api-3.0	24.0.0.11		N/A
io.openliberty.features	io.openliberty.microprofile.cdi.api-3.0	24.0.0.12		N/A
io.openliberty.features	io.openliberty.microprofile.cdi.api-3.0	24.0.0.2		N/A
io.openliberty.features	io.openliberty.microprofile.cdi.api-3.0	24.0.0.3		N/A
io.openliberty.features	io.openliberty.microprofile.cdi.api-3.0	24.0.0.4		N/A
io.openliberty.features	io.openliberty.microprofile.cdi.api-3.0	24.0.0.5		N/A
io.openliberty.features	io.openliberty.microprofile.cdi.api-3.0	24.0.0.6		N/A
io.openliberty.features	io.openliberty.microprofile.cdi.api-3.0	24.0.0.7		N/A
io.openliberty.features	io.openliberty.microprofile.cdi.api-3.0	24.0.0.8		N/A
io.openliberty.features	io.openliberty.microprofile.cdi.api-3.0	24.0.0.9		N/A
io.openliberty.features	io.openliberty.microprofile.cdi.api-3.0	25.0.0.1		N/A
io.openliberty.features	io.openliberty.microprofile.cdi.api-3.0	25.0.0.2		N/A
io.openliberty.features	io.openliberty.microprofile.cdi.api-3.0	25.0.0.3		N/A
io.openliberty.features	io.openliberty.microprofile.cdi.api-3.0	25.0.0.4		N/A
io.thorntail	mod_cluster	2.0.0.Final		a954b4b481ccfde389488cda085e2c6a2da43643
io.thorntail	mod_cluster	2.1.0.Final		b4ccdca8a1ee881ddffc385703f3cf2a3d2a1c4f
io.thorntail	mod_cluster	2.2.0.Final		346311ccdbb35833aa4b2a5b310f9f32ec8a608d
io.thorntail	mod_cluster	2.2.1.Final		f9ce35e4ec5c9b9d248ab3bed0ae0e7f4198d400
