app.moviebase	kotlin-express	1.5.0		N/A
com.baidu.hugegraph	hugegraph-common	1.6.9		ebabd5a03db43deb4e65c2760c90324cfedf332a
com.baidu.hugegraph	hugegraph-common	1.7.2		aede80e6ee68b7000970db79f048dd97b64373c5
com.baidu.hugegraph	hugegraph-common	1.7.3		16ce933aa7e448a6b88aebcd42602a365c2c9687
com.baidu.hugegraph	hugegraph-common	1.7.4		6b4f051ab69813dfb1924ddb418992aa61ab3f17
com.baidu.hugegraph	hugegraph-common	1.7.5		7f24c08f8f94de67bcd900eda2994b8e7a63fce8
com.baidu.hugegraph	hugegraph-common	1.7.6		068f8d93e5285fd5a31d62fb5bf63eacac48c02c
com.baidu.hugegraph	hugegraph-common	1.7.7		5db10b3761b559d3dba252720cdcc86f7557e79b
com.baidu.hugegraph	hugegraph-common	1.7.8		e4e4c6bbf1d2f9c6725f8ee59853875284bfe226
com.baidu.hugegraph	hugegraph-common	1.7.9		4eb90c86240d789ae2cc53960e17074db00aa505
com.baidu.hugegraph	hugegraph-common	1.8.0		da3470532fca8938d4881526e8f3b3c7f9202aa3
com.baidu.hugegraph	hugegraph-common	1.8.1		7b1fea9ac689ef02aca68bb50cadb2f1d1af5fd7
com.baidu.hugegraph	hugegraph-common	1.8.3		8e17754291b27baf08c3c1cd55e991c310c39a30
com.baidu.hugegraph	hugegraph-common	1.8.4		0d26721b3783be7b367931417ea424881adc75a5
com.baidu.hugegraph	hugegraph-common	1.8.5		203fce0c3a127ae792f7355ed37f8da0a215891a
com.baidu.hugegraph	hugegraph-common	1.8.8		b52dd2e71927d2f3bc09b3037d85dee5a078ab33
com.baidu.hugegraph	hugegraph-common	1.8.9		6e9a9334356411981708a2cd24d13a25c09da637
com.baidu.hugegraph	hugegraph-common	1.8.9.1		16ee03ae72c7c6890e3e9da48ec0346d74bc1f91
com.baidu.hugegraph	hugegraph-common	2.0.0		ebc2011f7fd3b1fbc4d810044d80fdaa788670d8
com.baidu.hugegraph	hugegraph-common	2.0.1		2e8754588dc0ff7836d92974e8d669b5c077b1f2
com.baidu.hugegraph	hugegraph-common	2.1.0		09a100f9315abd22949cb651184edf2dfb7caf34
com.baidu.hugegraph	hugegraph-common	2.1.1		6a413c6f601530a32619ff864c05f928f6e34d46
com.baidu.hugegraph	hugegraph-common	2.1.2		c38ae0310145ca5dbe061b9f1d3c40a65b40bc60
com.blazebit	blaze-persistence-integration-hibernate	1.0.0		0589a11b074a5768977a1b84d3ec99766ebe175d
com.blazebit	blaze-persistence-integration-hibernate	1.0.1		b646b538f2c6e4afa51f105e0f01585cd07a999f
com.blazebit	blaze-persistence-integration-hibernate	1.0.2		d969c610bd9d6a6679dcfc0e43f2bc9e30deb14f
com.blazebit	blaze-persistence-integration-hibernate	1.0.3		6dda32f5bab50df67aa369d5ef68edd842af362d
com.blazebit	blaze-persistence-integration-hibernate	1.0.4		492c5c00b73e2413f6f93df799319a8272e4da0c
com.blazebit	blaze-persistence-integration-hibernate	1.0.5		ff94b7b7bf9e8fd76e73465eb30485d50e7d25b6
com.blazebit	blaze-persistence-integration-hibernate	1.0.6		8703b8aa81945d981db33f29c54d72f227b268a0
com.braintrustdata.api	braintrust-kotlin-client-okhttp	0.3.0		bb2a1fdf241a2685d918dbcad5cdade819d51937
com.enioka.jqm	jqm-test-embeddedtest	1.2.1		eb294e9131ca8bf7d7ffdc05ef1e335164fa791d
com.github.frtu.archetype	generator-archetypes-master-pom	1.0.0		N/A
com.github.frtu.archetype	generator-archetypes-master-pom	1.0.1		N/A
com.github.jknack	handlebars-jackson2	0.10.0		90492591dc1a3d6a495c27f3e2ae8d6b6b7d4980
com.github.jknack	handlebars-jackson2	0.11.0		084f7bd207d4527cfc551ab41cf0b32b045451d2
com.github.jknack	handlebars-jackson2	0.12.0		fad30875e1be1906f7f738b1541330ffcf97a06b
com.github.jknack	handlebars-jackson2	0.4.0		5fe464fe093bf9bc323ed60b8029b350093c93d5
com.github.jknack	handlebars-jackson2	0.4.1		eda0fa6c422c8f0a02ecd25ea020ebe6fabc7122
com.github.jknack	handlebars-jackson2	0.4.2		77e2d140ae7cd4738f2b516d2b735d412567fe31
com.github.jknack	handlebars-jackson2	0.5.0		581fe5237808e2481d5037ac480f9b5639a3b749
com.github.jknack	handlebars-jackson2	0.5.1		be7971d8ab30f1b0b09b6c70b2d1ae34e908ef06
com.github.jknack	handlebars-jackson2	0.5.2		d7b84cdd4fa1933572a7d851db2412f542ae0b6c
com.github.jknack	handlebars-jackson2	0.5.3		442628370f407b1cfe5e14cd1d3d191dfb42ef5c
com.github.jknack	handlebars-jackson2	0.5.4		9541cf1428fe27f6002b303504a26f9d29186e12
com.github.jknack	handlebars-jackson2	0.5.5		0c9a9e7c20d17b15c90e0a5a5ab1e051d6a35433
com.github.jknack	handlebars-jackson2	0.6.0		7600d6f8e9e1a9472ba99f080610dd5148565b91
com.github.jknack	handlebars-jackson2	0.6.1		fbe8ab7c4bef25d81051445e58dbd7a5f4945ed1
com.github.jknack	handlebars-jackson2	0.6.2		55095fe302101e56fa1e50c21be241ac995ba1b9
com.github.jknack	handlebars-jackson2	0.7.0		b8f44fa8f33b1ecca9fea62607fb201923648a1a
com.github.jknack	handlebars-jackson2	0.8.0		e88dbc2110c1f1b358b3888e283f02490c2405ed
com.github.jknack	handlebars-jackson2	0.9.0		689b5f1ff833d3557474570f992aba470fd1f290
com.github.jknack	handlebars-jackson2	1.0.0		a47823dc2e411984524064ba62d8056e3b9fc80c
com.github.jknack	handlebars-jackson2	1.1.0		6b96cfa14fbdd4865dbe7039b6e2d7359055ceb9
com.github.jknack	handlebars-jackson2	1.1.1		3b9bc9b3dd491998d125c3765d5d51bafb55b9e1
com.github.jknack	handlebars-jackson2	1.1.2		749b9fa825db4ccc7ce03be72571e8ab2a335cc3
com.github.jknack	handlebars-jackson2	1.2.0		526facabafcc00a1981731b261cb6ab3f9135259
com.github.jknack	handlebars-jackson2	1.2.1		3e04377afc54dafdfb8ba536ab87e7180d00f6a8
com.github.jknack	handlebars-jackson2	1.3.0		e70701d896796682638b94c385e534c35b368342
com.github.jknack	handlebars-jackson2	1.3.1		1b752eca9dc767d765923958c809ed3349b3be28
com.github.jknack	handlebars-jackson2	1.3.2		1c249988797c3439533e4333768ead2c93cd61cb
com.github.jknack	handlebars-jackson2	2.0.0		fa533b8a839ca97169c0f63203e96c8a44085061
com.github.jknack	handlebars-jackson2	2.1.0		a17b8a9bc79e973d88e486b8edea34a22491e695
com.github.jknack	handlebars-jackson2	2.2.0		636b7522073c4da2d4a3883dbc4abc5bcd65bed0
com.github.jknack	handlebars-jackson2	2.2.1		c93608be683c46e04a643b4663c615a9947c3e96
com.github.jknack	handlebars-jackson2	2.2.2		e7468bcdd36c1b42b50e916405a24a12866d4897
com.github.jknack	handlebars-jackson2	2.2.3		2d29140ed037e7cf8edf72b29b12f94eabb1aabb
com.github.jknack	handlebars-jackson2	2.3.0		230b7d8ba0d533d2276295803a65d5b7dd624d40
com.github.jknack	handlebars-jackson2	2.3.1		ef5654a7e206623743c71cfa79aed397e1d74773
com.github.jknack	handlebars-jackson2	2.3.2		a91e099d780ae33e6cf90c018f7bac93da9b0cfd
com.github.jknack	handlebars-jackson2	3.0.0		7736e415352e00552a7149bb754f899b0006cb16
com.github.jknack	handlebars-jackson2	4.0.0		ec1eb95534db3de71a9ffc5710394ab01f9b7351
com.github.jknack	handlebars-jackson2	4.0.1		b04ecf44bcf462d3dd119c1161a0133c368a8e16
com.github.jknack	handlebars-jackson2	4.0.2		5f5ddee800ab0c8fd5b8f3c8de3fdcbbdaefa880
com.github.jknack	handlebars-jackson2	4.0.3		1fde7646683ddac2eda510fc410f17b26c921cb6
com.github.jknack	handlebars-jackson2	4.0.4		689ac4ef80af19c8ec7f1db3bf6633ba5406f2c7
com.github.jknack	handlebars-jackson2	4.0.5		60371324d23e5ed83a9370ed1b3ab1d95cbcf78a
com.github.jknack	handlebars-jackson2	4.0.6		b137348e88177f8c0d6ef6ec462b4ee7e3f8780a
com.github.jknack	handlebars-jackson2	4.0.7		2277f7af53e77428de0079a352c3e4e87f1cb33d
com.github.jknack	handlebars-jackson2	4.1.0		e39be49da3a0a6d71a4d90a1431217fefa81a875
com.github.jknack	handlebars-jackson2	4.1.1		769be69138ce21a788288cea440463be53363533
com.github.jknack	handlebars-jackson2	4.1.2		a0d50d59adc92f9b8f086ea301c4f1dc1a02fd73
com.github.jknack	handlebars-jackson2	4.2.0		6dcb930c75c34fffaf288396de40a25d063a4cbe
com.github.jknack	handlebars-jackson2	4.2.1		f6ad5c44267db89775cb6111cf3da421471f37d8
com.github.jknack	handlebars-jackson2	4.3.0		af016a2a2b217858fe96f4aeba54f5a636ed9fe5
com.github.jknack	handlebars-jackson2	4.3.1		d4837c6721e403f6ecf180002ea6ddc42c62a157
com.github.pshirshov.izumi.legacy	akka-http-restlike_2.12	1.3.2		d5623a25db00e61d6acede5bf4ec4d4ecc92169f
com.github.pshirshov.izumi.legacy	akka-http-restlike_2.12	1.3.3		db019ef6f1a12f9c053c007f0d08fcb8bb4741ba
com.github.pshirshov.izumi.legacy	akka-http-restlike_2.12	1.3.4		fb5aa9c581b800ecfb2e11484835a2bf9be68ee5
com.github.pshirshov.izumi.legacy	akka-http-restlike_2.12	1.3.5		b822c9107e5650cff4fb274d334a07573ea971c3
com.github.pshirshov.izumi.legacy	akka-http-restlike_2.12	1.3.6		788da71e15626a4284740e83454d1edfc1030886
com.github.pshirshov.izumi.legacy	akka-http-restlike_2.12	1.3.7		693a2279ea79dc273ffa492aedea9a9d9255655d
com.github.pshirshov.izumi.legacy	akka-http-restlike_2.12	1.4.1		15a1a08534ca6d53a4691e946ea6afc4d967dac3
com.github.pshirshov.izumi.legacy	akka-http-restlike_2.12	1.4.12		984c88db5fa4c334f789917acf36f62f98412d1d
com.github.pshirshov.izumi.legacy	akka-http-restlike_2.12	1.4.13		0a6c7d01692d73c1fb9b100f51fe7df4e9e46e74
com.github.pshirshov.izumi.legacy	akka-http-restlike_2.12	1.4.16		9f8eb71c75001aecd85ea59e73c4773f3a373e18
com.github.pshirshov.izumi.legacy	akka-http-restlike_2.12	1.4.2		df4d2509065b0de5bb254b7276d029777c796064
com.github.pshirshov.izumi.legacy	akka-http-restlike_2.12	1.4.3		0d987abb189fb401aec34529c82535fd6bb7d3df
com.github.pshirshov.izumi.legacy	akka-http-restlike_2.12	1.4.4		e8d1125bf59943312a4856d45a15640a596fa2e8
com.github.pshirshov.izumi.legacy	akka-http-restlike_2.12	1.4.5		d10cdfb457bc421024b8a5833fe89bd366b75f08
com.github.pshirshov.izumi.legacy	akka-http-restlike_2.12	1.4.6		a980726e72b530129b383ce8d9a4e224c8ca6b94
com.github.pshirshov.izumi.legacy	akka-http-restlike_2.12	1.4.9		705f2fca3393e0200405c8af0ea90a2dc98beafe
com.github.rahulsom	ragememes-svg	0.1		5786135c8ebd7ed0c38fdce287c1c56e36f93b32
com.github.rnett.krosstalk	krosstalk-base-linuxx64	1.0.0		N/A
com.github.rnett.krosstalk	krosstalk-base-linuxx64	1.1.0		N/A
com.github.rnett.krosstalk	krosstalk-base-linuxx64	1.1.1		N/A
com.github.rnett.krosstalk	krosstalk-base-linuxx64	1.1.2		N/A
com.github.rnett.krosstalk	krosstalk-base-linuxx64	1.2.0		N/A
com.github.rnett.krosstalk	krosstalk-base-linuxx64	1.2.1		N/A
com.github.rnett.krosstalk	krosstalk-base-linuxx64	1.2.2		N/A
com.github.rnett.krosstalk	krosstalk-base-linuxx64	1.2.3		N/A
com.github.rnett.krosstalk	krosstalk-base-linuxx64	1.3.0		N/A
com.github.rnett.krosstalk	krosstalk-base-linuxx64	1.4.0		N/A
com.github.ymonnier.sql-helper	ym-sql-helper	1.0-0		3f253b1fa5af83f7ca3ec066b118773f1d70ecb0
com.github.ymonnier.sql-helper	ym-sql-helper	1.0-0	jar-with-dependencies	e098a7168a7d2638170739e0fd0fb358e4ffa5be
com.guardtime	ksi-service-ha	4.10.117		fbccbd8078309f15e1f8fa2d979cabbe9ef36fcd
com.guardtime	ksi-service-ha	4.10.119		763c11c640558165185594dcfd338e08590a081d
com.guardtime	ksi-service-ha	4.11.153		7110d3a36506939fad1bea09719acb786301c7c2
com.guardtime	ksi-service-ha	4.12.181		b380775a5547866745d11bfe0595f58bec3e5a0b
com.guardtime	ksi-service-ha	4.13.187		3d937f436769183f5b6815f6691cb0c5fcc9f992
com.guardtime	ksi-service-ha	4.14.193		34777a059d6fbfb1aaceb739cb9489cab129aa38
com.guardtime	ksi-service-ha	4.15.198		fc0d692cf85d24630a215d635882fcbeb5babeec
com.guardtime	ksi-service-ha	4.16.205		5f224dc6fe131ddf1ce6f35beb419d4951fca723
com.guardtime	ksi-service-ha	4.17.213		b715335026413375b511d4946d33b76dc2a3bf5a
com.guardtime	ksi-service-ha	4.18.217		08b8ff2070c9556f17e8f8345a313ab0bb4ec25a
com.guardtime	ksi-service-ha	4.19.220		8a28cc1a1c403fe82b1d2e1b0d69a1bd22a00e8a
com.introproventures	graphql-jpa-query-test-models	1.0.0		N/A
com.introproventures	graphql-jpa-query-test-models	1.1.0		N/A
com.introproventures	graphql-jpa-query-test-models	1.1.1		N/A
com.introproventures	graphql-jpa-query-test-models	1.1.2		N/A
com.introproventures	graphql-jpa-query-test-models	1.1.3		N/A
com.introproventures	graphql-jpa-query-test-models	1.1.4		N/A
com.introproventures	graphql-jpa-query-test-models	1.1.5		N/A
com.introproventures	graphql-jpa-query-test-models	1.1.6		N/A
com.introproventures	graphql-jpa-query-test-models	1.2.0		N/A
com.introproventures	graphql-jpa-query-test-models	1.2.1		N/A
com.introproventures	graphql-jpa-query-test-models	1.2.10		N/A
com.introproventures	graphql-jpa-query-test-models	1.2.11		N/A
com.introproventures	graphql-jpa-query-test-models	1.2.12		N/A
com.introproventures	graphql-jpa-query-test-models	1.2.13		N/A
com.introproventures	graphql-jpa-query-test-models	1.2.14		N/A
com.introproventures	graphql-jpa-query-test-models	1.2.2		N/A
com.introproventures	graphql-jpa-query-test-models	1.2.3		N/A
com.introproventures	graphql-jpa-query-test-models	1.2.4		N/A
com.introproventures	graphql-jpa-query-test-models	1.2.5		N/A
com.introproventures	graphql-jpa-query-test-models	1.2.6		N/A
com.introproventures	graphql-jpa-query-test-models	1.2.7		N/A
com.introproventures	graphql-jpa-query-test-models	1.2.8		N/A
com.introproventures	graphql-jpa-query-test-models	1.2.9		N/A
com.july-cloud.nacos	nacos-istio	2.0.4		c4dda197d7b0f9b841bf4e9800778ffcfcb582c5
com.onelifeapp.yufeixuan	knife4j-boot-dependencies	1.0.0		N/A
com.propensive	rapture-core_2.11	0.9.0		a6dee5bafba94e395b1552281237372c50777578
com.propensive	rapture-core_2.11	1.0.0		daf2b786d7d4fd32838af28c46c0fdfe84f9baad
com.propensive	rapture-core_2.11	1.1.0		03ddadf4a208616de850edd6280c5ed4c0462f61
com.propensive	rapture-core_2.11	2.0.0-M1		1957147cc77b438ac164e6a11a8dd1abedd657e3
com.propensive	rapture-core_2.11	2.0.0-M2		4475073cb2d0883ebc4e1335ea45b9b396260bb2
com.propensive	rapture-core_2.11	2.0.0-M3		e9147fb2171e00edd329673f1de412b86e8d9b34
com.propensive	rapture-core_2.11	2.0.0-M4		1e539dbe06c16f8d9b270d4a04d7027e9af94ed1
com.propensive	rapture-core_2.11	2.0.0-M5		af7ba30a508c94a7d5b260f27e8830eb2a643e8b
com.propensive	rapture-core_2.11	2.0.0-M6		efbbd42e192a6719fe40693548a38c44ce3d3b3d
com.propensive	rapture-core_2.11	2.0.0-M7		ce40c8d66bbb6e58c4f0446937d7bf784abf0250
com.propensive	rapture-core_2.11	2.0.0-M8		0510156ef60ec85366e29b832e2b5bf40ea9d4bf
com.propensive	rapture-core_2.11	2.0.0-M9		d6af64bcfff6fc0d036bbac234a8fc9b3ac69b1b
com.puresoltechnologies.streaming	streams	0.2.0		95f87d0a9c7ae479383235aab5d8dfc788ac8d75
com.puresoltechnologies.streaming	streams	0.3.0		501bcf0a2b51e9a0b6fcf791d4327444e0dbea80
com.puresoltechnologies.streaming	streams	1.0.0		319afa1e854d7a388ca4f1d3da4201ede701eeb1
com.puresoltechnologies.streaming	streams	1.0.1		51957c5c5a10cc9eb41cd705096209b9d4a2e4f6
com.puresoltechnologies.streaming	streams	1.1.0		b0aefb8804dc570d42f4cb7cf6d1545b0eae79c5
com.puresoltechnologies.streaming	streams	1.2.0		41145dfd1d5c8a323fe0d5a74572e770e0de89de
com.puresoltechnologies.streaming	streams	1.2.1		ec87e1633034fe315d5251234cbc4abfe9894cbd
com.puresoltechnologies.streaming	streams	2.0.0		7639d91598785b104acafa3380527a39bc8fd4b5
com.puresoltechnologies.streaming	streams	2.1.0		4d2a3f989d0cb4226392d6e03f76f1d291c4aa10
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.0.0		67864b7e78ad92dc8af232ae900e891eff19579c
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.0.0-RC2		164f548e6b03be2f73edfca83ac5306ad72db9eb
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.0.0-RC3		c0ffad0d50c04d10bdd1f63a0c33867908a3b1b0
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.0.1		4d151318ee3070fa7ca3a74832997a43820dbcbc
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.0.2		e72f2ab3546bf17c68207b6afac69e69985aa541
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.0.3		0dd2a7d095eb74acd4fef934ed918af790e33552
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.0.4		e8291700d78c40233de5b6f550d2334a21267786
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.0.5		d0e590086336d384d209dec09af809e0248e735c
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.0.6		1de370f48634adf450ec9437aeac1571f0e06cca
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.1.0		3be2301d926b2a7cdb16ee02f74f0a20ba679389
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.1.1		84ebd3081c9238ca7fa7c3be9669c58f1b397424
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.1.2		f6f280d267f0984fa2616477cde845995b5950fd
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.1.3		101f68734d827712dc2b196f0470bedd6a1a69a5
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.1.4		19cd933bdd42e8e0669e8ff42443c187e5fde844
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.10.0		398a7808e586d144beba901eb3e46d10e40316f8
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.10.10		3002147f4dc9ffbe822ecbd68ebb59f4d40e2ed3
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.10.11		9448b4d9b9ace37d41fc67dd9ffec36335fb1d1b
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.10.12		3f068eb8c4406d8e8fa98656a42a4c3d3b28f57c
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.10.13		ade90eaafe36c31d3b700d0e4a1093b8bd3fb932
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.10.14		865af97e87659b6aa7120e1f1e406c6ed940dddf
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.10.15		2a14b77c859d633cf15a3e97304b1026f79a330d
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.10.3		7542504bbe2b243818171cb163953f627edf3a37
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.10.4		ca4913ac49d515502ab37c1c2ba7b3110b272ecc
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.10.5		1ec1abf3b7726a1b4844d523384e771b360f4893
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.10.6		5996c841b2c31a1262ba06257a362235643f9968
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.10.7		1efd6b8df4a064879a96069af6f1efbe018e6446
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.10.8		c947cf32b9f65f5a6bb797cdd140c374a3222b97
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.10.9		58ce48a537946c61a7835a861e8a7d87869bdd6c
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.0		341482ae17d18f88832bcdd21c510710c795d4ba
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.1		1527a4f3e72e89f87a9919729aa83b95aab716d5
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.10		fe080cb77eddeca6115361568df172d7a210fcf5
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.11		b4e7a07ad9480a626aaac1de54b6367838a9fe8a
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.12		e11089f062cb3941acffc3a6334c6ca8990a2da2
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.13		b03af882d622ee9ff9b7d67826e218d0e497edac
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.14		c00808c72e5146a6baeb70b333850485dd879081
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.15		14457fb5fd2f074ba27f63312a8312cb718bd4d0
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.16		a28e23da969f0fbbca9133b7a8ec38c3841501c2
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.17		92d8af68b8fcb778caa43d8b7c357fddb1404771
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.18		7cb192b0c17424976b3c518963cc73362c3b608b
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.19		0a28530ecd5cdac968ebd48015aa0ea1342df4a1
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.2		d389bbd5ac3b95e184feaa8fc3e90eaa5b39a4be
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.20		3fa39e0870d520f1c573624522962d4025ea8171
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.21		88fb60482af65365e7488bc51a19b10044edaa12
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.22		cc9f327930dedf6252defbfcd60699ac784df569
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.23		4c4a41d6e9138450787740322a8e8a54d78576db
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.24		18c3b2aabe8c6f28e9ecb8c295cf99c37a06fb11
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.25		84ee42e3d5b460151ad2a1211c9484e8c3276be6
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.3		2aa7e240378ece9ebca3c7601a3cc84cd38979eb
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.4		48d9156e1dbb62687fe7b5a36a82f02f5f7f1f20
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.5		115e6a472d19751e5d1cd1aff266bc5a9e773c40
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.6		12c24f78a76cb61aecdbbd4e026bc11e66e180b6
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.7		cbb8b31f8c0d2fc482303ce7040dba8b0bbc0443
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.8		e5bfbe41533f47956ec586bd9c7123936232230d
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.11.9		9d6d405ab1b47d68014389fa6c3a8fd7d282122c
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.2.0		9b46fccec37e1e74b077d686ed44732fee31e32f
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.2.1		1a0ec9488425ec38308cb855ecbf2253fa763a25
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.2.10		a3730f6eec038160255c8283bb2722003da69446
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.2.11		71ad46c9281022284b900e82c322446ba83f8088
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.2.12		11bd709f9e8f41e18c09d3410ebb7a58a4c80bc6
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.2.13		97c6bf92684a90f0da85d8d643d076797c5f245c
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.2.2		9bd89d8fbbac1efb6239fecc18d848f4c3342607
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.2.3		87c4e6dcd197e45aa77a485d0b0c14a59a737d31
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.2.4		8d8b583dfde590ad71fa875ac4d9f2b7af5df0bb
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.2.5		e1f82d95f7bb6427e5bc516b480d48f9e98ec833
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.2.6		03d9583d04e166b0c057581ca4185cbaacf25985
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.2.7		2a6afb4fc48ce120b30118f53117f70054595ce3
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.2.8		c1a6f4abdc8f9be5a690e7cf06877334553ed1fd
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.2.9		12dd7e287804f525dffb5b9ea46014e3fd1ec833
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.3.0		f028d0becd77e802e1cc531fa5c60aee5313de7a
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.4.0		56c97f505f914ababf59d5674af04fc476a198a1
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.5.0		da87a280a41482ec5b7da85bc4d1d1ad83b226ab
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.5.1		ca07ea72d9fbc83429224c836c4127338f8f171c
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.5.4		51fbdb97fb7cfec9914dd3a58efe61373c4602be
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.5.5		811eb1532c13c13f4d3e29b5a781597f1b71b97e
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.6.0		e0ab38e2900c163aa3e2b24ded1e1b7d67f4e8d5
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.6.1		a67c36332e4942d461722ae9667fee510f436428
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.6.2		37090884f7dacf2d112cd6c89325af8bd4d1e655
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.6.3		5ed20a5aa14d7d65310506453ef6cf5f8bf43951
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.6.4		b8a591a578737ab3bcf436863bb9daf06d5f3682
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.7.0		77cfcd0915462f0a0b42e96d545af3663f7df546
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.7.1		bfc38e9074eb043f1b29029d3c2d2137a7b3213a
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.7.2		882c6b72dda1f183e50b3d649118b426a392cd9e
com.softwaremill.sttp.tapir	tapir-vertx-server-cats_2.13	1.7.3		6469a2ebcd480596d863676f48e55ebb3a471a8d
