ai.swim	swim-java	3.10.0		2b44bef698d49a982d1754fd7782ef21a940f5ca
com.huaweicloud.sermant	dynamic-config-plugin	1.0.1		acaba1f88a79108376429f3dc666e33ef8524f3d
com.huaweicloud.sermant	dynamic-config-plugin	1.0.2		58dedecd3a1faaf4e32e532043abd12f8f3e352e
com.huaweicloud.sermant	dynamic-config-plugin	1.0.3		d27ae6b992ca4e558556c1b74022777a87526af0
com.huaweicloud.sermant	dynamic-config-plugin	1.0.4		9950b720b1335057b13b56c650add724af99f231
com.huaweicloud.sermant	dynamic-config-plugin	1.0.5		d1369001b41945562258d67199aab75d0cc751ba
com.huaweicloud.sermant	dynamic-config-plugin	1.0.6		6af94bb29c5b5260a8931eb990763ac1ca48b6f8
com.huaweicloud.sermant	dynamic-config-plugin	1.0.7		2ea45db028e216598439dcbe5d3bd362873cb1ca
com.huaweicloud.sermant	dynamic-config-plugin	1.1.0		311dab39f1881438cc51699a45d8a5054a933daa
com.huaweicloud.sermant	dynamic-config-plugin	1.2.0		f8eb3cc26ed484fc8c730cadd54e1209ec779c18
com.huaweicloud.sermant	dynamic-config-plugin	1.2.1		1e1ac78b0787cfdd47402e58eb7f21d30195cc94
com.huaweicloud.sermant	dynamic-config-plugin	1.3.0		52ca2e2dcf560bfde0b584268da7f509fb788fec
com.huaweicloud.sermant	dynamic-config-plugin	1.3.1		3d59ae018c1552c07b215e0cc2dc6c6a38ff68e3
com.huaweicloud.sermant	dynamic-config-plugin	1.4.0		c082b6b5a23a2fe7b6a8b543e18a0f11000b514f
com.huaweicloud.sermant	dynamic-config-plugin	1.4.1		27966426ef2b7b209aa7d3f5564a8fce8910fd44
com.infobip	google-webrtc	1.0.00035523		N/A
com.infobip	google-webrtc	1.0.0035523		N/A
com.infobip	google-webrtc	1.0.0035529		N/A
com.infobip	google-webrtc	1.0.035504		N/A
com.infobip	google-webrtc	1.0.035523		N/A
com.infobip	google-webrtc	1.0.35502		N/A
com.infobip	google-webrtc	1.0.35504		N/A
com.infobip	google-webrtc	1.0.35523		N/A
com.infobip	google-webrtc	1.0.35525		N/A
com.infobip	google-webrtc	1.0.35529		N/A
com.infobip	google-webrtc	1.0.35530		N/A
com.infobip	google-webrtc	1.0.38752		N/A
com.infobip	google-webrtc	1.0.38765		N/A
com.infobip	google-webrtc	1.0.38783		N/A
com.infobip	google-webrtc	1.0.38790		N/A
com.infobip	google-webrtc	1.0.38791		N/A
com.infobip	google-webrtc	1.0.38792		N/A
com.infobip	google-webrtc	1.0.39061		N/A
com.infobip	google-webrtc	1.0.39061d		N/A
com.infobip	google-webrtc	1.0.39079		N/A
com.infobip	google-webrtc	1.0.39950		N/A
com.infobip	google-webrtc	1.0.40399		N/A
com.infobip	google-webrtc	1.0.40400		N/A
com.infobip	google-webrtc	1.0.40793		N/A
com.infobip	google-webrtc	1.0.40794		N/A
com.infobip	google-webrtc	1.0.41833d		N/A
com.infobip	google-webrtc	1.0.41840d		N/A
com.infobip	google-webrtc	1.0.42469		N/A
com.infobip	google-webrtc	1.0.43577		N/A
com.infobip	google-webrtc	1.0.43581		N/A
com.infobip	google-webrtc	1.0.43590		N/A
com.infobip	google-webrtc	1.0.43591		N/A
com.js-lib	js-template-api	1.0		37f022582d11e7c682777cdba911b24171057751
com.js-lib	js-template-api	1.1		9c7ea6ef76068cd7c2426f13d18389656e180351
com.kgit2	kommand-macosx64	1.0.1		N/A
com.kgit2	kommand-macosx64	1.0.1	metadata	98ca4b68bb77a6d0f4ad8fb607c213c5d6947596
com.kgit2	kommand-macosx64	1.0.2		N/A
com.kgit2	kommand-macosx64	1.0.2	metadata	ddfd53c01fe76837394dfaa3646c94fe17ace85e
com.kgit2	kommand-macosx64	1.0.3		N/A
com.kgit2	kommand-macosx64	1.0.3	metadata	5a4553a55942034303fd2e2516affd7f344b73db
com.kgit2	kommand-macosx64	1.1.0		N/A
com.kgit2	kommand-macosx64	1.1.0	metadata	e20fd9e69f19d3072a12de21aaf45826fbde9cdf
com.kgit2	kommand-macosx64	1.2.0		N/A
com.kgit2	kommand-macosx64	1.2.0	metadata	537bafcef8789e3268d59290eabed0a5e9303b05
com.kgit2	kommand-macosx64	2.0.0		N/A
com.kgit2	kommand-macosx64	2.0.0	metadata	9d37814790ea904eb13cffb882d3bfd703ccd991
com.kgit2	kommand-macosx64	2.0.1		N/A
com.kgit2	kommand-macosx64	2.0.1	metadata	fb28f175b3345aac30a16015629d49de5ab71303
com.kgit2	kommand-macosx64	2.1.0		N/A
com.kgit2	kommand-macosx64	2.1.0	metadata	55cf84f7658e41a2defc583322d884bbe694e43f
com.kgit2	kommand-macosx64	2.1.1		N/A
com.kgit2	kommand-macosx64	2.1.1	metadata	9f0905bbfc7cd0ec86178ae72a4ea2f263bef41c
com.kgit2	kommand-macosx64	2.1.2		N/A
com.kgit2	kommand-macosx64	2.1.2	metadata	007a056556f7626dfc0fd5c9b97f33521610d71a
com.kgit2	kommand-macosx64	2.2.1		N/A
com.kgit2	kommand-macosx64	2.2.1	metadata	5eab415788949e72b69298bc49b0f7227bfb4f6c
com.kgit2	kommand-macosx64	2.3.0		N/A
com.kgit2	kommand-macosx64	2.3.0	metadata	63ea35e0f1230f334c1c20ceed638c9a33d55479
com.kubukoz.playground	source_2.13	0.5.2		8557be8cf6e0dfdeebdffa02cd0d1b9de266543c
com.kubukoz.playground	source_2.13	0.5.3		5985ae169f5017636b95fc79eca0729e65df1e6c
com.kubukoz.playground	source_2.13	0.6.0		b31fca00976097b02402ddd99a7cd1bf83999f38
com.kubukoz.playground	source_2.13	0.6.1		90b1fbd2b64a7fd88fc48208308384505f7dc095
com.kubukoz.playground	source_2.13	0.7.0		10f2d7c3eae3d4aeebf418dc756aa0c048b1bfed
com.kubukoz.playground	source_2.13	0.7.0-M1		1db94641e5191074a6dd25b02a7da8a868eacd22
com.kubukoz.playground	source_2.13	0.7.0-M2		91cd743aef06b43eee556099c3534f84dfe99632
com.kubukoz.playground	source_2.13	0.7.0-M3		b6c7a8d032f1a0e72536f89f63cd0ad9a4303e10
com.kubukoz.playground	source_2.13	0.7.0-M4		75cae6c5f2582f365fc4b81a5e79f1c92fc01249
com.kubukoz.playground	source_2.13	0.7.0-M5		7e93118c6f6b99c4d3e84613167a7e9b30898794
com.kubukoz.playground	source_2.13	0.7.0-M6		66bc819e6515afaa388bec9d5ca2c4a03c5755cf
com.kubukoz.playground	source_2.13	0.7.1		e9bb7d26e86b5e07da24cbffe094ba433b7b0c4d
com.kubukoz.playground	source_2.13	0.7.2		9ce718b28bc00437a872005971d61f54bd9f8b2c
com.kubukoz.playground	source_2.13	0.7.3		4ec06a17d97b8430a0d227799e70101ea1df1532
com.lesstif	jira-rest-api	0.7.0		6a26283f18283d5a40ac66d0717400b2b5f11a21
com.lesstif	jira-rest-api	0.7.1		ac0a508c8a45f49c4e708785bf6e91d9971af82c
com.lesstif	jira-rest-api	0.8.0		5fc53e834bdd611d2ce5ce3d7ec3b174796fc707
com.liferay	com.liferay.frontend.css.rtl.converter	1.0.0		5ea86e4c8eca2465c22ce23bdaf95af09027802f
com.liferay	com.liferay.frontend.css.rtl.converter	1.0.1		10df1c6064a27bc058d2d210b947f5ea472bfc24
com.liferay	com.liferay.frontend.css.rtl.converter	1.0.2		de2061eeb9d7920bbf7ff19f7bb8e4f283e469b1
com.liferay	com.liferay.frontend.css.rtl.converter	1.0.3		d43370f28182fa816060626946582ff9616f2ac1
com.liferay	com.liferay.frontend.css.rtl.converter	1.0.4		adb5948d72631900188d6a011b325efbf5e0f2da
com.liferay	com.liferay.frontend.css.rtl.converter	1.0.5		3f98ffb4e91ca0b14633327d546416098363cd4b
com.liferay	com.liferay.frontend.css.rtl.converter	1.0.6		531a43476c335ffb6f17577af84481a7274bcf08
com.liferay	com.liferay.social.user.statistics.api	1.0.0		7491dada2e988f1e4b8d1cc8491b0d0bd2000087
com.liferay	com.liferay.social.user.statistics.api	1.0.1		ab54f0bdf867f45962e75c5626679200c400745c
com.liferay	com.liferay.social.user.statistics.api	1.0.2		f29b906c9011402cef97d478561d8b78647bf1eb
com.liferay	com.liferay.social.user.statistics.api	1.0.3		b18de0c31b04e8ae22f1b33ec49289cf07fbf20b
com.liferay	com.liferay.social.user.statistics.api	1.0.4		26af738f5360fadd3aaeb747085ef02855cfc331
com.liferay	com.liferay.social.user.statistics.api	2.0.0		768f64d4fba6b34654d725b1f05016acc7900846
com.liferay	com.liferay.social.user.statistics.api	2.0.1		509c6c3da39dd148949055f11702a15b89d7e715
com.liferay	com.liferay.social.user.statistics.api	2.0.2		2526a0a75196c27614471b2cefce6e08471f1b95
com.liferay	com.liferay.social.user.statistics.api	3.0.0		d0c9b2bc8bbfc0d1b71caa9cf7320963491af362
com.liferay	com.liferay.social.user.statistics.api	3.0.1		686fdc45367b071e616ab548781c7dc67f0b51ef
com.liferay	com.liferay.social.user.statistics.api	3.0.2		7508f34ce483a1b0e6d4113141c9afe02b6b70cd
com.liferay	com.liferay.social.user.statistics.api	3.0.3		05fea64f183138f77ee935694e80f297746f219b
com.liferay	com.liferay.social.user.statistics.api	4.0.0		29e06e41f73d6eba5a63420318986a9305792850
com.liferay	com.liferay.social.user.statistics.api	4.0.1		6841d41117f96b89884b52595c8546a56a168762
com.liferay	com.liferay.social.user.statistics.api	4.0.2		e5cd663af670f231bf81cd061f755096bd0a36cb
com.liferay	com.liferay.social.user.statistics.api	4.0.3		4be2969bb1b94591226898b213e70f5789dbaaf8
com.liferay	com.liferay.social.user.statistics.api	4.0.4		b4b5372363de423c38cb72de90c8c2fef0e52546
com.liferay	com.liferay.social.user.statistics.api	4.0.5		5d0385c6ce802583714bfb3c512fad06437f2acd
com.liferay	com.liferay.social.user.statistics.api	4.0.6		fdd4e74acd7c6be6ff0da111efbf4b0caf6ab5aa
com.liferay	com.liferay.social.user.statistics.api	4.0.7		e66f9df244f06f1d6a74652c31aa70178d651b94
com.liferay	com.liferay.social.user.statistics.api	4.0.8		16f8bc95470b1863353eb237a948528d097c16bf
com.liferay	com.liferay.social.user.statistics.api	5.0.0		97a0af946f7d2287b05207e718555115c417bb36
com.liferay	com.liferay.social.user.statistics.api	5.0.1		5fb0843b6eccf29ab781462e77832bfca0f3a951
com.liferay	com.liferay.social.user.statistics.api	5.0.2		a2d8f2a60710fda6ba27e0ca87b315a73d68ef96
com.liferay	com.liferay.social.user.statistics.api	5.0.3		e87d978a0344631da89ad471e3ee64c7b23cae3a
com.liferay	com.liferay.social.user.statistics.api	5.0.4		2f6ea2bada7971a7b926cefd4227f3a6ec269c58
com.liferay	com.liferay.social.user.statistics.api	5.0.5		98ebf9787c5a1c16759f2a06267d546d88beb609
com.manorrock.guppy	project	21.4.2		N/A
com.manorrock.guppy	project	21.5.0		N/A
com.manorrock.guppy	project	22.3.1		N/A
com.manorrock.guppy	project	23.1.0		N/A
com.manorrock.guppy	project	23.2.0		N/A
com.manorrock.guppy	project	23.3.0		N/A
com.manorrock.guppy	project	23.4.0		N/A
com.manorrock.guppy	project	23.5.0		N/A
com.mapxus.sensing	sensing	0.2.77		N/A
com.mapxus.sensing	sensing	0.2.78		N/A
com.mapxus.sensing	sensing	0.2.79		N/A
com.mapxus.sensing	sensing	0.2.80		N/A
com.mapxus.sensing	sensing	0.2.81		N/A
com.mapxus.sensing	sensing	0.2.82		N/A
com.mapxus.sensing	sensing	0.2.83		N/A
com.mapxus.sensing	sensing	0.2.84		N/A
com.mapxus.sensing	sensing	0.3.0		N/A
com.mapxus.sensing	sensing	0.3.1		N/A
com.mapxus.sensing	sensing	0.3.2		N/A
com.mapxus.sensing	sensing	0.3.3		N/A
com.mapxus.sensing	sensing	0.3.4		N/A
com.midoujia	pay-sdk-java	1.0.0		ee1762df8677f7120cc2e378e1079c96fd5af24c
com.midoujia	pay-sdk-java	1.0.1		e9f59dca6b202cf74164c0fb436e5fc41e0a058a
com.midoujia	pay-sdk-java	1.0.2		f6cbbf6d12577c0b6284487cef5a6a3edddf77f6
com.mypurecloud	purecloud-guest-chat-client	1.0.0		9d07ceb2b9b2fb4b666e613f252eb47780404171
com.mypurecloud	purecloud-guest-chat-client	1.0.1		345a67e2d53d569c90f3801a2b7dfb351c4c741d
com.mypurecloud	purecloud-guest-chat-client	1.0.2		e3b939455b4321becf2da6d837b6e9593063a968
com.mypurecloud	purecloud-guest-chat-client	1.0.3		9e4189b1fe1ac0e76e30eda0cd00e8fe60bc66c9
com.mypurecloud	purecloud-guest-chat-client	1.0.4		e518880d4c8a3f6b254818bec2a02e764efdc99c
com.mypurecloud	purecloud-guest-chat-client	10.0.0		81e158269f3e020089aa5950bef176eb54c443e3
com.mypurecloud	purecloud-guest-chat-client	11.0.0		e5c55b1cd9d8e1d98273dfe0f854479d959aa668
com.mypurecloud	purecloud-guest-chat-client	12.0.0		601d217d7f899885579a7e75429e22e1dcfe661f
com.mypurecloud	purecloud-guest-chat-client	13.0.0		3e8761f3513b814a148d7c575f52e25d0fe9999e
com.mypurecloud	purecloud-guest-chat-client	13.1.0		8317ef6e36bd8ed2d643457272e70e4251aad9a1
com.mypurecloud	purecloud-guest-chat-client	13.2.0		619321fdfa64dea27a8d88a83eb44ad21273d878
com.mypurecloud	purecloud-guest-chat-client	13.3.0		08136993a52f716c09443ad78cc08ec96e52820f
com.mypurecloud	purecloud-guest-chat-client	13.4.0		686ea053ab37e3c71227a72e4b9bfef19ed78e96
com.mypurecloud	purecloud-guest-chat-client	13.5.0		0d5b0a60db2c0ece1cc7381f852215f61e8bdc9e
com.mypurecloud	purecloud-guest-chat-client	13.6.0		a63c4534482a2490f893a38d7f894968c2c6edcc
com.mypurecloud	purecloud-guest-chat-client	13.6.1		558220d042848ce35daf58b1eb5eaf7b79c288ea
com.mypurecloud	purecloud-guest-chat-client	13.6.2		6217c9146ad9cebda2383432b1a4a8a83bda9099
com.mypurecloud	purecloud-guest-chat-client	13.7.0		26d5dacb2d1342a5f9b35303486a1efa515beeef
com.mypurecloud	purecloud-guest-chat-client	14.0.0		96605f2d07ed4d6fe68458d62fdb08254600520f
com.mypurecloud	purecloud-guest-chat-client	14.1.0		e184235be0a944369971d113f16c0934129e2566
com.mypurecloud	purecloud-guest-chat-client	14.2.0		1515a17d14ad150eda5685b9f1883bcbf6b02bd7
com.mypurecloud	purecloud-guest-chat-client	14.3.0		f6dff2e2f65727bd06dee8c59d1655c69fda2187
com.mypurecloud	purecloud-guest-chat-client	14.4.0		7c459ef87ce87ef990e27f9b16790934e6f4c811
com.mypurecloud	purecloud-guest-chat-client	14.5.0		f9201f7dead7ce8465035e6a27563a063fcdc796
com.mypurecloud	purecloud-guest-chat-client	15.0.0		a28f8659e5368a88b4362062c7b2ab1204bb6c8c
com.mypurecloud	purecloud-guest-chat-client	15.1.0		5f45752394c436e3784803e8b124ba7f2ab00838
com.mypurecloud	purecloud-guest-chat-client	15.2.0		9204c90e171a95e95fc83889c5afa0e064f2001d
com.mypurecloud	purecloud-guest-chat-client	2.0.0		5e40f8313983c497d35bad7431922918de4a5e04
com.mypurecloud	purecloud-guest-chat-client	3.0.0		1ff255a894a94b7fbd3bb075a97ea2368a7e214c
com.mypurecloud	purecloud-guest-chat-client	4.0.0		b277916eb4677e296875045d4ea31c3233bc6d09
com.mypurecloud	purecloud-guest-chat-client	4.1.0		d2bdc5a85467a36a6dfdbb9d6506a43901480805
com.mypurecloud	purecloud-guest-chat-client	5.0.0		c105b85f3145a83c98dea484ce7daf9e521b07fb
com.mypurecloud	purecloud-guest-chat-client	5.1.0		cae997c03c570742c88ea6f9f5a9100605ddc64d
com.mypurecloud	purecloud-guest-chat-client	5.1.1		f91a4c72e60929abef5acfe518d8b63f0c600080
com.mypurecloud	purecloud-guest-chat-client	5.1.2		6586d1bfb8fdd15f28633c0b9a1ecfa6b9e2b52f
com.mypurecloud	purecloud-guest-chat-client	5.2.0		c2940916ed207c2d826afdce713c34862bad1d33
com.mypurecloud	purecloud-guest-chat-client	5.3.0		cb7f46e68427713dcf1f504fced0ff2bd47eb4aa
com.mypurecloud	purecloud-guest-chat-client	5.3.1		1143f71eaaaf007aa48e71a27b4cc55de7a1c2ea
com.mypurecloud	purecloud-guest-chat-client	6.0.0		fc877f7aaecec9939cc5f854bceb7c96c8c1305f
com.mypurecloud	purecloud-guest-chat-client	6.1.0		1e2e0ff4edf74497daf884041aa1ed03f336d135
com.mypurecloud	purecloud-guest-chat-client	6.1.1		27583a6ec718ab801de36dd943a6726b97f98a64
com.mypurecloud	purecloud-guest-chat-client	6.1.2		e88fdd678bdd083015d5281124dbfc42ab77a19f
com.mypurecloud	purecloud-guest-chat-client	6.1.3		2f3444289ea61b122f0ffe9aed84d42785d851e0
com.mypurecloud	purecloud-guest-chat-client	6.1.6		27cc49f5820c3a4e7ff662c2cf446ae4438e7106
com.mypurecloud	purecloud-guest-chat-client	6.1.7		3dfb35690da1a9aadf7dc66e351bc2b9e902a2f0
com.mypurecloud	purecloud-guest-chat-client	7.0.0		c058c303edd1fbe89cd437591285a9ff9ccac04f
com.mypurecloud	purecloud-guest-chat-client	7.1.0		f248639709b2dc010488f7dd308805e5a1a759b8
com.mypurecloud	purecloud-guest-chat-client	7.2.0		92a84e55cadd72d94129d6a46f1083b65d1091cb
com.mypurecloud	purecloud-guest-chat-client	7.2.1		6ee488f2f2a52cea2b2420176f0ca295bdd0175e
com.mypurecloud	purecloud-guest-chat-client	8.0.0		39b7eff824cedd3bca23853645ca53fce7108e26
com.mypurecloud	purecloud-guest-chat-client	8.0.1		af0c0159270cfda498e6d0e7b6f0d94e3c1a30c0
com.mypurecloud	purecloud-guest-chat-client	8.1.0		b029ba9c9dfe1afd67bd695bd3a6c8bd0ccfe810
com.mypurecloud	purecloud-guest-chat-client	8.1.1		a38739de7624d569a32eac8b0f9711497dce62bc
com.mypurecloud	purecloud-guest-chat-client	8.1.2		04704ee0be0ea57813a183fc6ffd27f6905e5374
com.mypurecloud	purecloud-guest-chat-client	8.1.3		f12f26273ce11858ec879039723310c262cbcad5
com.mypurecloud	purecloud-guest-chat-client	9.0.0		2a0b2da55f5ab1f371cd2a0e322dc1c21bdbb70b
com.mypurecloud	purecloud-guest-chat-client	9.0.1		04387e883b85892a959d44e7a5516150869504e5
com.mypurecloud	purecloud-guest-chat-client	9.1.0		eddd4b600d192a5245329adb8415095c0b8fa021
com.mypurecloud	purecloud-guest-chat-client	9.1.1		18e95c106776ba772093000c580cf8bff8ff2990
com.mypurecloud	purecloud-guest-chat-client	9.1.2		d5672b2d5e8116748415cad8c537875d60df8159
com.mypurecloud	purecloud-guest-chat-client	9.1.3		f64c0c323319d64fb61cf89182b9bc4f0337ed83
com.mypurecloud	purecloud-guest-chat-client	9.1.4		86a35851d90d071dbc9cfd61a074ea8ee29dddd4
com.mypurecloud	purecloud-guest-chat-client	9.2.0		ef6de7b2c028f344aeb35d50520c883438e78d53
com.nhncloud.android	nhncloud-push-notification	1.0.0		N/A
com.nhncloud.android	nhncloud-push-notification	1.1.0		N/A
com.nhncloud.android	nhncloud-push-notification	1.10.0		N/A
com.nhncloud.android	nhncloud-push-notification	1.11.0		N/A
com.nhncloud.android	nhncloud-push-notification	1.2.0		N/A
com.nhncloud.android	nhncloud-push-notification	1.3.0		N/A
com.nhncloud.android	nhncloud-push-notification	1.4.0		N/A
com.nhncloud.android	nhncloud-push-notification	1.4.1		N/A
com.nhncloud.android	nhncloud-push-notification	1.4.1-alpha01		N/A
com.nhncloud.android	nhncloud-push-notification	1.4.2		N/A
com.nhncloud.android	nhncloud-push-notification	1.4.3		N/A
com.nhncloud.android	nhncloud-push-notification	1.5.0		N/A
com.nhncloud.android	nhncloud-push-notification	1.5.1		N/A
com.nhncloud.android	nhncloud-push-notification	1.6.0		N/A
com.nhncloud.android	nhncloud-push-notification	1.7.0		N/A
com.nhncloud.android	nhncloud-push-notification	1.7.1		N/A
com.nhncloud.android	nhncloud-push-notification	1.8.0		N/A
com.nhncloud.android	nhncloud-push-notification	1.8.1		N/A
com.nhncloud.android	nhncloud-push-notification	1.8.2		N/A
com.nhncloud.android	nhncloud-push-notification	1.8.3		N/A
com.nhncloud.android	nhncloud-push-notification	1.8.4		N/A
com.nhncloud.android	nhncloud-push-notification	1.8.5		N/A
com.nhncloud.android	nhncloud-push-notification	1.8.6		N/A
com.nhncloud.android	nhncloud-push-notification	1.9.0		N/A
com.nhncloud.android	nhncloud-push-notification	1.9.1		N/A
com.nhncloud.android	nhncloud-push-notification	1.9.2		N/A
com.nhncloud.android	nhncloud-push-notification	1.9.3		N/A
com.nhncloud.android	nhncloud-push-notification	1.9.4		N/A
com.nhncloud.android	nhncloud-push-notification	1.9.5		N/A
com.rapatao.ruleset	graaljs-evaluator	1.1.0		5fca121426aa2e4e45e2c55bb2639298d14bf0b7
com.rapatao.ruleset	graaljs-evaluator	1.2.0		e9f651d3f859864ef4d86879f3b25da6a82856e4
com.rapatao.ruleset	graaljs-evaluator	1.2.0-RC1		6ba73a21fd40501f7ae54c42508c34bf1c6d65dd
com.rapatao.ruleset	graaljs-evaluator	1.2.1		8bfc2fb5a7f6ec613944f1bc3f92ae6ac6187922
com.rapatao.ruleset	graaljs-evaluator	1.3.0		bd8703b2e9600af611299e869b886495143792c6
com.rapatao.ruleset	graaljs-evaluator	1.4.0		0a0039a2cf9cf1093c89978aad4be0874faa5a58
com.rapatao.ruleset	graaljs-evaluator	1.4.1		cf7cb5f8f89e573b51019c679ed5d9a3e7f20068
com.rapatao.ruleset	graaljs-evaluator	1.4.2		81cb2d889cd59ad064203664ad867a7ffa67c0e7
com.rapatao.ruleset	graaljs-evaluator	1.5.0		99c371c8e49c48012f6f6cc30cbeb8e9a8f1be2a
com.rapatao.ruleset	graaljs-evaluator	1.5.1		97cea4c513b885feb75e31f9f0890aec649a8223
com.soywiz	korlibs-number-tvosarm64	5.5.0-alpha1		N/A
com.soywiz	korlibs-number-tvosarm64	5.5.0-alpha1	metadata	3bad5d309ca2dcf20e23cae4e950178341fe8b31
com.soywiz	korlibs-number-tvosarm64	5.5.0-alpha2		N/A
com.soywiz	korlibs-number-tvosarm64	5.5.0-alpha2	metadata	6ad5d691d329738d86b09cd84ba2105e4d53973e
com.soywiz	korlibs-number-tvosarm64	5.5.0-alpha3		N/A
com.soywiz	korlibs-number-tvosarm64	5.5.0-alpha3	metadata	32b192714887f0eb33a2933ed15c6f0948970f56
com.soywiz	korlibs-number-tvosarm64	6.0.0		N/A
com.soywiz	korlibs-number-tvosarm64	6.0.0	metadata	45afd7962e456fab21ee0acfdc9357dacbaab47d
com.soywiz	korlibs-number-tvosarm64	6.0.0-alpha1		N/A
com.soywiz	korlibs-number-tvosarm64	6.0.0-alpha1	metadata	1fa47309d2bff3079ff199ae26b0d0b1228893bc
com.soywiz	korlibs-number-tvosarm64	6.0.0-alpha2		N/A
com.soywiz	korlibs-number-tvosarm64	6.0.0-alpha2	metadata	2ebd0006a20756d874f065086b136813a6d928c4
com.soywiz	korlibs-number-tvosarm64	6.0.0-alpha3		N/A
com.soywiz	korlibs-number-tvosarm64	6.0.0-alpha3	metadata	037632126ac56c1b34207355ec14287f2079c08c
com.soywiz	korlibs-number-tvosarm64	6.0.0-alpha4		N/A
com.soywiz	korlibs-number-tvosarm64	6.0.0-alpha4	metadata	cf9f2becfc51c67c3aeaec4ebaa16cf063c2acb5
com.soywiz	korlibs-number-tvosarm64	6.0.0-alpha5		N/A
com.soywiz	korlibs-number-tvosarm64	6.0.0-alpha5	metadata	f6d4d0c6bd99b34bef8cada16b14e43db7bc4943
com.soywiz	korlibs-number-tvosarm64	6.0.0-alpha6		N/A
com.soywiz	korlibs-number-tvosarm64	6.0.0-alpha6	metadata	0e0128da289a0cf5072e1b6b721a84f2461e858a
com.soywiz	korlibs-number-tvosarm64	6.0.0-alpha7		N/A
com.soywiz	korlibs-number-tvosarm64	6.0.0-alpha7	metadata	d386cfeac4aa3fddaea3e598bc94f53ede1499ef
com.soywiz	korlibs-number-tvosarm64	6.0.0-alpha8		N/A
com.soywiz	korlibs-number-tvosarm64	6.0.0-alpha8	metadata	399f10e7b1f8701fa820d7fdd8a39c5cbaa17e48
com.soywiz	korlibs-number-tvosarm64	6.0.0-alpha9		N/A
com.soywiz	korlibs-number-tvosarm64	6.0.0-alpha9	metadata	c449f648d0f1e32b675ca8513593c8977ee684be
com.tinkerpop	gremlin-console	3.0.0.M1		65a031b40bc4354f25e6c2529a16b33eb4170a03
com.tinkerpop	gremlin-console	3.0.0.M2		5f097bbcea0614e4d4c267d47358882b6daf74d2
com.tinkerpop	gremlin-console	3.0.0.M3		ca29bf1291b6ccbc2bac4f792ad46094a6c70c52
com.tinkerpop	gremlin-console	3.0.0.M4		d4e9e919856bb1cb96bae11c86601b2622df0a81
com.tinkerpop	gremlin-console	3.0.0.M5		b582ba23716f74b0b27467d23996ac19d4f048cc
com.tinkerpop	gremlin-console	3.0.0.M6		da9771eb0a64b96e9418fa62115002baab53e832
com.tinkerpop	gremlin-console	3.0.0.M7		e2110db6405f78332ac951974a486673fe0ac7aa
com.trueaccord.scalapb	protobuf-runtime-scala_2.12.0-M3	0.1.7		523bfd52a018a668796667cbdabff5cdafd9948f
com.trueaccord.scalapb	protobuf-runtime-scala_2.12.0-M3	0.1.8		61a6df9e2caac93f5ae639d65cff46290c71fca6
com.typesafe.akka	akka-typed-tests_2.12	2.5.2		067c2df4ce5e4de7a0855d411d535d57d1200dd2
com.typesafe.akka	akka-typed-tests_2.12	2.5.3		1a6ba10747698eed86326cbcee01b03dd73843af
com.typesafe.akka	akka-typed-tests_2.12	2.5.4		c2c16202b9cef66e1191319e4e2ef1b4e3db251e
com.typesafe.akka	akka-typed-tests_2.12	2.5.5		28d21c08c48e4eeb8d618017c3c3306ad9084877
com.typesafe.akka	akka-typed-tests_2.12	2.5.6		4e1b3696dc58b1b4a953f3a21b6d918fb80165a9
com.typesafe.akka	akka-typed-tests_2.12	2.5.7		5c12c94515726210bac3f63e9a7381e534d354f3
com.typesafe.akka	akka-typed-tests_2.12	2.5.8		9743473acdeafd028d335d7e10cdd845949bc101
com.yoloho.enhanced	enhanced-common	1.0.0		82b4ba6c47a75f2cb781af985788f218002ea7d8
com.yoloho.enhanced	enhanced-common	1.0.1		2195049ae80a284338f1032e5a732ea6a2c379dd
com.yoloho.enhanced	enhanced-common	1.0.2		e14634ef42756d2613fe4f9b20ac621ea5b665d1
com.yoloho.enhanced	enhanced-common	1.0.3		ac94af37619aab9686e7798818ff88343c476a42
de.bioforscher.singa	singa-structure	0.3.1		bf666449be3dd93f9af1733925bfc6ce6f2936c4
de.bioforscher.singa	singa-structure	0.3.2		75c14bb94caaa4e1d0bdb39efaeadaa379f7d63e
de.bioforscher.singa	singa-structure	0.3.3		f3efbafd49d36734ed55bffe49abb9d95b8f30db
de.otto.edison	edison-metrics	0.45.0		0468c574924371c0240040928fe783e768f48576
de.otto.edison	edison-metrics	0.45.1		d81dd9f2093f7ca0d0cd5d8bfa0eef7fc712015e
de.otto.edison	edison-metrics	0.45.2		ac4a8831b00cdba98190570e4f56b7d0cb0607ca
de.otto.edison	edison-metrics	0.45.3		feed768c44a7fd66e0d25fd23aae0b53eee00421
de.otto.edison	edison-metrics	0.46.0		139552eddeaa18cd1479b34c23af2caae569d92f
de.otto.edison	edison-metrics	0.46.1		72ac6544dbdf040d0ad39d260e9202ad0ee56887
de.otto.edison	edison-metrics	0.46.2		fa3e4ec9d66be4db2edd65880223bb7d959efcb8
de.otto.edison	edison-metrics	0.47.0		3d0265573a8175bde601f96b6a1303d09f087cbe
de.otto.edison	edison-metrics	0.47.1		edf2ff9719ea2af56ef13cf82318e0b14748c61d
de.otto.edison	edison-metrics	0.47.2		9ebbf3904995d77ebd5755bb488a7b137e380fd5
