cc.ddrpa.repack	sequence	1.0.0		6f3f3113f53410e3bf8263fd2760525782106ec6
com.mailboxvalidator	mailboxvalidator-java	1.0.0		4c1ebbcde47178d0297e52975eaefb9ad52a5ea3
com.mailboxvalidator	mailboxvalidator-java	1.1.0		c6a1e832dd9acdee381b198329345a4b8618e31b
com.mailboxvalidator	mailboxvalidator-java	2.0.0		8848c6dfb9b27f8b2f183a430b71ebad0ba897bb
com.mailboxvalidator	mailboxvalidator-java	2.1.0		fde227db064cb5eb8ff866c7387c3e1ffddbfda2
com.mailboxvalidator	mailboxvalidator-java	2.1.1		7bc9c1aed4437c1a718f2fc15862d2ecda7ec16b
com.nexitia.emaginplatform	emagin-jfxcore-demoapp-components	11.0.2		6362d912e86598438a2cc0c78fe2b88f0c281d8d
com.nexitia.emaginplatform	emagin-jfxcore-demoapp-components	11.0.3		36b944e58da395cc5cbb9b56327d9d6b5abcbf37
com.rhcloud	timemanager-timer	1.0		86c784514066a37cab4e4bcc3651b2f992368b27
com.rhcloud	timemanager-timer	1.6-RELEASE		5919fb730a762b18d092cc37373bdb863a63ec5f
com.selgp.moladek	moladek-soap	14.10		7189f848ab06fe96fae48c3f6ab82e2533455606
com.selgp.moladek	moladek-soap	14.11		756b07d99037fc3a6a30c171773291e01be01e10
com.selgp.moladek	moladek-soap	14.12.50		5f2e1fde676e0e5917e9afd1c8e2850bef081fea
com.selgp.moladek	moladek-soap	15.01		f28911133c952bed6ddf515a731d6e87320e01d5
com.selgp.moladek	moladek-soap	15.01.03		bc14be13168fee5febc49696a16e9b162f634e3a
com.selgp.moladek	moladek-soap	15.02		39ba4c884732b8cc77a1e70ebacebe7118681e12
com.selgp.moladek	moladek-soap	15.03.10		7638cd68c4ce01bb9c352493ac973c09ea6a2920
com.solacesystems	sol-jcsmp	10.0.0		1474c7aaf280b70b18d902326d53cb2472ccd63e
com.solacesystems	sol-jcsmp	10.0.1		bf1be46caadfdb35f70695ab0f55a0e5862fe2f9
com.solacesystems	sol-jcsmp	10.0.2		af9f91848da3fc86d5937b1f2b5235242ec0efb5
com.solacesystems	sol-jcsmp	10.1.0		600868883c40a6026910befd344bc0cae7382c93
com.solacesystems	sol-jcsmp	10.1.1		25534ef1e02272a504922c07f76afdad0b692374
com.solacesystems	sol-jcsmp	10.10.0		e17c840c11c33bac83610b9b1e24f1300447e3d6
com.solacesystems	sol-jcsmp	10.10.1		d20c0b9732d54b8e51302fdbaffcc828002332d5
com.solacesystems	sol-jcsmp	10.10.2		afee2a430fc966f7f392678c80b487e0a8f72524
com.solacesystems	sol-jcsmp	10.11.0		7626270a917f4ee6104ce10872efd19c60efdb22
com.solacesystems	sol-jcsmp	10.12.0		e502fc34b16cfa975f3f4d660cf6901d4822f56f
com.solacesystems	sol-jcsmp	10.12.1		65de9ed68320eff2369744f7325246cca1f2d2b7
com.solacesystems	sol-jcsmp	10.13.0		f8f084df2fe5d847385c72c637da9fecb60d213c
com.solacesystems	sol-jcsmp	10.13.1		a231b658c21d866fa29c523c8fa353e2f42b8e80
com.solacesystems	sol-jcsmp	10.14.0		ab11c19bc4ba3700fad265444a1c3533f1372271
com.solacesystems	sol-jcsmp	10.15.0		84852cff194ea8effddfb00c46c626cb661b5b23
com.solacesystems	sol-jcsmp	10.16.0		f96d005403268c7afa3e15e5dca7a8f8a7d8999b
com.solacesystems	sol-jcsmp	10.17.0		52df1e32830d31db9123e73ad9c5de3281b21cf6
com.solacesystems	sol-jcsmp	10.18.0		93f1e4ee3a6cfbe1b7c3332457ef6222c39bd333
com.solacesystems	sol-jcsmp	10.19.0		ee1df0767bd8d84202cc66293533f4f2edc2a1db
com.solacesystems	sol-jcsmp	10.2.0		ed063d63e25446125e1c1bf14a88cdd34860f01a
com.solacesystems	sol-jcsmp	10.2.1		e0308abd21d078608004f4a497fc840eea1e9755
com.solacesystems	sol-jcsmp	10.2.2		8a638842d77dbf21ec98d4e27c34419056b33021
com.solacesystems	sol-jcsmp	10.20.0		ee11ab08d0257b94216e47be60bba7d126863e49
com.solacesystems	sol-jcsmp	10.21.0		140a92934e47bae9d21db21e273ca501edfbfefb
com.solacesystems	sol-jcsmp	10.22.0		07e133a36fa19f2f00f60f043fc4347b089b2d9c
com.solacesystems	sol-jcsmp	10.23.0		0ea2afabcb00e2c6da5c46dfd8e5422f38a93e7e
com.solacesystems	sol-jcsmp	10.24.0		bb0c8422a6fcfb4995828afacb9a3281e3eaa949
com.solacesystems	sol-jcsmp	10.24.1		2e19674f7288c8119255df2cd4af481447c4f86f
com.solacesystems	sol-jcsmp	10.25.0		53715875d1ccd2c382fdfda26609b24f407d9c5d
com.solacesystems	sol-jcsmp	10.25.1		e992f88bf5ea9935c3d60ed9d6ad1dff0e25ee6f
com.solacesystems	sol-jcsmp	10.25.2		0d8760fa325a0ea2fdf5f444bf4300e3a746998c
com.solacesystems	sol-jcsmp	10.26.0		d8b7ad5db375881b1e09aa222897300c003762b3
com.solacesystems	sol-jcsmp	10.27.0		ef85232ae1228e63b65a05cbcab820fadd04d229
com.solacesystems	sol-jcsmp	10.3.0		9122ee281a74794a7f2ab96544d266210043bf2a
com.solacesystems	sol-jcsmp	10.3.1		9ca2da6dd8fe4f792e69d50ed537e9481380ddfb
com.solacesystems	sol-jcsmp	10.4.0		db4dd311c209df0e8d64e815bd5a1432f1061938
com.solacesystems	sol-jcsmp	10.4.1		bde119415abf270419ed0734771c2269748026d6
com.solacesystems	sol-jcsmp	10.5.0		f068bc86aea3117eb4a7a465cc113834f2a51005
com.solacesystems	sol-jcsmp	10.6.0		de2552589199c614eda1cb08c8eec55dd35702c6
com.solacesystems	sol-jcsmp	10.6.1		668384a62ff399468d7ed50ce6862ed970af5630
com.solacesystems	sol-jcsmp	10.6.2		fc789eec345663cf1974bcfadd671d531d5b7a0d
com.solacesystems	sol-jcsmp	10.6.3		32b13e6c2c7b450073039eb61c254797d842b879
com.solacesystems	sol-jcsmp	10.6.4		8411934221ed16f3aa977c5d76611d5c8b9908fc
com.solacesystems	sol-jcsmp	10.7.0		f664656ceca241e3cf6da5b0eb063a1287514ea7
com.solacesystems	sol-jcsmp	10.8.0		0ac1d17cce2d6c50c26fa13b2fde887045d9e27b
com.solacesystems	sol-jcsmp	10.8.1		f55afebf5faa3316408722c2ab1e31d05a4f07f2
com.solacesystems	sol-jcsmp	10.9.0		84b30bac1229947e7e0e52c193c4e1ab36d881b1
com.solacesystems	sol-jcsmp	10.9.1		8e027c20ad3114ebc481d26a656bf5028fee280d
cool.klass	klass-dropwizard-bundles	0.1.0		N/A
cool.klass	klass-dropwizard-bundles	0.2.0		N/A
cool.klass	klass-dropwizard-bundles	0.3.0		N/A
cool.klass	klass-dropwizard-bundles	0.4.0		N/A
cool.klass	klass-dropwizard-bundles	0.5.0		N/A
dev.programadorthi.state	core-macosarm64	0.0.1		N/A
dev.programadorthi.state	core-macosarm64	0.0.1	metadata	8687b8c548d4e3baf78c520a34987d69a7f503f7
dev.programadorthi.state	core-macosarm64	0.0.2		N/A
dev.programadorthi.state	core-macosarm64	0.0.2	metadata	58e03ec967e528601593044af5180c28bf9afbe3
dev.programadorthi.state	core-macosarm64	0.0.3		N/A
dev.programadorthi.state	core-macosarm64	0.0.3	metadata	5f2aaa4ebabf07b5bfe90547873ac0a501bcd45f
dev.programadorthi.state	core-macosarm64	0.0.4		N/A
dev.programadorthi.state	core-macosarm64	0.0.4	metadata	b6502daa04c55f19e386c3ac1b31eac5d614d256
dev.programadorthi.state	core-macosarm64	0.0.5		N/A
dev.programadorthi.state	core-macosarm64	0.0.5	metadata	33fb4e8a674d474fed063b9687c0cab1df048a7a
dev.zio	mock-test_3	1.0.0-RC2		fcda0f68fed841e51464d6b401e7ebc6b00a6542
eu.codlab.gradle.plugin.managed-device	eu.codlab.gradle.plugin.managed-device.gradle.plugin	1.10.0		N/A
eu.codlab.gradle.plugin.managed-device	eu.codlab.gradle.plugin.managed-device.gradle.plugin	1.11.0		N/A
eu.codlab.gradle.plugin.managed-device	eu.codlab.gradle.plugin.managed-device.gradle.plugin	1.11.1		N/A
eu.codlab.gradle.plugin.managed-device	eu.codlab.gradle.plugin.managed-device.gradle.plugin	1.12.0		N/A
eu.codlab.gradle.plugin.managed-device	eu.codlab.gradle.plugin.managed-device.gradle.plugin	1.13.0		N/A
eu.codlab.gradle.plugin.managed-device	eu.codlab.gradle.plugin.managed-device.gradle.plugin	1.13.3		N/A
eu.codlab.gradle.plugin.managed-device	eu.codlab.gradle.plugin.managed-device.gradle.plugin	1.14.0		N/A
eu.codlab.gradle.plugin.managed-device	eu.codlab.gradle.plugin.managed-device.gradle.plugin	1.14.1		N/A
eu.codlab.gradle.plugin.managed-device	eu.codlab.gradle.plugin.managed-device.gradle.plugin	1.14.2		N/A
eu.codlab.gradle.plugin.managed-device	eu.codlab.gradle.plugin.managed-device.gradle.plugin	1.8.0		N/A
eu.codlab.gradle.plugin.managed-device	eu.codlab.gradle.plugin.managed-device.gradle.plugin	1.8.2		N/A
eu.codlab.gradle.plugin.managed-device	eu.codlab.gradle.plugin.managed-device.gradle.plugin	1.9.0		N/A
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-parent	3.0.0		N/A
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-parent	3.0.1		N/A
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-parent	3.0.2		N/A
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-parent	3.1.0		N/A
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-parent	3.1.1		N/A
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-parent	3.2.0		N/A
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-parent	3.2.1		N/A
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-parent	3.2.2		N/A
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-parent	3.2.3		N/A
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-parent	3.2.4		N/A
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-parent	3.3.0		N/A
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-parent	3.4.0		N/A
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-parent	3.5.0		N/A
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.10		a3390594108b4bdf9784f7fd100d1bb54a81a1bc
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.11		6c5237815c8317007c75635d1633a9ea3d12228f
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.12		1dd1ef37ac82e4c9691ea594a7c3c9e0f46cda5b
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.13		2754946b82791a6991adce01c1a003703f9cc132
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.14		b1542eaa8704b73ee23b5a423e11557c7ef047c8
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.15		42d55fbacf39b17d874dd814973600286feb0c2f
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.16		dddb2f9f47d18972e895bcee5a68d5c8e1b794c5
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.17		8f5c35bd259ed2a8ec7d8d2fa2f8c036f80c5c50
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.18		263ea29224b6b953091dbaa69c17d4fa28bbfc08
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.19		6aab1addbcdff0d07e2117d587fe07f8c8d7c7a4
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.20		69a4ac26c99db3fbe1498634ab06412e14bd94ab
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.21		3c7f09bc9dd8bd92783142fbc70d29399050e2e0
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.22		fcdec9ab8c507c96cac1e484bc929b132c4a92da
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.23		1242611376e40af2cd9a156728cf88ba0ea9d69b
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.24		c973c9c4ecdcd538c708aad48f5b821984b35b79
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.25		df51e3484c73d14068e8a49c2c319a69a50ab66b
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.26		6120e39b19867e9dba47007b0092a77f89c7a2b6
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.27		62382dfd9d3d2455a4ea8079c5d6e334175b1b83
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.29		0aae2cf6543d45d5bbb5d134acbc258fabee9e62
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.30		1776f14fed7f5c0eca2a8447a27e9732bdb51eaa
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.31		e60e31fbdad85a7281ac88588796ce572bb4a81a
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.33		554b9c41a3b659eb0a0cae3bf259e7094a27d7ec
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.34		22a379a77175f5e808b8a1b2f346b6d2619bd8c3
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.35		c0ca29e3d6286e67bf8468945adb8f25ee2b3edd
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.36		a8fe430b3e26d7e23f65f00148061dc1717424a7
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.37		5ead01dd49db49f26bf0b09bb0a2dc0ce1d71c8b
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.38		c77ca2e6d64881db80391c36bdbc2282a3ff941f
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.39		dc3cb7f032ba5fe22893b353f402b8d729f374cd
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.40		139d58cf8c9675c6f2dd5ec57e5e6ace4b5f2654
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.41		ea41239a8d74df00b1576ef3de3335fbec7bd453
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.42		2409ef2419e8d8817d5f01df21d6bbe380134331
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.43		9c306e333b203c0cf7c4a3f86f05afeb8fc60cb6
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.44		334f2a41f98d164c87a9b317ce7e5581739cbfb3
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.45		78f8115c027c6a09a3f915b9b1ece5ed06e3aa53
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.46		ff5190d13da1be8acf33fb228af02470ce3abe5a
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.47		a1cd18a20cc0bc864aed75b67b8b0a25fb69e2e1
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.48		b691543e8d989efd3b782122183895e935e503aa
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.49		3264db1f9a452a1b7826c7b56c3467424d05e7d9
fun.fengwk.auto-mapper	auto-mapper-processor	0.0.9		674ac579aad3dfa2132dece19885b3d0ea293e48
io.camunda	camunda-cloud-zeebe	1.0.0		d8718bacb907454a9bdf788d1439850571307a12
io.camunda	camunda-cloud-zeebe	1.0.0-rc1		4671bf2341816e068efa0307faad6af997c65af3
io.camunda	camunda-cloud-zeebe	1.0.0-rc2		1139838c7e742b1c36e8582f5baa9e0d360804fc
io.camunda	camunda-cloud-zeebe	1.0.0-rc3		23fc2cb3ae66422b1e5673ed073a7765ddadc0e9
io.camunda	camunda-cloud-zeebe	1.0.1		db1f2ede54e6e38b209825293f986fb808f599db
io.camunda	camunda-cloud-zeebe	1.0.2		8784f3f83565616fd55ad35c58c561130beba733
io.camunda	camunda-cloud-zeebe	1.0.4		c8a535b84b1d74b8d5b308b323f33f51b4972c74
io.camunda	camunda-cloud-zeebe	1.0.5		45c12aefbcafb9a1c3772b8f91ccccd66f7aea17
io.camunda	camunda-cloud-zeebe	1.1.0		7eea99275f00e3c9a1f36c0b40fbfe1dbd3c09e8
io.camunda	camunda-cloud-zeebe	1.1.0-alpha1		4561261ef34686a0bf622e69c8c32268506c2f19
io.camunda	camunda-cloud-zeebe	1.1.1		cc6f9e4f91ad9db6541fb961673831e6dfcb7250
io.camunda	camunda-cloud-zeebe	1.1.10		f681fab7827bad657af6e3df626df87ba7720b73
io.camunda	camunda-cloud-zeebe	1.1.2		744ffbfb16e69551b59d2b6d1fc157ef457a5adf
io.camunda	camunda-cloud-zeebe	1.1.3		b3ead59f73d438d16283e0df53ad188d4fa6bd6f
io.camunda	camunda-cloud-zeebe	1.1.4		5aa9f30b95580af04831277fd8f400a131e1bade
io.camunda	camunda-cloud-zeebe	1.1.5		0ccd49f340ba2cb68f41a8853df8fe5247c7c042
io.camunda	camunda-cloud-zeebe	1.1.6		fe324a4cf5fb038810089ed29cf06525e9c08ca8
io.camunda	camunda-cloud-zeebe	1.1.7		14bf974b2b8dce5eebde99735aecd4995a93b777
io.camunda	camunda-cloud-zeebe	1.1.8		540c54d714c29ba5ba0337d753f9cc28e1102c09
io.camunda	camunda-cloud-zeebe	1.1.9		bea656c12f9f19aa0041216654cf69e13ba84254
io.camunda	camunda-cloud-zeebe	1.2.0		3ddb5be1ba63fd110a3e90766c10155675e6df2c
io.camunda	camunda-cloud-zeebe	1.2.0-alpha1		6d5f615ec0d3b87ba8dadc820c3065bb0a9a85e7
io.camunda	camunda-cloud-zeebe	1.2.0-alpha2		640cde76642d4881ca5c562a7aec7d10b6c3eca9
io.camunda	camunda-cloud-zeebe	1.2.1		ec3335c2e0488fda5c87380e808d32a097f9ea87
io.camunda	camunda-cloud-zeebe	1.2.10		ee3ea46d801542154b1d0959aaff8fae786881ae
io.camunda	camunda-cloud-zeebe	1.2.11		63418c72caac203e6ace41abe781c6b681e97e2c
io.camunda	camunda-cloud-zeebe	1.2.12		d9128857420df21691366aaf0bc5ee3d40de65d7
io.camunda	camunda-cloud-zeebe	1.2.2		20f554802f658667d30d7c5b1717b001d242fd66
io.camunda	camunda-cloud-zeebe	1.2.3		95bceff6bf04cd7fe40ff01a714f05627979d23a
io.camunda	camunda-cloud-zeebe	1.2.4		a7cc302fd0b465b12e99f561d9a1d69617f7c2ba
io.camunda	camunda-cloud-zeebe	1.2.5		0c97ad24edcfdabd21737dad8ed4f94a6f7274e9
io.camunda	camunda-cloud-zeebe	1.2.6		699f3f7f0d58f3ac33d6f4117b47eecfea073388
io.camunda	camunda-cloud-zeebe	1.2.7		847b03b9d021d6233ddda1b5921a357f583471fe
io.camunda	camunda-cloud-zeebe	1.2.8		e588b7c17f5ab6475c24181fafa5b2cf9a3bb02e
io.camunda	camunda-cloud-zeebe	1.2.9		8a90ea3497f717b2849214c78c7aca92c5cc1bbe
io.camunda	camunda-cloud-zeebe	1.3.0		1d6ac22907601ae72679150d8837403e9042f28d
io.camunda	camunda-cloud-zeebe	1.3.0-alpha1		4480d42e5e3812c485214833707ad3487f7b3e2b
io.camunda	camunda-cloud-zeebe	1.3.0-alpha2		8de7ad01957de3c7ce945f91d9c62ded376ce0a6
io.camunda	camunda-cloud-zeebe	1.3.0-alpha3		bf1cd939dfbbc68e70c06018edd81ebbd47db0e5
io.camunda	camunda-cloud-zeebe	1.3.1		65b2769e94ecf3fba6035afbe70093bef5b93e1a
io.camunda	camunda-cloud-zeebe	1.3.10		8d4afbee784ef7b8aba6d30a10c6be6c608e3530
io.camunda	camunda-cloud-zeebe	1.3.11		18eba3530d937df397ba354bd5161927d9ea5429
io.camunda	camunda-cloud-zeebe	1.3.12		0110722f6c1f1fd98200bc15e2bf6463bcbb32ae
io.camunda	camunda-cloud-zeebe	1.3.13		517ef60a799fce0a0870b76553bf0194ddf1ae19
io.camunda	camunda-cloud-zeebe	1.3.14		27fc496364c4bb56b84fb9901d5a25ad96baf9f7
io.camunda	camunda-cloud-zeebe	1.3.2		1b19073a3c71079b86cf216d2b7fd5c4b7a32cc0
io.camunda	camunda-cloud-zeebe	1.3.3		bfdcf55318b290a69600fb5936ebd5e91aefa5e0
io.camunda	camunda-cloud-zeebe	1.3.4		0c1f09f20973c97b297c68e68f6ee996c1eb58d9
io.camunda	camunda-cloud-zeebe	1.3.5		049da41aeb434965cb0b66ec565c473e25faed9e
io.camunda	camunda-cloud-zeebe	1.3.6		52ebb08e1eeb4abd1d9af072f95b473bc2a65288
io.camunda	camunda-cloud-zeebe	1.3.7		4927e5f54bb1065ab4d0961fa6d971e09f0e7594
io.camunda	camunda-cloud-zeebe	1.3.8		47bf1e6437810297cce646f9aa94d9941a1a5ab5
io.camunda	camunda-cloud-zeebe	1.3.9		a087cd8e4810293078df36c68e9fa265c2f64817
io.camunda	camunda-cloud-zeebe	1.4.0-alpha1		7c6e0a50f8c39fb89cf123124bd1cdd114eccbd4
io.camunda	camunda-cloud-zeebe	1.4.0-alpha2		ec22cda4d8f045a891c90c3f7fba532029aefa7b
io.eqoty.kryptools	secp256k1-wasm-js	0.6.1		N/A
io.gitee.mgsz	classfinal-fatjar	1.4.1		a5e00f7c4dd4d82fdf220e3749348e66aa9881e4
io.gitee.mgsz	classfinal-fatjar	1.4.2		ec51753d8c2e90dde36676a7a7640b875b03a4b8
io.github.bes2008.solution.agileway	agileway-httpclient	4.0.0		47fa2690c9c3efc80dd6cdefa0662a066a5599b2
io.github.bes2008.solution.agileway	agileway-httpclient	4.0.1		0dd624d464e5c3239863aca082d809a685e28dcf
io.github.bes2008.solution.agileway	agileway-httpclient	4.0.2		4f5f8be14c7adde7b5ef225b9e443f45bec028d5
io.github.bes2008.solution.agileway	agileway-httpclient	4.1.0		893cda4a9ffb81a6c8e5922e49ba1e5d9adef953
io.github.bes2008.solution.agileway	agileway-httpclient	4.1.1		55b06397de330d1d8c158f717ab854ca250fd1a6
io.github.bes2008.solution.agileway	agileway-httpclient	4.1.2		6b629ce9e6ed65b5d655f3bf584325f6a3dfc8dc
io.github.bes2008.solution.agileway	agileway-httpclient	4.2.0		588b7af27f32f57d13884107ffa8c3c31a14166f
io.github.bes2008.solution.agileway	agileway-httpclient	4.2.1		a9c251e5b7c9aa0df8702a71a61062b2b0e8343e
io.github.bes2008.solution.agileway	agileway-httpclient	4.2.2		516818041195231bfb0edad20d45372114d54e67
io.github.bes2008.solution.agileway	agileway-httpclient	4.3.0		6bf9802e8f96269e1792eea0344918069deb6c21
io.github.bes2008.solution.agileway	agileway-httpclient	4.3.1		37ba8b81fa75563574c863b678f59aa711c03fcf
io.github.bes2008.solution.agileway	agileway-httpclient	4.4.0		f5102e12256071b463c92ac60ed4424ad292f87b
io.github.bes2008.solution.agileway	agileway-httpclient	4.4.1		96a64b9b2d98654b68798793759d70b243b213f0
io.github.bes2008.solution.agileway	agileway-httpclient	4.4.2		d167ff6012ce7d735cfdfd68a503bcb55626da1f
io.github.bes2008.solution.agileway	agileway-httpclient	4.4.3		530bd18dccc8e4e58ea8a327c0b0b6df404f7133
io.github.bes2008.solution.agileway	agileway-httpclient	4.4.4		f3b88b613052138eb533f7be0425028d512b4826
io.github.bes2008.solution.agileway	agileway-httpclient	4.4.5		cd8c3a080acb9074f2845aef30041d3af43b7517
io.github.bes2008.solution.agileway	agileway-httpclient	4.4.6		f30d1f09cd9e65ec4898abca39b9a9831f59d234
io.github.bes2008.solution.agileway	agileway-httpclient	5.0.0		037fc3a1779abbea32966e4fea1c5c2f811eb9a8
io.github.bes2008.solution.agileway	agileway-httpclient	5.0.1		4e30f066dd9b348bdc78cdaf29e3160238a85502
io.github.bes2008.solution.agileway	agileway-httpclient	5.0.2		fa43685ab1bed664d45fb68ca38fe728ebf7bfaa
io.github.bes2008.solution.agileway	agileway-httpclient	5.0.3		6c62cd2de9af5ac8467225646f9ac36fa37a2178
io.github.bes2008.solution.agileway	agileway-httpclient	5.0.4		8091f2f329f2c26dc376655c2fe71ae3d7a93406
io.github.bes2008.solution.agileway	agileway-httpclient	5.1.0		2acb2f28ae9cc80cfed2e0bb2887c9a68c802ce1
io.github.jmcardon	tsec-mac_3	0.3.0-M1		772163d83770d7c2791372802a999e671c89b402
io.github.jmcardon	tsec-mac_3	0.3.0-M2		9ce44d4bf1e6433fa98774dc8fdfd1dfd9920c39
io.github.jmcardon	tsec-mac_3	0.4.0		e8ecfa40e1cb4034162fa628621f5b642b3e28b3
io.github.jmcardon	tsec-mac_3	0.4.0-M1		b0e05670464dfd78f9e2450ad4c29129fc05ecaa
io.github.jmcardon	tsec-mac_3	0.5.0		12a5e788d7ef7c715b399f72a8cd05c84538ad9e
io.github.jmcardon	tsec-mac_3	0.5.0-M1		4d0af5fd27fcf2a97d7e133d3367f31030bc8d12
io.github.knight-zxw	blockcanary-ui	0.0.1		N/A
io.github.knight-zxw	blockcanary-ui	0.0.2-beta		N/A
io.github.knight-zxw	blockcanary-ui	0.0.2-beta1		N/A
io.github.knight-zxw	blockcanary-ui	0.0.3		N/A
io.github.knight-zxw	blockcanary-ui	0.0.4		N/A
io.github.knight-zxw	blockcanary-ui	0.0.5		N/A
io.github.lyxnx.coreutils	kserializers-jvm	1.8.0		26a8c381fe4965803b74681eed05b4baa5404ace
io.github.lyxnx.coreutils	kserializers-jvm	1.8.1		75eff65264d0ba73479b4f99a120ef8eab9e9ba2
io.github.lyxnx.coreutils	kserializers-jvm	1.8.2		9bed43f89ff09d05707206caf1dc9f4986bde026
io.github.lyxnx.coreutils	kserializers-jvm	1.8.3		807b790ab6b295839fef4f89e12cf69e9cdf3ef2
io.github.pityka	nspl-awt_2.13	0.0.24		2164303e98bfd26b10575f2e3366367dc3ef3a91
io.github.pityka	nspl-awt_2.13	0.1.0		59dfd1cb61361664dfd9713f4b4981f6431c37c0
io.github.pityka	nspl-awt_2.13	0.10.0		0bceda93a94b3984e74b621fcf303a0b7b059e89
io.github.pityka	nspl-awt_2.13	0.11.1		4408b3a675bce076cb4418bf524432ff07edd7c1
io.github.pityka	nspl-awt_2.13	0.3.0		4478c60d464a35bfa2ce4851c2370b7ff3f6f137
io.github.pityka	nspl-awt_2.13	0.4.0		e8903b4ec3158edf41b5ac5e0d3a575177207057
io.github.pityka	nspl-awt_2.13	0.5.0		c06878a1ebb0d5b41dbbd136fadecd58dcbcd5e7
io.github.pityka	nspl-awt_2.13	0.6.0		cf810c080b400cd30fdee331bf9b11677ee30a6b
io.github.pityka	nspl-awt_2.13	0.7.0		89f310e6d4e6ba5f7bf85da7727c41233d27e554
io.github.pityka	nspl-awt_2.13	0.8.0		31c1129b860ec67df7e0f74c628fc285b96318d7
io.github.pityka	nspl-awt_2.13	0.9.0		8ff0adff3b1982c3718e56350d76aab6bb60aa8b
io.github.zenliucn	consul-transport-http	0.0.1		aa87d69f90f5594312d7d54c0723162dc14c48ec
io.github.zenliucn	consul-transport-http	0.0.2		b2a96298120a960936d703bcddc421ce647ab3b4
io.joshworks.snappy	integration-test	0.3		ab4aca7244a5f0166792d65984ffe6fc82a3e721
io.qtjambi	qtjambi-quick3d-native-android-x64	5.15.10		2766afcd72cd038bc6e0dec5ed1c670d1ef65f94
io.qtjambi	qtjambi-quick3d-native-android-x64	5.15.11		9286ae011badcc97d1fa33379287ada0227ab76c
io.qtjambi	qtjambi-quick3d-native-android-x64	5.15.23		27f2f0adf5a71d2c446e6b2440339540f06b613e
io.qtjambi	qtjambi-quick3d-native-android-x64	5.15.7		26749c75268ab6fa9346a74a177321c9606dec0c
io.qtjambi	qtjambi-quick3d-native-android-x64	5.15.8		2b414bec06b0c8ad0b1957a1ec6a5c7f49697603
io.qtjambi	qtjambi-quick3d-native-android-x64	5.15.9		acfd0472d51cac6cd0ddd9d99885d322748470ea
io.qtjambi	qtjambi-quick3d-native-android-x64	6.2.10		e6cba568f9a98c6bdeb75b701cc0adadeda3842e
io.qtjambi	qtjambi-quick3d-native-android-x64	6.2.11		26464e52a09c1b7046af5256c9ebf4996fd70fe4
io.qtjambi	qtjambi-quick3d-native-android-x64	6.2.12		7a4dcef95af91297dab2fbf718d6faa85c83fd27
