ai.yda-framework	filesystem-retriever	0.1.0		762ead73d3fd712b7379480d24e946e8e91184c2
io.github.afalabarce	jetpackcompose	1.0.9		N/A
io.github.afalabarce	jetpackcompose	1.1.0		N/A
io.github.afalabarce	jetpackcompose	1.1.1		N/A
io.github.afalabarce	jetpackcompose	1.1.2		N/A
io.github.afalabarce	jetpackcompose	1.1.3		N/A
io.github.afalabarce	jetpackcompose	1.1.4		N/A
io.github.afalabarce	jetpackcompose	1.1.5		N/A
io.github.afalabarce	jetpackcompose	1.1.6		N/A
io.github.afalabarce	jetpackcompose	1.1.7		N/A
io.github.afalabarce	jetpackcompose	1.1.8		N/A
io.github.afalabarce	jetpackcompose	1.1.9		N/A
io.github.afalabarce	jetpackcompose	1.2.0		N/A
io.github.afalabarce	jetpackcompose	1.2.1		N/A
io.github.afalabarce	jetpackcompose	1.2.2		N/A
io.github.afalabarce	jetpackcompose	1.2.3		N/A
io.github.afalabarce	jetpackcompose	1.2.4		N/A
io.github.afalabarce	jetpackcompose	1.2.5		N/A
io.github.afalabarce	jetpackcompose	1.2.6		N/A
io.github.afalabarce	jetpackcompose	1.2.7		N/A
io.github.afalabarce	jetpackcompose	1.2.8		N/A
io.github.afalabarce	jetpackcompose	1.2.9		N/A
io.github.afalabarce	jetpackcompose	1.3.0		N/A
io.github.afalabarce	jetpackcompose	1.3.1		N/A
io.github.afalabarce	jetpackcompose	1.3.2		N/A
io.github.afalabarce	jetpackcompose	1.3.3		N/A
io.github.afalabarce	jetpackcompose	1.3.4		N/A
io.github.afalabarce	jetpackcompose	1.3.5		N/A
io.github.afalabarce	jetpackcompose	1.3.6		N/A
io.github.afalabarce	jetpackcompose	1.3.7		N/A
io.github.afalabarce	jetpackcompose	1.3.8		N/A
io.github.afalabarce	jetpackcompose	1.3.9		N/A
io.github.afalabarce	jetpackcompose	1.4.0		N/A
io.github.afalabarce	jetpackcompose	1.4.1		N/A
io.github.afalabarce	jetpackcompose	1.4.2		N/A
io.github.afalabarce	jetpackcompose	1.4.3		N/A
io.github.afalabarce	jetpackcompose	1.4.4		N/A
io.github.afalabarce	jetpackcompose	1.4.5		N/A
io.github.afalabarce	jetpackcompose	1.4.6		N/A
io.github.afalabarce	jetpackcompose	1.4.7		N/A
io.github.afalabarce	jetpackcompose	1.4.8		N/A
io.github.afalabarce	jetpackcompose	1.4.9		N/A
io.github.afalabarce	jetpackcompose	1.5.0		N/A
io.github.afalabarce	jetpackcompose	1.5.2		N/A
io.github.afalabarce	jetpackcompose	1.5.3		N/A
io.github.afalabarce	jetpackcompose	1.5.4		N/A
io.github.afalabarce	jetpackcompose	1.5.5		N/A
io.github.afalabarce	jetpackcompose	1.5.7		N/A
io.github.afalabarce	jetpackcompose	1.5.8		N/A
io.github.afalabarce	jetpackcompose	1.5.9		N/A
io.github.afalabarce	jetpackcompose	1.6.0		N/A
io.github.afalabarce	jetpackcompose	1.6.1		N/A
io.github.afalabarce	jetpackcompose	1.6.2		N/A
io.github.afalabarce	jetpackcompose	1.6.3		N/A
io.github.afalabarce	jetpackcompose	1.6.4		N/A
io.github.afalabarce	jetpackcompose	1.6.5		N/A
io.github.afalabarce	jetpackcompose	1.6.6		N/A
io.github.afalabarce	jetpackcompose	1.6.7		N/A
io.github.afalabarce	jetpackcompose	1.6.8		N/A
io.github.afalabarce	jetpackcompose	1.6.9		N/A
io.github.afalabarce	jetpackcompose	1.7.0		N/A
io.github.afalabarce	jetpackcompose	1.7.1		N/A
io.github.afalabarce	jetpackcompose	1.7.2		N/A
io.github.afalabarce	jetpackcompose	1.7.3		N/A
io.github.afalabarce	jetpackcompose	1.7.4		N/A
io.github.afalabarce	jetpackcompose	1.7.5		N/A
io.github.afalabarce	jetpackcompose	1.7.6		N/A
io.github.caijiang	common-ext-java	0.0.4		30496d7ac151080f6530b417f2c457d59e6c9f49
io.github.caijiang	common-ext-java	0.0.4	html-doc	0c2ae6334e3d9853f04e1e15918d4539da3d1dfc
io.github.caijiang	common-ext-java	0.0.5		e177c9665ddffa60b5c9751b23e88c727b663658
io.github.caijiang	common-ext-java	0.0.5	html-doc	4ff712c5456583a1a534ab7fbfb5014930940eee
io.github.caijiang	common-ext-java	0.0.6		797c0639ea54729a0b3800b1fa0e80df35293536
io.github.caijiang	common-ext-java	0.0.6	html-doc	237030ee01360f75ca2d2e74fd8ee0f09b4d3fbb
io.github.caijiang	common-ext-java	1.0.0		230751ebbf0e574410bc06fbfee53872a9e51956
io.github.caijiang	common-ext-java	1.0.0	html-doc	e5cb09b529dcc8469c6086924cd832c048efb008
io.github.caijiang	common-ext-java	1.1.0		b1662eac0bb7c6777b07ef0bc3b7eae2afbe09b1
io.github.caijiang	common-ext-java	1.1.0	html-doc	519cb253f9ae1eda983174f4b5eb020d03309a8a
io.github.caijiang	common-ext-java	1.2.0		7e7cd28696a1e87daddcc8c60fcdab835579917f
io.github.caijiang	common-ext-java	1.2.0	html-doc	7d1d226425e5ba4aa13cc9d7a06e8790314044d0
io.github.caijiang	common-ext-java	1.3.0		70d1b17b3463bf38a7d74165eb2b994fa943d887
io.github.caijiang	common-ext-java	1.3.0	html-doc	7ff8392f5645e2ed891306b0aea5e5ce57022f9c
io.github.caijiang	common-ext-java	2.0.0		43433d8de0992434bfe864b1b0cc951930116470
io.github.caijiang	common-ext-java	2.0.0	html-doc	ebb9b7c0f0b7b28847d343d85ddcb62b144ecc9d
io.github.caijiang	common-ext-java	2.1.0		e669e3dc6e6de4b03be3683dd7a85a6af660dd85
io.github.caijiang	common-ext-java	2.1.0	html-doc	0ef91a32db33715f14f304c202d8a1b944919457
io.github.caijiang	common-ext-java	2.2.0		fc5afbe5e981ddf8a9ea9a505949dc9669d34422
io.github.caijiang	common-ext-java	2.2.0	html-doc	8f01ad04185dcf0aba4fb4e76eef7c1584a994e6
io.github.caijiang	common-ext-java	2.3.0		f5c5d6e977eb721d5e805adbb62058ab8721570a
io.github.caijiang	common-ext-java	2.3.0	html-doc	7d466d2bc1eb4763bc80d49b796b23aaf5951338
io.github.caijiang	common-ext-java	2.3.1		e5449ef57de928b35c76af7239a4c28d84b14bda
io.github.caijiang	common-ext-java	2.3.1	html-doc	e83757960a4c706615589fd77970f885a9685765
io.github.interestinglab.waterdrop	plugin-spark-source-socket	2.0.2		4d4e7a9a4a73cb34063e3c6322275f73f8a751bc
io.github.pig-mesh	magic-api-plugin-springdoc	2.1.1		20669ba93ca7f10ad0fb4e13aa1cd076a2cf3fdd
io.github.pig-mesh	magic-api-plugin-springdoc	2.1.1.5		e0872e03fc26e33454f0d05df3efa08189666d2a
io.github.pig-mesh	magic-api-plugin-springdoc	3.0.0		4526ff9d96de70d039ffddcfed6f1607ed5a3141
io.github.stcarolas.enriched-beans	enriched-beans-java-model-testdatabuilders	0.4.0		aac1a838258f824cbc5cff910c67b6e1f418ea4d
io.github.sunny-chung	kotlite-stdlib-iosarm64	1.0.0		N/A
io.github.sunny-chung	kotlite-stdlib-iosarm64	1.0.0	metadata	1c4426de3aeeb55b8a7bacc6bfef5a6396cb43a2
io.github.sunny-chung	kotlite-stdlib-iosarm64	1.1.0		N/A
io.github.sunny-chung	kotlite-stdlib-iosarm64	1.1.0	metadata	31a7863b8636e6902988549f13a46fd67bea5985
io.github.sunny-chung	kotlite-stdlib-iosarm64	1.1.0-snapshot.1		N/A
io.github.sunny-chung	kotlite-stdlib-iosarm64	1.1.0-snapshot.1	metadata	8e0177f1d46766a87c7bb7bf8b9482d19750ac96
io.github.x-horizon	orm-mybatis-flex-base	1.0		a3116d633d9c21a6eacdde031c4cc54d1b226b62
io.h8.borscht	borscht-jackson-toml_3	1.2.10		4b6d63adcd303dcee90473d53ce322855f275685
io.h8.borscht	borscht-jackson-toml_3	1.2.11		dd43871aaa2700f2204b38230b99bf9be4495fc2
io.h8.borscht	borscht-jackson-toml_3	1.2.8		08004eeefe783be1c332df30dad52b9cd9baf941
io.h8.borscht	borscht-jackson-toml_3	1.2.9		71dbe14cc3240a99873c3a1ec83bb285fc61610e
io.mraa.upm	upm_nunchuck	0.8.0		837e5bc1fc431b82ff9af2088749824f46c9021e
io.mraa.upm	upm_nunchuck	1.0.0		e96bffce2bda788ca199dc05e9a1cee345d97aa7
io.mraa.upm	upm_nunchuck	1.0.1		9c2aa222ec15941b32481f8bc9e41e56164e4f0f
io.mraa.upm	upm_nunchuck	1.0.2		cec2061917f0031b8f2b480ba86f2f1902b56db2
io.mraa.upm	upm_nunchuck	1.1.0		5b7471faa4aa87da6962d685921251427a59c371
io.mraa.upm	upm_nunchuck	1.2.0		6388e826c3b0f03bb5d6f70c0663123dc0a5da78
io.mraa.upm	upm_nunchuck	1.3.0		2e197d39fae1348aff9eee22855f929709e72b20
io.mraa.upm	upm_nunchuck	1.5.0		08ce06def75965bccd82ee41b5989301d8ab06d3
io.mraa.upm	upm_nunchuck	1.6.0		b2bdcff4fdff4207e86f56d8f7390d1f94d502f6
io.nanovc	nanovc-api	0.0		7373d620bea94267a6377b130e10e284fb6dcfb1
io.nanovc	nanovc-api	0.0.1		2e1422de872f296541dcb794fbdf99a896da68ac
io.nanovc	nanovc-api	0.0.2		bbde81a7c96b8387d7f5cd5c64b750549d274f9d
io.nanovc	nanovc-api	0.0.3		d4bcf8a6f417af5495e668be792fc37c04cec5c6
io.nanovc	nanovc-api	0.0.4		1a0001a73c7e22bc529e74392c18242c7444d339
io.nanovc	nanovc-api	0.0.5		361b0201843f729042349d5a73c93c1a9166a8b7
io.nanovc	nanovc-api	0.0.6		4616cf74d5d7aceb3e6e58e17b2e34159933f123
io.nanovc	nanovc-api	0.0.7		53e3c98befce5a59cc9e2fd533dbbb16aab04be9
io.nanovc	nanovc-api	0.0.8		72dcf50650282736febb45f5af853b2197bfb25f
io.sarl.docs	docs.generator	0.13.0		acd4782273137814e9d19274345fa1dd1c00ef0b
io.sarl.docs	docs.generator	0.14.0		e7f1e416ab50e0a2308630d2ce8ac2e00da3708a
io.sixhours	memcached-spring-boot-autoconfigure	1.0.0		93a3f5c5bd94e3eeb9b97c8f0b8c872485470029
io.sixhours	memcached-spring-boot-autoconfigure	1.0.1		e3105e37c8372377a49a3d1b40a1f87468fdb2ff
io.sixhours	memcached-spring-boot-autoconfigure	1.0.2		4fc28def7b22139fe191c82a9e33aee41ee43226
io.sixhours	memcached-spring-boot-autoconfigure	1.1.0		fc0d5fe7b990d8c250150ef3d27e76ad9b69b9a8
io.sixhours	memcached-spring-boot-autoconfigure	1.2.0		aab853d823d7d65679de42e3d1e2d4b90916bd6f
io.sixhours	memcached-spring-boot-autoconfigure	1.3.0		40a58dc336a6b085c41d87c08a0df7633b93bbce
io.sixhours	memcached-spring-boot-autoconfigure	1.3.1		7e1a75bc1057fb385e2084e83d35c6fef20a6616
io.sixhours	memcached-spring-boot-autoconfigure	1.3.2		593b3eba596a228a82e8226bbc360a3663f7e1cc
io.sixhours	memcached-spring-boot-autoconfigure	2.0.0		83d27efc04a60d6a58d4d853d17277ba245e965c
io.sixhours	memcached-spring-boot-autoconfigure	2.1.0		2fd37c6c0f46d833d3584e92dabf360f6fc529f7
io.sixhours	memcached-spring-boot-autoconfigure	2.1.1		584f5c4e7e761ecf75b789ac32be0e338f5f7fcd
io.sixhours	memcached-spring-boot-autoconfigure	2.1.2		119645e983e12901366935d0da2bd909f33bb56a
io.sixhours	memcached-spring-boot-autoconfigure	2.2.0		6f8e017fd4577551abc58488278a25d02d5ba0dd
io.sixhours	memcached-spring-boot-autoconfigure	2.3.0		9182f574e6cecd13d0cee3afaf1a118c58a91203
io.sixhours	memcached-spring-boot-autoconfigure	2.3.1		f3ad55cdb8de2689b46ff61f3e08ea3e4abad784
io.sixhours	memcached-spring-boot-autoconfigure	2.4.0		52230f3c4de73f333399911aae89732cbe3c00c0
io.sixhours	memcached-spring-boot-autoconfigure	2.4.1		dbabd7c2649a923a5a5b1196c50bfc5f04ac3eed
io.sixhours	memcached-spring-boot-autoconfigure	2.4.2		5b0156397778cffa7322c21e84e7b4be2ad413bf
io.sixhours	memcached-spring-boot-autoconfigure	2.4.3		72f9e442c54353778778b93a05a877bede874aab
io.sixhours	memcached-spring-boot-autoconfigure	2.4.4		f8b6483485e22814c26ce042b28c75ff11d8b4f8
io.sixhours	memcached-spring-boot-autoconfigure	2.5.0		e3a0087379b6930a558636c7bfea19c89dbe4751
io.sixhours	memcached-spring-boot-autoconfigure	2.5.1		551eb7ad5e3c61cb701692f0eab563ff6eecceb0
io.snice.codecs	codec-gtp-base	0.0.10		e3d17dcc001e4792b6165b39d0c7836f223062e2
io.snice.codecs	codec-gtp-base	0.0.5		a305d4032a40c3f87c4905401fe0f7493f805f7a
io.snice.codecs	codec-gtp-base	0.0.6		d47d955cb68d8a8f9be06c3d67c2cb2ad2235beb
io.snice.codecs	codec-gtp-base	0.0.7		d1eab4b2d1e7d8d02b27a4256beb10b1a2879c6f
io.snice.codecs	codec-gtp-base	0.0.8		74701ea3b23e6fffd53c4218cbd8de20c2ba89d0
io.snice.codecs	codec-gtp-base	0.0.9		897c8cb68e886a3e04d5bc41e949d122436cf8bb
io.telereso.kmp.sqldelight	runtime-androidnativex64	2.1.0-wasm-no-op.4		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0	metadata	041fa85c97ecf3466a0a2fb6882a422afe345d9d
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-RC1		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-RC1	metadata	f1c60f409ce1bd38dc8e666ca82532de640e58ee
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-RC2		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-RC2	metadata	46bf5513dd94b0e3dfa2ab7ecabb8541635aad78
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-RC3		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-RC3	metadata	b083ced3b489d02bebedba5dac0325d386a9ed88
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-beta1		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-beta1	metadata	43f1966e3615d48d9aafe7c5c6da0d9f136f79be
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-beta2		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-beta2	metadata	be542c5cce2b97ff521acd7f941429fcb3fdf8ab
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-beta3		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-beta3	metadata	10514d9ee22f7b0cc11db6c5ff68515bda34055a
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev1		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev1	metadata	25b98e732d3264f988f8943038508b0c3aa248b7
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev10		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev10	metadata	c52e1634baf414f3aea2fd7bc5ac6ea1eb46a3cb
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev11		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev11	metadata	c44cb98554c6eb459306661477d101c35e3a551f
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev12		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev12	metadata	eb59c2daa8feb0082bd1ae3109759eb1f009d82b
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev13		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev13	metadata	74b559eb791d08769dab19671622ee0c5b12909c
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev14		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev14	metadata	c6d82c4bd703dbac338504a1a2ef3f4648b31b4f
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev15		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev15	metadata	5290795c1d6265ca57ce9627d204de101b080ba2
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev16		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev16	metadata	bb5f3c826f7133a46f9706d32281ae1e12caf721
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev17		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev17	metadata	c08bc9df0f5661a7eb5503ecbf62ffe0dc681cb6
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev18		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev18	metadata	8319e61d23bd1ad490b34f805208ce0f8b3e5587
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev2		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev2	metadata	8d25f682e116919a44c67301e21d212183d82289
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev3		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev3	metadata	2b4fadc1a339c300d1b32c63566df9aa141845bd
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev4		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev4	metadata	2934ae30de27486106f973f4ba46caad8f782db6
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev5		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev5	metadata	43991bd6990bf09f78cae703fbf069deb620677d
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev6		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev6	metadata	543208e525bf6c9584e9b9627a204c291bab411e
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev7		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev7	metadata	87e61fa19c096bf68dbccaf66336a897617b5c0d
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev9		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.0-dev9	metadata	11d1849d47c89c22704f2ff46676dc5cc37546f9
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.1		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.0.1	metadata	4cb4635428aad2f552bad5d7480fb75d0028598b
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.1.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.1.0	metadata	655abeb6db6f936ee8e8b037cceaba89621f0dea
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.10.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.10.0	metadata	9c8c25c8e1af4b001ce1391b6a06888d2b8c51b7
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.11.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.11.0	metadata	80660a16869779ea7e909a05bbd75a3fb2d55d89
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.11.1		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.11.1	metadata	36d1dae8a0ccc1f1e17cddb69d8156961c55d224
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.12.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.12.0	metadata	99cd3c232eeab816afab0efc64c3309aa5fb7491
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.2.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.2.0	metadata	8aa78d800d8d7f5bf06f039b8d11465ced9695de
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.3.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.3.0	metadata	4af887eb6aa624c0115ad7053091998926ad3a7f
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.3.1		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.3.1	metadata	fad9b21be918c47777d06eb6ec0c2e012a86e03a
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.4.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.4.0	metadata	963129eaa0bce930ff4aa4be4c6a46944c3116c9
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.5.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.5.0	metadata	4febc516310ab5562c31fe2155037c63138dd34c
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.6.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.6.0	metadata	fb646179e822ebb5aacb6213f95d65e5105e7070
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.6.1		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.6.1	metadata	5fcb5da83867036b2d45e25da92af792f7383ed8
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.7.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.7.0	metadata	e7f07cd77d894bfbba66a9317e54d33226c9b0ee
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.7.0-beta1		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.7.0-beta1	metadata	d244b03a7a2a9e91ef95325331fe60c474cc15e4
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.8.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.8.0	metadata	58a725c12950fc83d7401a6515b6692fbe7729ed
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.9.0		N/A
love.forte.simbot.common	simbot-common-suspend-runner-macosx64	4.9.0	metadata	fff144ed9c30abbab566d84ce2b886ce0735b23d
mevenide	maven-jbuilder-opentool-plugin	0.1		a4b0e701eb6c463f11bd4c36481d44f8a5a6c992
net.awired.visuwall	common-client	0.2.1		3c391a83c8b8055e7adf627e183896e8d33ea5eb
nl.cloudfarming.client	parent-extra	1.0.12		N/A
nl.cloudfarming.client	parent-extra	1.0.17		N/A
nl.cloudfarming.client	parent-extra	1.0.18		N/A
nl.cloudfarming.client	parent-extra	1.0.19		N/A
nl.cloudfarming.client	parent-extra	1.0.20		N/A
nl.cloudfarming.client	parent-extra	1.0.21		N/A
nl.cloudfarming.client	parent-extra	1.0.23		N/A
org.anasoid.jmc	jmc-plugin	1.0.0		14fbfa694274b8f9712441d5fc22ebf691ab2468
org.anasoid.jmc	jmc-plugin	v0.3.1		4378b068008ea68b08936c9efe31d3bf3df8f10c
org.anasoid.jmc	jmc-plugin	v0.4.0		e0dc22b389f88a10bbce4ea392be8a2aaa5b94c5
org.anasoid.jmc	jmc-plugin	v0.5.0		4351cedeb6ad048bd8be892913ee425f6bc4dcc4
org.anasoid.jmc	jmc-plugin	v0.6.0		e4b18798103f32fd1d9cdf903ab307f354998b46
org.anasoid.jmc	jmc-plugin	v0.6.1		153eeb0401c3e2e33dd7ed05452f12e959d6fd7d
org.anasoid.jmc	jmc-plugin	v0.6.2		0f6f4827f9a9a5f3706323c902d321c7ccb4b1b5
org.anasoid.jmc	jmc-plugin	v0.6.3		060149c80e4f501bd8b93e71eb093bc9e0879dc6
org.anasoid.jmc	jmc-plugin	v0.6.4		388922854f59949ec1307920ce9c6ba1296e0522
org.anasoid.jmc	jmc-plugin	v0.6.5		f022a745e52621bef7b57f2b6afa755e737cff06
org.apache.flink	flink-table-api-java	1.10.0		da1c44115aab35a9a29bd0fa6ff053f80326ce25
org.apache.flink	flink-table-api-java	1.10.1		50cc6aa162a336dbe920e31ed2e407bfa5a1ed1c
org.apache.flink	flink-table-api-java	1.10.2		85c25fd3c7c89e87611c0fb26a000d4e610c08c6
org.apache.flink	flink-table-api-java	1.10.3		754c983ce98f11f25523fadea22314f5503ae568
org.apache.flink	flink-table-api-java	1.11.0		a0eecb69d9c39e17105791bea7c33c10831546dd
org.apache.flink	flink-table-api-java	1.11.1		ffce7564eaf651d61d732ea72522f1714791b75b
org.apache.flink	flink-table-api-java	1.11.2		b5271f279f22a7f1d3fdec6b008c75293b0f806d
org.apache.flink	flink-table-api-java	1.11.3		71f9c19f06194f94c479ad6f7d80382781068573
org.apache.flink	flink-table-api-java	1.11.4		0baf29fd331b839e172479268b49a893fc701065
org.apache.flink	flink-table-api-java	1.11.5		2e9091c3b9692401ae8762694f5df52e0134c4aa
org.apache.flink	flink-table-api-java	1.11.6		232447d319057ff9a84dff44ca8578d6f5d14cb7
org.apache.flink	flink-table-api-java	1.12.0		0f8ba081ba3c9e38847f7e8f23d8124da0c6b5d4
org.apache.flink	flink-table-api-java	1.12.1		ff1f4d0232e6c94351f375a0968f8372548a6f2a
org.apache.flink	flink-table-api-java	1.12.2		ea9d09d99b4da6af23f5d422eead75a16d5bb4b5
org.apache.flink	flink-table-api-java	1.12.3		264b7ba75504674e1944a11da98ba53161817764
org.apache.flink	flink-table-api-java	1.12.4		7255b1a71e8c071938c46bd06e4268ba6c771328
org.apache.flink	flink-table-api-java	1.12.5		64fab2628ee6b9cb21e34b3067c556570536b550
org.apache.flink	flink-table-api-java	1.12.6		8754ebb5246dceb51a5ad16c55b147c82d46c668
org.apache.flink	flink-table-api-java	1.12.7		403a478c71cceeeeb558d86a47d5d7574023d7d6
org.apache.flink	flink-table-api-java	1.13.0		20606309d040a18276065f1e6f047b01a1c5ac68
org.apache.flink	flink-table-api-java	1.13.1		58ea7796cc8b6a7bfdf5901890d9f618f9431d75
org.apache.flink	flink-table-api-java	1.13.2		dab1e2ae9b709bfad5c15124527363aa50027ceb
org.apache.flink	flink-table-api-java	1.13.3		c42e6f5f74450eee36394980810c136048e7feac
org.apache.flink	flink-table-api-java	1.13.4		4efd17d5cab87a850241cb83aa01a463f0aab216
org.apache.flink	flink-table-api-java	1.13.5		92dafb3264c70c4d40a22c0b90cd104e80c40f0a
org.apache.flink	flink-table-api-java	1.13.6		654dbc80a9f1e24dd8dea49ac57197b98a11a367
org.apache.flink	flink-table-api-java	1.14.0		f335703da1ea2dc9262ace994a9a5f1aef502db7
org.apache.flink	flink-table-api-java	1.14.1		1de9e73ce13fd2740c9acf4d73d4a7b805b11416
org.apache.flink	flink-table-api-java	1.14.2		9d64df54f1dc1ae4e4942e267723ddba17c929fc
org.apache.flink	flink-table-api-java	1.14.3		3fd9ef6abd84df55359da96f5be320ea5c27b2f0
org.apache.flink	flink-table-api-java	1.14.4		8c99c671d68549451e9d4cc3498fb7e6f2e4a5d4
org.apache.flink	flink-table-api-java	1.14.5		c732d172d1e0e597656da5931524b7acc99dcc64
org.apache.flink	flink-table-api-java	1.14.6		5b0e2acfff49d9e888ef5cc6c15b4843441269e3
org.apache.flink	flink-table-api-java	1.15.0		6af184d21526fa900fe7f9925023a893b8f6ec42
org.apache.flink	flink-table-api-java	1.15.1		837c990d0e744cc219fc78460536ecdc669c282c
org.apache.flink	flink-table-api-java	1.15.2		f57782de18c91e4c1762c88268f13618d00a022d
org.apache.flink	flink-table-api-java	1.15.3		02335b676c1f83869261fac541b151793aae3d5a
org.apache.flink	flink-table-api-java	1.15.4		f63f244efa7c9bd76814abbe1e37395ba53657d9
org.apache.flink	flink-table-api-java	1.16.0		f7fe61084a06aa7616b8258f02f057b34f99f8ab
org.apache.flink	flink-table-api-java	1.16.1		064e79f67742121da4cbf68e9b15a9490f7ccc27
