at.released.tempfolder	tempfolder-sync-androidnativex86	0.1		N/A
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.12.1		e87eb9dbd4946ee381d11628227235dc8f19333d
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.12.10		0168f819319ba80235f9559e9cdf30302714b368
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.12.11		4839f36bed47b0d5608b08a9b95d870aa7892c0a
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.12.12		345c638cc7ac20caba21e5ef863eb81548677916
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.12.2		1a97782c494772b510375952fe11ed88d828c5f7
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.12.4		03034b8e3dee259bf423f7e8627a4fddf1f74f0e
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.12.5		0155095ee4d01ff1c0f3f048bcd1b5303ab8ae48
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.12.6		dd60277f6545dbb9e1cc2c354c2270f353365906
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.12.7		f06a31ad4319d82f84f194885c64ba2553b42bf0
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.12.9		918c332b3525e425b7ec8db7e7d553b9bdf9fdd5
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.13.0		64e1c3c4e0c2afa30090b47e607f0ca1ad6c16e2
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.13.1		1259135d569de46ede4e887218ef711df4464d58
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.13.2		728b1130cd69acac1a58ffd179221b9cfe38358d
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.13.3		6d9ba231b269c33f4d453347d1303fbde7f8fbd0
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.13.4		a5fd82e5f014f852bb5fecb60924e1434a1dc7f8
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.13.5		7ec50934ab88d4468627eb497f7f25a5018acb1b
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.13.6		08ad41446589c9d0c902ec01e332e2d58aa24aee
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.13.7		b2b512c4e109b9e9a962b375bdea9d78f623a13f
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.14.0		27033a63ef072ef6ce802d34d84772833ae00d9f
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.14.1		934d01db258fca319524192a8e654e8855216b35
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.14.2		f3c6cbcc63df43b322f5ee08a136316580668950
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.14.3		2a3fa0ddc71bd8f627613ddd9e2f7355afb56417
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.14.4		ec37b15172fd1acf09fcc374b9a5d2663d855622
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.15.0		90c607dafc1d36dd1abdbefb66e83ee44a2826ef
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.15.1		a8d0ab186abc6bded00064d08247cdb85ccdd30a
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.15.2		956e415d403371aab1bf1a6f89b6e4c7cd766f1e
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.2.0		c1f03533a3a870442151d784a6e0be5dae52b09f
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.2.1		757db55d1fbe1727c6448abb538800808c05abaf
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.2.2		d244259ca68858fa9fc6d4fe421e3fba3028e1ee
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.2.3		cbd2a46ef43142605be3a4238062871bb6357a3f
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.2.4		5ba93f07ffeb31adc2eebc785af59b34f9b58ec5
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.2.5		0d52cc0a8bc292ae519c04c88ec973c22ed274a6
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.2.6		1e5b535f9277dc350fc3679c485d34ba2b40912e
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.2.7		ca9f2a71418f7e401c4f3e212f5d25911a278b2a
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.2.8		a79d041d1f68292e9fe9a4614d3e18dfffccdd9b
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.2.9		85273ea85eddb84a37a2767df6edf697037e4d4e
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.3.0		2731d387f8b7b2cafab5976b55b2deec4b88956c
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.4.0		0e8be259bfafee5c4e9f0f44a616803f82348e74
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.4.1		c17058aaeb44e7275526ff3d3745e6cab8abd03e
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.4.2		848d76052db99814a7faf523f0cb0739bd7f3dca
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.4.3		7770267f11d5e2e3bd9a0f86a0dac31f182af579
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.4.4		388e0ff7e230ccd92ea6d273e1f77f6daaacc972
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.4.5		2110dbd02805cf1c99f02c808cd86dd1815e26a2
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.4.6		814549486d5000634be3df2c39c2977207ecd21b
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.4.7		7aff7e9dead9916867c230aa0935b4c8f5a517f3
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.4.8		9e7a5c13f2ef6daa1f81d083b00a9720e863c2ca
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.4.9		5bbd44bf5f43a5d82286ec2c9d5d47edb17ec93b
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.5.0		8668daa832219d41d75a71dca1ae559682649460
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.5.1		19c3f2ce7e00b767d55915a7a36c3c427a0e55a5
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.5.2		c80bbf75ee3848a1f0571f3d2150c8e8dd09fefa
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.5.3		ce02c9ec059c7b862ef1b05349ecbf7e1a76c14a
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.5.4		57a13a48f60f1fb2d6c765e35d4ab7bf8f83bd64
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.5.6		d5832e6aea241ca48e1c522754bd3ffa2e3866d3
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.6.0		9c57e06c03fbce158dfcc013e6a4e8b3e23f044c
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.6.1		0fb2969f2d30e4fd3494eb8614ce62ec266e4dce
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.6.10		3b65653a8e17c94c8c1e4b1700105a4dfeabe265
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.6.11		043ce7ce4c76d8285c8a0d93146540acf6200ce5
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.6.12		e52f60c9cf8dcdd472eee9936d248a882064a87a
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.6.7		6d89a455bbb432e50b97e7e312a096065fce1280
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.6.8		d10f9d9ad97a6ec3adc7ae31e47320df3a19729a
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.6.9		41d6074ce0e4f6cc7cf10c7d12779d0d38e6ba1a
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.7.0		b8f68cfef414a473a320f017e079b6ba65e1a26c
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.7.1		ccd974ea25a40a825ca88ffc209ab3b8971145ab
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.7.2		2f8de9c227bf893ef46cf5513cbd0708a769b12a
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.8.1		a1fe38099f4ff37e91611ff5aa0b62681ce17a80
com.solace.connector.core.resource	pubsubplus-connector-script-artifacts-resource-bundle	2.9.0		04aeb31a6d8c0b76cfab8645c1752b68faff7f4f
com.timecho.timechodb	influxdb-thrift	1.0.1.1		72f72e3e353d02c5b2a4538ed88fe742ca165b5a
com.vladmihalcea.flexy-pool	flexy-dropwizard3-metrics	2.0.0		9cbbae62fb4a8e9751fabc579555877cca601990
com.vladmihalcea.flexy-pool	flexy-dropwizard3-metrics	2.0.1		b92386b9c79e379d506ec585306d7d4936edb784
com.vladmihalcea.flexy-pool	flexy-dropwizard3-metrics	2.1.0		f63d1fe8b7ab33587a3db9e0352a2c15f12c5477
com.vladmihalcea.flexy-pool	flexy-dropwizard3-metrics	2.1.1		1d43b0bc6e00244fbc866544b4f7de17d23ac6e0
com.vladmihalcea.flexy-pool	flexy-dropwizard3-metrics	2.1.2		f0b86a276f0d3bb5233e578f110be6a6c75e5efd
com.vladmihalcea.flexy-pool	flexy-dropwizard3-metrics	2.2.0		7c17c2e6b20f229fefb072fe94a3cae80d7c4561
com.vladmihalcea.flexy-pool	flexy-dropwizard3-metrics	2.2.1		03c79b6a14a2838a10b0fa7782e2cdade042bcb8
com.vladmihalcea.flexy-pool	flexy-dropwizard3-metrics	2.2.2		94c1a92d0f189203d860968aa01906178bc8894f
com.vladmihalcea.flexy-pool	flexy-dropwizard3-metrics	2.2.3		51d665cebd966eafe57caa06efcd07ec91c2e86e
com.zavakid.dependency	dependency.jetty	1.0		N/A
com.zavakid.dependency	dependency.jetty	1.1		N/A
com.zavakid.dependency	dependency.jetty	1.2		N/A
com.zavakid.dependency	dependency.jetty	1.3		N/A
dev.limebeck.libs	common-native-linux	0.0.1		N/A
dev.petuska	klip-core-androidnativex86	0.4.0		N/A
dev.petuska	klip-core-androidnativex86	0.4.1		N/A
dev.vhonta	zio-temporal-testkit_3	0.1.0-RC4		ff28d40453b2bc3209d229a9ac6df7ef41edb2e6
dev.vhonta	zio-temporal-testkit_3	0.1.0-RC5		bdec75897262e62b960151358739367a1f4e83bb
dev.vhonta	zio-temporal-testkit_3	0.1.0-RC6		b2f0a0d43dc084251215476577564140558aa625
dev.vhonta	zio-temporal-testkit_3	0.2.0		33648a901b65e2c1cbc758b2e16abe30f5aec60b
dev.vhonta	zio-temporal-testkit_3	0.2.0-M1		2dd59cd0d4b842890ce662e69daa23455b812375
dev.vhonta	zio-temporal-testkit_3	0.2.0-M2		166285c2e06e29e414af6706684314043fb22458
dev.vhonta	zio-temporal-testkit_3	0.2.0-M3		6cff380c651686bebd00b2879c2f5db6a82074f0
dev.vhonta	zio-temporal-testkit_3	0.2.0-M4		06e1119fa8406e4f42089003a3f558fea7f761fd
dev.vhonta	zio-temporal-testkit_3	0.2.0-M5		db79967481dc4be88c289486561db99cf80d594e
dev.vhonta	zio-temporal-testkit_3	0.2.0-M6		dfce071e79e55116c5ae3ccf5a6a991b4f002b0f
dev.vhonta	zio-temporal-testkit_3	0.2.0-NIGHTLY-2023-06-02		bdf90669ad4bd2eb6f40bceab08f1a1378c7276d
dev.vhonta	zio-temporal-testkit_3	0.2.0-NIGHTLY-2023-06-03		a0b054c75bb36e274c542cc08d61cd5d7d104183
dev.vhonta	zio-temporal-testkit_3	0.2.0-NIGHTLY-2023-06-04		f979d36839ba30f2e7457f59280ae4fe832c2c82
dev.vhonta	zio-temporal-testkit_3	0.2.0-RC1		84ddc00ceb051a721254491365049a666e547285
dev.vhonta	zio-temporal-testkit_3	0.2.0-RC2		0709d157fbf7828a810091274e9d6a13169ecf37
dev.vhonta	zio-temporal-testkit_3	0.2.0-RC3		8ad3b5adf2672f16cfc04ebcbbf5a29c8bb3e7bf
dev.vhonta	zio-temporal-testkit_3	0.2.0-RC4		47054e267ee47949243da2b18562ea5b90e56c03
dev.vhonta	zio-temporal-testkit_3	0.3.0		aa7a3a6b35133b94a3869f8a4b7cee443e07f0ad
dev.vhonta	zio-temporal-testkit_3	0.4.0		b199ca80a2fc69db2f502bd3ddc3c22d322fa800
dev.vhonta	zio-temporal-testkit_3	0.5.0		41a7ec9235ccf8f1205af73cffbf46423ea82a9b
dev.vhonta	zio-temporal-testkit_3	0.6.0		834eec6eb2cfdcbcc48897cef8114c7f5267941b
dev.vhonta	zio-temporal-testkit_3	0.6.1		03d5ee2dc99de50d9eec1de1a191006232644b3e
io.admin-shell.aas	dataformat-json	1.0.2		66246b9b1d2ca92ba4f81e4b93c091db16d07468
io.admin-shell.aas	dataformat-json	1.0.3		e8edcda254c92855ff290c3c41b8bbfa544a9fad
io.admin-shell.aas	dataformat-json	1.0.4		bfbd306c99e94e7ebc0a7d0ebff2bf04cb198415
io.admin-shell.aas	dataformat-json	1.1.0		69d6a846d3442856c10faf6be0e7dda74e5b7ce3
io.admin-shell.aas	dataformat-json	1.1.1		1c5a7eb57596cb0080020e92b5a12dabef5a9675
io.admin-shell.aas	dataformat-json	1.2.0		4d9fe700723859b60368aa9acb3d7f1a2c85a5cc
io.admin-shell.aas	dataformat-json	1.2.1		34d24526a74905605900440d3e43feaa3a22a1f8
io.bigdime	bigdime-dist	0.0.9		41b4f46061dff2344acf847bf18577b5e447a748
io.bigdime	bigdime-dist	0.9.1		d78497a78bad4b793ef0618baa8a8a2851ae3508
io.bigdime	bigdime-dist	0.9.2		7b26989e8979ddf88057ab54d81441f614a80a31
io.bigdime	bigdime-dist	0.9.3		850e3ed8c23021cf29f11b2ef4d834eea6321526
io.dock2dock	stripe-android	0.0.5		N/A
io.edurt.datacap	datacap-test-scheduler	2024.4.0		5300ec7e2caaa8d804aa9e27a6e6ea8d4a939443
io.edurt.datacap	datacap-test-scheduler	2024.4.1		8df0a825b614947de8677599d897a27ee9abc120
io.edurt.datacap	datacap-test-scheduler	2025.1.0		b8a8b55025b44ef81e082a7a313a3ecab270d893
io.exoquery	pprint-kotlin-kmp-linuxarm64	2.0.0		N/A
io.exoquery	pprint-kotlin-kmp-linuxarm64	2.0.1		N/A
io.exoquery	pprint-kotlin-kmp-linuxarm64	2.0.2		N/A
io.exoquery	pprint-kotlin-kmp-linuxarm64	3.0.0		N/A
io.gitee.jossch	dawn-web-starter	3.0.1		273c27f646a6aa2e44c4dae4ddd57b142f4b2022
io.gitee.jossch	dawn-web-starter	3.0.2		307de2e091701959915ed0f3072f2c3c6068f757
io.github.alexgladkov	kviewmodel-compose-js	0.17		N/A
io.github.alexgladkov	kviewmodel-compose-js	0.2		N/A
io.github.belgif.rest.problem	belgif-rest-problem-spring-boot-2-it	0.16.0		N/A
io.github.benas	random-beans	2.0.0		94793757ed30c0401eff987da00bfa62903b16d7
io.github.benas	random-beans	3.0.0		fc9ae6ba672a1d82d31a6a3ab035cd7f415ce588
io.github.benas	random-beans	3.1.0		0fd6ba664c42950901a7ee570b12e736910635de
io.github.benas	random-beans	3.2.0		c1b5ede5af2df18e8529327ca6a159cac44276fb
io.github.benas	random-beans	3.3.0		e12ea6cd9375e24e52127117cb58b542773ad20b
io.github.benas	random-beans	3.4.0		dc23d2342fef0fa764d5879412508de6c4aa7e18
io.github.benas	random-beans	3.5.0		e0081e96a509d2bc7757674633b5ed577640277e
io.github.benas	random-beans	3.6.0		f0cc3155b0437e12b29bc8d9c0fe98f42a1d5e0a
io.github.benas	random-beans	3.7.0		9bbdaddef7ada311d8f2a06a65c7b8771bdd0f61
io.github.benas	random-beans	3.8.0		b155c2b2ce5685be8e53a20cf2a2ed45e1ab3a18
io.github.benas	random-beans	3.9.0		31c39ccd008071a47e5328ef791a96b7508e6593
io.ktor	ktor-server-host-common-iossimulatorarm64	2.0.0		b0b76ef99da30e2e95580334f5b634bed1cee359
io.ktor	ktor-server-host-common-iossimulatorarm64	2.0.0	metadata	a9d4920ddb2d8b4ac41beb985f8d7c32928fc8aa
io.ktor	ktor-server-host-common-iossimulatorarm64	2.0.0-beta-1		6f23e129f1ffc399a6e5571ed2c86190c3d519bf
io.ktor	ktor-server-host-common-iossimulatorarm64	2.0.0-beta-1	metadata	a255495071daa1f2bfc050edb9f57bd3f44ab7e3
io.ktor	ktor-server-host-common-iossimulatorarm64	2.0.0-rc-1		032de7bd8b7425b05c67151d45a655cbf7877ec3
io.ktor	ktor-server-host-common-iossimulatorarm64	2.0.0-rc-1	metadata	a28d3aae2c5f7878e6a01abbb957c97abdb4897c
io.ktor	ktor-server-host-common-iossimulatorarm64	2.0.1		e78ccfb264ebec1dc9c25f1ca8c1e1e3eaa438eb
io.ktor	ktor-server-host-common-iossimulatorarm64	2.0.1	metadata	a747176f41d2a8a0a03e9bf9bd04f66b1576593f
io.ktor	ktor-server-host-common-iossimulatorarm64	2.0.2		3e35c9dfa6ab1d84455074cc442b981bf417277a
io.ktor	ktor-server-host-common-iossimulatorarm64	2.0.2	metadata	23a735a4dd481c6083c4ed2abf193ce44c1b4a92
io.ktor	ktor-server-host-common-iossimulatorarm64	2.0.3		2cf5070036eb4503e28403575653afbd6debca40
io.ktor	ktor-server-host-common-iossimulatorarm64	2.0.3	metadata	e68adeea328f9cfc8211370f18cd3247880f6705
io.ktor	ktor-server-host-common-iossimulatorarm64	2.1.0		d53347273a14ab1a9347ff71e4594f03d88dfdfe
io.ktor	ktor-server-host-common-iossimulatorarm64	2.1.0	metadata	7aeb17c0d8f49499f267aa15948f2112b0a5bf59
io.ktor	ktor-server-host-common-iossimulatorarm64	2.1.1		b7e7fb224f036911251fb30d3706f669e810f75c
io.ktor	ktor-server-host-common-iossimulatorarm64	2.1.1	metadata	4f8be6703467f11ced9b36eb1c47f7eb1547b3e4
io.ktor	ktor-server-host-common-iossimulatorarm64	2.1.2		4819d7aab2cb3cbf3e5e2782625d3dc0c9ff8d40
io.ktor	ktor-server-host-common-iossimulatorarm64	2.1.2	metadata	7ea1ddf11d401e3d2abc2ecddf016851800cbf55
io.ktor	ktor-server-host-common-iossimulatorarm64	2.1.3		68686b42c5c675337e87fea26dacba9e3831b2a0
io.ktor	ktor-server-host-common-iossimulatorarm64	2.1.3	metadata	127ffc05d693e6a350d157b850b04b2ec4e1907d
io.ktor	ktor-server-host-common-iossimulatorarm64	2.2.0		c04ccd9c710adb018d3a443e007fb8527dd977f7
io.ktor	ktor-server-host-common-iossimulatorarm64	2.2.0	metadata	a4c5ecf9afeb1b74ac3bbaf82aaae7ecf4eab106
io.ktor	ktor-server-host-common-iossimulatorarm64	2.2.1		0498010af7c9ac9751e0c7b31c6ad256ce38be27
io.ktor	ktor-server-host-common-iossimulatorarm64	2.2.1	metadata	743c879f76db6a3068fe55ad68651874c3119c71
io.ktor	ktor-server-host-common-iossimulatorarm64	2.2.2		33ae118bba46de1d9b0a902ce99d121520f4a12f
io.ktor	ktor-server-host-common-iossimulatorarm64	2.2.2	metadata	1e7004beed574a1cea1360a51a0d2edeceefd103
io.ktor	ktor-server-host-common-iossimulatorarm64	2.2.3		a8259f42e361b7ecc4a74e432c4feafca4315926
io.ktor	ktor-server-host-common-iossimulatorarm64	2.2.3	metadata	f3d884c4d20949025abfb47a2a20a76513be0d5e
io.ktor	ktor-server-host-common-iossimulatorarm64	2.2.4		ca207ef6bebe51a08c1be1ae6ecb2c376a20ea44
io.ktor	ktor-server-host-common-iossimulatorarm64	2.2.4	metadata	cc575b725f447696ec3d4195021cdf4c3db5a451
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.0		60831e5236c0b186a57645bba266b94cbcd8b2e7
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.0	metadata	377c67e3995f474be71707537bd56828e9c1facf
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.1		35d0cf50d7ba9c0d70d41c362c962bfc1f0711e3
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.1	metadata	82dc4f9342e5d903e29bf81c52e5a1a95e02be02
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.10		697b5f0de492a341fadcb88ff82487d5d838a082
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.10	metadata	56b506a9ccafd351345c9bcb4982d79f54cd4220
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.11		392cc57eb2e9d7f78bcf09482fc2928770538263
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.11	metadata	51b6354fe3cfa89c603fb4b38765731716fbbdc1
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.12		3f637be20ded17016d9abb0230844c5541bbc5cb
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.12	metadata	f2fd509202790826cab5f9f9dc78bb2b9484cd60
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.13		724d68438d9d9d18c4c0c66da415b29a00a055f5
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.13	metadata	5f2408ac60be26f95faa177bf4a0b52ef61514de
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.2		967b4118782cf98c32d957943330ffac16d52ca0
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.2	metadata	3d1afceaa92b7a8b1eb6a3989a3a5fa51e38ba30
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.3		addac3b5f50942cf4a2d24b8c7e1b2ba0d63125f
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.3	metadata	241fe59915ee2b88e047b0c56809c250077d5e3b
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.4		d730af52ef74c69a4b475bec3b4c42692fa4f92d
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.4	metadata	61bbdf6c740c8efafda4ddf9a600c308799c3afb
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.5		b4f96f9a5d6bbbfc376e4b7061e5aaadb7355849
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.5	metadata	99bf59318028c2f0daf48ee9bd0fff06263e5b8e
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.6		c108cf8b5317400637868e4fc1ab361e4738382d
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.6	metadata	a3149f7403403e7a728b1ab0ea85f10141c9ad34
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.7		470f7210680417026101726bbbd6b7517021b151
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.7	metadata	97fd0cd52e1c75e8b7f99f0b003235017c81da03
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.8		eff0b3e23249e58a56f9744ade0c893b4f414f37
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.8	metadata	84603cee66ddca1863ee7c33ddf3d3971fc836dd
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.9		4740987f7da09082b2b11fc0df583636bc3c2aee
io.ktor	ktor-server-host-common-iossimulatorarm64	2.3.9	metadata	6fbf542174c070bb514b587b7831e67ce6a721cc
io.ktor	ktor-server-host-common-iossimulatorarm64	3.0.0		9658c79f9e212f6abb2ea24711e57dfec61fdb54
io.ktor	ktor-server-host-common-iossimulatorarm64	3.0.0	metadata	8e18e0170237e5dddbe4fd860faabddde2f48234
io.ktor	ktor-server-host-common-iossimulatorarm64	3.0.0-beta-1		a2a6e3dbf33a84421595d99a60ea7dc97d69eeb3
io.ktor	ktor-server-host-common-iossimulatorarm64	3.0.0-beta-1	metadata	5d361c102aeaecb04ecaf4ba09070a7b9fba2dca
io.ktor	ktor-server-host-common-iossimulatorarm64	3.0.0-beta-2		32f8f521ae2c8468bfb0d36d709225cb9c858a79
io.ktor	ktor-server-host-common-iossimulatorarm64	3.0.0-beta-2	metadata	db823e00cced3f4c29111a8239de33ce3d2fbd45
io.ktor	ktor-server-host-common-iossimulatorarm64	3.0.0-rc-1		b679dc41db95682f0b560b9227d15213f267fd6b
io.ktor	ktor-server-host-common-iossimulatorarm64	3.0.0-rc-1	metadata	215436464d6d33080d2bda338a6e659d3ce0d631
io.ktor	ktor-server-host-common-iossimulatorarm64	3.0.0-rc-2		58645476e367bccdad1f96eec17d77c9b14ece38
io.ktor	ktor-server-host-common-iossimulatorarm64	3.0.0-rc-2	metadata	737c54435f5eb2f5d9cd6ef4f7afe9718cdffcd2
io.ktor	ktor-server-host-common-iossimulatorarm64	3.0.1		44cfa33578a054baff2dda9772ce9d331e45154a
io.ktor	ktor-server-host-common-iossimulatorarm64	3.0.1	metadata	c56ec6842b4aff08a74bb1d7c8d884b9784536ed
io.ktor	ktor-server-host-common-iossimulatorarm64	3.0.2		13d961bf34903a0f9d9c0b268690722e1c4a908c
io.ktor	ktor-server-host-common-iossimulatorarm64	3.0.2	metadata	5038a8ef593b149fd95e53d37e28c6d4e3763731
io.ktor	ktor-server-host-common-iossimulatorarm64	3.0.3		62029a07239bd17390e4375778d0192ec4bbecda
io.ktor	ktor-server-host-common-iossimulatorarm64	3.0.3	metadata	12c5506e0570e1672832c2ed53aae19274baab81
io.ktor	ktor-server-host-common-iossimulatorarm64	3.1.0		abaa25135d8d650815591f797426f745808b12ca
io.ktor	ktor-server-host-common-iossimulatorarm64	3.1.0	metadata	976810946dfa3cd3e8c74f71fe2e8044fac29a8a
io.ktor	ktor-server-host-common-iossimulatorarm64	3.1.1		d00dc2132f3800fdd55bdab8e98300d54ac144ca
io.ktor	ktor-server-host-common-iossimulatorarm64	3.1.1	metadata	87921b299a8cb273e86238cada1e3b1ba08179b5
io.ktor	ktor-server-host-common-iossimulatorarm64	3.1.2		decf0ed0ad1dbeb447ce30b43061671b61c94d14
io.ktor	ktor-server-host-common-iossimulatorarm64	3.1.2	metadata	397f0a4383c52921a9dfe58dedce797a6f117766
io.ktor	ktor-server-host-common-iossimulatorarm64	3.1.3		d299141f38b9d917d8799aaeb7f9267486dcf71b
io.ktor	ktor-server-host-common-iossimulatorarm64	3.1.3	metadata	4fb1c1da775770ae65fbdef7d1573722a608bee9
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	23.0.0.10		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	23.0.0.11		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	23.0.0.12		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	23.0.0.3		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	23.0.0.4		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	23.0.0.5		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	23.0.0.6		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	23.0.0.7		N/A
io.openliberty.features	io.openliberty.openidConnectServer1.0.internal.ee-10.0	23.0.0.8		N/A
