br.com.entelgy	zucchini-liferay-dxp	1.0.0		e5880529afc7cea98409cbb18ae63cfc6ba0b4e3
com.thoughtworks.binding	futurebinding_sjs1_2.13	12.1.1+90-9996e17b		474a9827656aea970afc6f3fa3d9e30210740829
com.thoughtworks.binding	futurebinding_sjs1_2.13	12.1.1+91-89c98cec		5099443eaa1cde60c505c336b434adb0d6c267a6
com.thoughtworks.binding	futurebinding_sjs1_2.13	12.1.1+92-4203eb8a		082f572a227c3229445f32f9210a76f2d0582d0f
com.thoughtworks.binding	futurebinding_sjs1_2.13	12.1.1+93-9f318c3f		70cca0ce6373b0df03c67b738a51c57486fd326d
com.virjar	AndroidAsync	1.0		N/A
de.quantummaid.tutorials	aws-lambda-step2	1.0.32		adccbf4b3e954b1aa9ac8ebd4bf32c3e5e66e43b
de.quantummaid.tutorials	aws-lambda-step2	1.0.34		b9bbda60388bdfc9d9326f149d5fa65e2fcc8253
de.quantummaid.tutorials	aws-lambda-step2	1.0.37		7b7f2d3a97d3a7d3c338c8045948a486c888c577
de.quantummaid.tutorials	aws-lambda-step2	1.0.38		214f5184d483e7685e6aa9817cec02322e4e44ce
de.quantummaid.tutorials	aws-lambda-step2	1.0.41		8513bd3f2961c202c7dfb36fe8cf03f42a677ff1
de.quantummaid.tutorials	aws-lambda-step2	1.0.42		fefbba97ef38ae3b746ad6719ce54c67c75c1836
de.quantummaid.tutorials	aws-lambda-step2	1.0.43		5cebf3b1233c9344b9e1d008046403ad97ddc2e8
de.quantummaid.tutorials	aws-lambda-step2	1.0.44		60121f31119d7b88adc858cbd45ffdf7ce8308ee
dev.icerock.moko	widgets-sms-android	0.1.0		N/A
dev.icerock.moko	widgets-sms-android	0.2.0		N/A
dev.icerock.moko	widgets-sms-android	0.2.1		N/A
dev.icerock.moko	widgets-sms-android	0.2.2		N/A
dev.icerock.moko	widgets-sms-android	0.2.3		N/A
dev.icerock.moko	widgets-sms-android	0.2.4		N/A
fr.davit	pekko-http-metrics-graphite_3	1.0.0		8bd33dd67e080ae35c60051bebd38d4b0032254b
fr.davit	pekko-http-metrics-graphite_3	1.0.1		ddcb403eacf362d5dec2381e7f7720b9085f3a9f
fr.davit	pekko-http-metrics-graphite_3	1.1.0		1187868aab328509f3645d91cfbefa01a6665230
fr.davit	pekko-http-metrics-graphite_3	2.0.0		303f750deb7f3d513cef5c330c9dd647880f87d0
in.kyle.mcspring	mcspring-base	0.0.6		7209da002e3960b015d8fe86a29f2742415ba9b1
in.kyle.mcspring	mcspring-base	0.0.7		abcaec27d093bfdfeb1a588b972f70c7236fad1f
in.kyle.mcspring	mcspring-base	0.0.8		10fee6b9cba3d350a71231667fb79c9e89baf33b
io.arkitik.ktx.radix	ktx-radix-development-operation	v1.3.0		6d7fa64d2598e4f72b52f90d5bacc4370ba93b8e
io.digiexpress	quarkus-stencil-feedback	4.278.119		1aa57e5e0b6fd4e1d276883461b93fd17dd45256
io.digiexpress	quarkus-stencil-feedback	4.278.120		323e933fb3c7705c1d71829a874bf8f27c0e9dbb
io.digiexpress	quarkus-stencil-feedback	4.278.121		8c5df3503ff779f2378ed89f0c54e0d43b7ce532
io.digiexpress	quarkus-stencil-feedback	4.278.122		b351f4778359e4b4926d73de22b24f0e2743546c
io.digiexpress	quarkus-stencil-feedback	4.278.123		32383720e96b2a89433c3327e8928d42a4e7af69
io.digiexpress	quarkus-stencil-feedback	4.278.124		fee2f29ba9e1553d553c01b0ddd217689e375c13
io.digiexpress	quarkus-stencil-feedback	4.278.125		d5fc1a166c0f178ddbb10d810f52696c33efb054
io.digiexpress	quarkus-stencil-feedback	4.278.131		de07ff5a68d5ebcbca2c6bafae38968142a46028
io.digiexpress	quarkus-stencil-feedback	4.278.132		4ddafc1114482efd5eb8b1f540455331d68976f9
io.github.cvb941	kchesslib-watchossimulatorarm64	1.0.0		N/A
io.github.cvb941	kchesslib-watchossimulatorarm64	1.0.0	metadata	ab836f26c8ec68529ba4fa7dfd1dbc28187cb77e
io.github.cvb941	kchesslib-watchossimulatorarm64	1.0.1		N/A
io.github.cvb941	kchesslib-watchossimulatorarm64	1.0.1	metadata	f2cab45ee9f75851beb67ee7bbf72a6de052eb76
io.github.cvb941	kchesslib-watchossimulatorarm64	1.0.2		N/A
io.github.cvb941	kchesslib-watchossimulatorarm64	1.0.2	metadata	289e9c91be2586d5d9f5c97af8d9be4c8db7b50f
io.github.open-accelerators	trade-clearing	1.0.2		N/A
io.github.wanniDev	bar	0.0.1		4c4f8edbfbdca2d51cd49907c19a95122b22c988
io.github.wanniDev	bar	0.0.2		a7fc0658838dffd7a945ce728443b1ac7d78b093
io.github.wanniDev	bar	0.0.3		af12d6860ec475293187c0acb69e534039bbfc47
io.helidon.webserver.testing.junit5	helidon-webserver-testing-junit5-grpc	4.1.0		05e18b3b699375581672c2727fb78ca29fde7c3f
io.helidon.webserver.testing.junit5	helidon-webserver-testing-junit5-grpc	4.1.1		42f1b90221d4adeb0b65503c9052206dae20c02a
io.helidon.webserver.testing.junit5	helidon-webserver-testing-junit5-grpc	4.1.2		bb72442838bacecc4277e001d6fdf25f2d5fd118
io.helidon.webserver.testing.junit5	helidon-webserver-testing-junit5-grpc	4.1.3		1f46d0f95d4e5a793bf066a0ffd9ef52a37a8b34
io.helidon.webserver.testing.junit5	helidon-webserver-testing-junit5-grpc	4.1.4		2d1a7d05e7703464d04af1688a121fa90fd63645
io.helidon.webserver.testing.junit5	helidon-webserver-testing-junit5-grpc	4.1.5		cf67e9460ad78b9a67b6f1f19f8a2e8cf92d0b54
io.helidon.webserver.testing.junit5	helidon-webserver-testing-junit5-grpc	4.1.6		54c2c6f3a49a4717d290c2c08c9f6f251266dd75
io.helidon.webserver.testing.junit5	helidon-webserver-testing-junit5-grpc	4.1.7		e99e2566935e31498bca230ce076ab32f892dda1
io.helidon.webserver.testing.junit5	helidon-webserver-testing-junit5-grpc	4.2.0		6c0659d4c5b4f28803afdb49c92c8a8a72e51a18
io.helidon.webserver.testing.junit5	helidon-webserver-testing-junit5-grpc	4.2.1		d696bb41fd0ab3c644849ab6abb05a8e74f6ee48
io.kotest	kotest-assertions	4.0.0		N/A
io.kotest	kotest-assertions	4.0.0-BETA1		N/A
io.kotest	kotest-assertions	4.0.0-BETA2		N/A
io.kotest	kotest-assertions	4.0.0-BETA3		N/A
io.kotest	kotest-assertions	4.0.1		N/A
io.kotest	kotest-assertions	4.0.2		N/A
io.kotest	kotest-assertions	4.0.3		N/A
io.kotest	kotest-assertions	4.0.4		N/A
io.kotest	kotest-assertions	4.0.5		N/A
io.kotest	kotest-assertions	4.0.6		N/A
io.kotest	kotest-assertions	4.0.7		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	21.0.0.10		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	21.0.0.11		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	21.0.0.12		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	21.0.0.5		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	21.0.0.6		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	21.0.0.7		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	21.0.0.8		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	21.0.0.9		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	22.0.0.1		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	22.0.0.10		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	22.0.0.11		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	22.0.0.12		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	22.0.0.13		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	22.0.0.2		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	22.0.0.3		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	22.0.0.4		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	22.0.0.5		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	22.0.0.6		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	22.0.0.7		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	22.0.0.8		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	22.0.0.9		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	23.0.0.1		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	23.0.0.10		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	23.0.0.11		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	23.0.0.12		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	23.0.0.2		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	23.0.0.3		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	23.0.0.4		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	23.0.0.5		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	23.0.0.6		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	23.0.0.7		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	23.0.0.8		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	23.0.0.9		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	24.0.0.1		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	24.0.0.10		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	24.0.0.11		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	24.0.0.12		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	24.0.0.2		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	24.0.0.3		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	24.0.0.4		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	24.0.0.5		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	24.0.0.6		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	24.0.0.7		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	24.0.0.8		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	24.0.0.9		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	25.0.0.1		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	25.0.0.2		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	25.0.0.3		N/A
io.openliberty.features	io.openliberty.jdbc4.2.internal.ee-6.0	25.0.0.4		N/A
io.openscore	node	0.1.251		N/A
io.openscore	node	0.1.264		N/A
io.openscore	node	0.1.266		N/A
io.swaydb	monix_2.11	0.10.2		b0febfff4e335dcb8ef4b107ebcad2393ac0541e
io.swaydb	monix_2.11	0.10.3		b50a3ec63551edcfcd58e8e4eb3af2ae72b5578b
io.swaydb	monix_2.11	0.10.4		60d062c2113519137e2d6924201d80590f019743
io.swaydb	monix_2.11	0.10.5		94c8e629728b898461a9e94eb943e01dff4433f7
io.swaydb	monix_2.11	0.10.6		057c1fecf9ca7d023893f7a47c172a1201d74a71
io.swaydb	monix_2.11	0.10.7		156a34103ede83b5ee09cb08090d8bf9d6c751b1
io.swaydb	monix_2.11	0.10.8		0ad08f1b93949f9f4fe8882e4583c781e47aac1c
io.swaydb	monix_2.11	0.10.9		5178f4b82bde2e86c08962df54cd9fd3d9907b87
io.swaydb	monix_2.11	0.11		0b78551eeb8cc444caa6384f85c5b880ab7f817e
io.swaydb	monix_2.11	0.12		27e1e11729614bdbcedf3e7aa299accfd34aaaf5
io.swaydb	monix_2.11	0.12-RC1		da3f5ff472fe8859de46da40953c2b9ab4c31684
io.swaydb	monix_2.11	0.12-RC2		54b5e6f284fafb75276b0fda1e448e255150ba35
io.swaydb	monix_2.11	0.12-RC3		9509ce30828fbb981b86846290e6712d11867b99
io.swaydb	monix_2.11	0.12.1		94cc305bd422027283fe662525eb47acff494279
io.swaydb	monix_2.11	0.12.2		e02e179c19256cebb9e4145bc1f9b919f45eb338
io.swaydb	monix_2.11	0.12.3		7fd9071f762d05a56537aa7ba1a38694d312f526
io.swaydb	monix_2.11	0.12.4		5eea426493d266ab8208cd05f49dd0e85d87865c
io.swaydb	monix_2.11	0.12.5		71f24bed3cebe206a296d9d54bcd1bf5e54076fc
io.swaydb	monix_2.11	0.13		81d70d69b81533be8a999754b0500747db67154f
io.swaydb	monix_2.11	0.13.1		c84e92ef75bc20f4ec0858fe73f1f09d1f1cc5db
io.swaydb	monix_2.11	0.13.2		4f15bf3a99985dc6d4b76b24dd3b113f94e9582d
io.swaydb	monix_2.11	0.13.3		e94d6c66b22854be0f29006ce341535c35d6db71
io.swaydb	monix_2.11	0.13.4		12171eecb38a22461c2833627fa2164fb2fbeadd
io.swaydb	monix_2.11	0.14		8ee155ae3aa948e6a89d5e6a4cddd3ec964375e4
io.swaydb	monix_2.11	0.14.1		5fa63f6a44aa460b23434af337cbf6f686ec88ff
io.swaydb	monix_2.11	0.14.2		99f9c67ee1ccb4cb8286e7e89c466df4b0da9944
io.swaydb	monix_2.11	0.14.3		d2846594f3c9d3ece2e157792eb4bdf62c2ce8a9
io.swaydb	monix_2.11	0.14.4		1b576cfa4f5af9df182f96313988aa8b7295bad8
io.swaydb	monix_2.11	0.14.5		7f242d493d809b67a92ea766581dfde3868e7e3e
io.swaydb	monix_2.11	0.14.6		07994c829f307eada675efcad6825c3d1ba44cc6
io.swaydb	monix_2.11	0.14.7		ca2c20abad1e37ead444d3a1493c313a61aeb27f
io.swaydb	monix_2.11	0.15		b534ab6cb803d3f725de4c48f478bf24be6154ca
io.tesla.maven.plugin	tesla-plugin	0.0.3		N/A
io.tesla.maven.plugin	tesla-plugin	0.0.4		N/A
io.yupiik.maven	yupiik-tools-cli	1.0.11		0a056965a368af5cdbda528b76b41971bfda2176
io.yupiik.maven	yupiik-tools-cli	1.0.12		59ea6fb16687588c2a98a40cfe4db8b319c90372
io.yupiik.maven	yupiik-tools-cli	1.0.13		dffc33aa3503314eae66cc9012923f607e62ea9a
io.yupiik.maven	yupiik-tools-cli	1.0.14		843a4906a1d95b5c87a393f34741155ac27e0f1a
io.yupiik.maven	yupiik-tools-cli	1.0.15		61d55923533c37dd908341f9efc85452e9fe6f4e
io.yupiik.maven	yupiik-tools-cli	1.0.16		93f4422d1067a0cfdb696da3c62db181bc0a4b4f
io.yupiik.maven	yupiik-tools-cli	1.0.17		32ab3cd28fc4ec7acb47e53ff6aaa859226a71ef
io.yupiik.maven	yupiik-tools-cli	1.0.18		a9d5b6f22ccf8c9bcfd5ab33484901055ac30464
io.yupiik.maven	yupiik-tools-cli	1.0.19		fc0c1c15a17b2f19e13609280ce50de2144df72e
io.yupiik.maven	yupiik-tools-cli	1.0.20		bff300ac3250f0c31e2585e9b9379a6f4894826e
io.yupiik.maven	yupiik-tools-cli	1.0.21		badb2c012945e56eff88f1e7c18495e0bfe407c5
io.yupiik.maven	yupiik-tools-cli	1.0.22		c7fe3c2a89688fa31ff6bd0e9d1773e7b7db2a36
io.yupiik.maven	yupiik-tools-cli	1.0.23		df6f70fd7e453dd6abed693fbd33a7e8b6a9cb23
io.yupiik.maven	yupiik-tools-cli	1.0.24		58253c6519a16d5615d8738645079df38c4af793
io.yupiik.maven	yupiik-tools-cli	1.0.25		2fab12565d3e920b52c0761aab53fa160ef53792
io.yupiik.maven	yupiik-tools-cli	1.0.26		ae1b584cd5bffaf5ed6af1904d33cb8d091386f1
io.yupiik.maven	yupiik-tools-cli	1.1.0		5e70ee941538871c0879f61768a9feabf8a56717
io.yupiik.maven	yupiik-tools-cli	1.1.0	fatjar	c2a221f4d9af562bd2f681f630dca053923c4628
io.yupiik.maven	yupiik-tools-cli	1.1.1		4448b0559d1059fdf2339fde06ad7c0611663093
io.yupiik.maven	yupiik-tools-cli	1.1.1	fatjar	ffcfec944737c0165e41c94ed269a2de26de6be7
io.yupiik.maven	yupiik-tools-cli	1.1.2		2ead97a072183f8ddfcf569289578e47291a478f
io.yupiik.maven	yupiik-tools-cli	1.1.2	fatjar	ec14445deabc1eb5163c60aac03bc159e55b1041
io.yupiik.maven	yupiik-tools-cli	1.1.3		24ef7339a5631ba6a54a6feb25cd16c5d3d90ba4
io.yupiik.maven	yupiik-tools-cli	1.1.3	fatjar	c37cb3f8b399ead26b3037493b45242258418df6
io.yupiik.maven	yupiik-tools-cli	1.1.4		480a9444095cb4cbed2b7c889eea24ed1702bf9f
io.yupiik.maven	yupiik-tools-cli	1.1.4	fatjar	1c46397640ee0aac45b0e86b183111aa4573f845
io.yupiik.maven	yupiik-tools-cli	1.1.5		b07df72b68042eff78f0fa6f9475ad9f18e2db4a
io.yupiik.maven	yupiik-tools-cli	1.1.5	fatjar	8a63f2a0cf3796336acb40878afc68d999f5e6a2
io.yupiik.maven	yupiik-tools-cli	1.1.6		4f04617978e46096188cccefdb24dc964d10832d
io.yupiik.maven	yupiik-tools-cli	1.1.6	fatjar	43293196364f5d3cae45345211bd6fa3c5690288
io.yupiik.maven	yupiik-tools-cli	1.1.7		d54300e611133e62547f9ac831759ec07f152458
io.yupiik.maven	yupiik-tools-cli	1.1.7	fatjar	70c9c650e73b34722e5bceafeaa11116d6c5869a
io.yupiik.maven	yupiik-tools-cli	1.1.8		bc77fb86f7579eebe3cb28582eb6517bff9ca20e
io.yupiik.maven	yupiik-tools-cli	1.1.8	fatjar	6a787d1b2830db72a050800fa42ad1f2dcafd923
io.yupiik.maven	yupiik-tools-cli	1.2.0		b293b03d72cf8883be5ae2f303320dd8dc4ff93b
io.yupiik.maven	yupiik-tools-cli	1.2.0	fatjar	f694b5cd962a96bed52eb34f0da04266acfd6c26
io.yupiik.maven	yupiik-tools-cli	1.2.1		f9f063a06c703df8a317e65b4c794a2b4a77b22c
io.yupiik.maven	yupiik-tools-cli	1.2.1	fatjar	63728dce0a47ddd199d425633f7c48bbc853c53d
io.yupiik.maven	yupiik-tools-cli	1.2.2		9c254dd1f52c66e49311928f301da0e2c08cf68e
io.yupiik.maven	yupiik-tools-cli	1.2.2	fatjar	5e7554a157271387bfe53caa5b62ba3b980c927f
io.yupiik.maven	yupiik-tools-cli	1.2.3		a319e80822044cb9273ff9af57c014df89865fbe
io.yupiik.maven	yupiik-tools-cli	1.2.3	fatjar	ae98074680a13fe680eb689d18831dc010441faa
io.yupiik.maven	yupiik-tools-cli	1.2.4		e32e5c03d7b8de63789391b6c423dc4fa6bdab33
io.yupiik.maven	yupiik-tools-cli	1.2.4	fatjar	3194dd5827ace2ecb091909322167253251f669c
io.yupiik.maven	yupiik-tools-cli	1.2.5		5247555fc6843bba003074355e27c27c4cf9efc4
io.yupiik.maven	yupiik-tools-cli	1.2.5	fatjar	4a3d7c73e12fa77df8512d8dda03ac46f5afda14
io.yupiik.maven	yupiik-tools-cli	1.2.6		1d295c26f1e668ea789d236207ff02eb77b92808
io.yupiik.maven	yupiik-tools-cli	1.2.6	fatjar	6ed9d68f63ec6638d05e137d6fe652d3c13000d3
io.yupiik.maven	yupiik-tools-cli	1.2.7		6032b6ccccafadcf44ac1e2b0d3d397cfcad6762
io.yupiik.maven	yupiik-tools-cli	1.2.7	fatjar	defd70b6d41efa94c7ffae8bf5128e1104b004d8
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-13		32f46873a96730f8db6a7bbcd99d75778ca7d435
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-14		c4cde35731c6310df2aeb5005d1a4e96de12f9d3
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-16		7f854f0114f6dfd602f38f644a42943d3f57ec13
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-17		189447fcd9f7bd16e03a37c0d73c534f702af5b0
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-18		750202a0d0a273b82790b7c31aefd71238160a42
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-19		9f0797791798db2d8fb728ee67fd01c8749cf393
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-20		99b4f262bcbdd42a016d3f4ba93c870eea3cd863
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-21		a855d13afcbf5fed13c92cd810b150960f5d9889
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-22		7b4acf0868c6ef5d7ca4082b7bb53d2d30bff061
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-23		703bd44b56368e711e844808f95e4ae40b19b5ab
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-24		bad7b4f7c4df5b55730285692b32bc581cae38e5
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-25		7ccb10c5881d468892b5428872a532ea593b0346
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-26		47c1fcada1434a1cc6fa55b6514837a2aed115ec
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-27		3cdb8ce8fa3b1dff5aac1d3fa2a200bceb915011
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-28		7cc7d5021e2125e9194aa3b0237ff36bde49c9af
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-29		7da4ffde72da10c047a0e5134ae2ab559eedb688
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-30		f2bd4d8f3a2977af38c10fdf387e3d7b7143125a
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-31		160606fabaf962c77bc086003cdf48e180887e63
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-32		57d43a623df6cebfefdcf87f2b70aa07a1938f1e
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-33		ab6550b094c089a96b68ab1b425b9ffb57eac64a
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-34		87317845b4272ead59542546edaaec42e17773bb
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-35		8954b2c4ee2ae387281f2a3d7943c1daa306369b
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-36		9108a6cec240df3a38337c8639a12284ec0772b4
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-37		35f664f04d86ccd421a6e382ad6122c3fb9fae30
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-38		0a9d9cde6cc54b82db03b4b84371a27211d70650
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-39		8cf6d409215d0eed4334b56c6673bb562119de3b
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-40		c73e7baba538ce990a53e300ccbded93e3f91c6c
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-41		aa722a8a63baa324d5b11bdcdae2c965759e8414
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-42		47007f7965b7eb068a9546af8a7f7f0f4f610552
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-43		f02adaf8c5d3affb65e4883fe3d4cd788cd97d9a
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-44		5a7a792597d4f271bbdf985b8e860fe09b22db90
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-45		c3957f465c6bff544928cc2ad500f15a6185408c
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-46		0ec8a8c172afde6df8e3967cf434038494cc4acb
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.1-ALPHA-47		fa7e06d2de29ca393c2449d9336bab749cde167e
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.2-ALPHA-10		1a4b3f26b1fcb69ccde179845ebfcff338f62bf6
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.2-ALPHA-11		0a9c267c0fc4a43783cefc93ebaa90b41694f32d
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.2-ALPHA-2		b02f2a52d41bec1078c9e217fa7b00efdb505f1e
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.2-ALPHA-3		81a34e9fe1895a8646c17b6892c320e8804cc421
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.2-ALPHA-4		f8b98464761b689388a667ffdf68a542d6c328ca
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.2-ALPHA-5		37de6e0d0d85323c3ca2cd4f69e4d72dc4cade67
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.2-ALPHA-6		9a7d7e38ae37341d741249633c1688add78a6ee6
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.2-ALPHA-7		00f06d31948e3cfae9e7caccd7dcfc9039492297
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.2-ALPHA-8		6e7ec2775a041ccb7932bbddf033cd883b74a25d
it.tidalwave.northernwind	it-tidalwave-northernwind-frontend-webapp-commons	1.2-ALPHA-9		4a54269d076c0702ffd7e58f576862d851545054
me.nathanfallet.virtualhotpics	virtualhotpics-commons-tvosarm64	0.0.1		N/A
me.nathanfallet.virtualhotpics	virtualhotpics-commons-tvosarm64	0.0.1	metadata	4ffce4b00d144abbb2700c35ac97f4288b26c0bc
net.exoego	aws-sdk-scalajs-facade-lambda_sjs1_2.13	0.29.0-v2.624.0		77351cbd6d0deadeb64871b48878d3b04941b97c
net.exoego	aws-sdk-scalajs-facade-lambda_sjs1_2.13	0.30.0-v2.715.0		24589e269055673f42da555867381efefe12801b
net.exoego	aws-sdk-scalajs-facade-lambda_sjs1_2.13	0.31.0-v2.731.0		3346df67f482e4ec792418571cc29a8b12221572
net.exoego	aws-sdk-scalajs-facade-lambda_sjs1_2.13	0.32.0-v2.798.0		699dfbe828d63fe314bf54a3de314253f2fec461
net.exoego	aws-sdk-scalajs-facade-lambda_sjs1_2.13	0.33.0-v2.892.0		1b579079ef9a31c85ad1ad7bff267d2c4d79871e
net.kriomant.buketan	cmdline_2.9.2	0.1		387ba5a217b018b411fddfd4a7b1279baaa1dc96
net.redhogs.inflatable	inflatable_2.11	0.0.10		aac84073c44b56c96b7cad2f4eb788ad004cb911
net.redhogs.inflatable	inflatable_2.11	0.0.3		d757817dd61c2b5c879ab91a4a845662990d82bf
