app.cash.redwood	redwood-treehouse-configuration	0.3.0		5b9915c73d6c88b6bd6bba7d37056a6c55122a53
com.github.j-mie6	parsley_2.12	4.1.1		275c15c0cb77ffa09cff1e12846fee2ff36f92f6
com.github.j-mie6	parsley_2.12	4.1.2		43f062746b727f7bc932d53a40409c1d9b19e41d
com.github.j-mie6	parsley_2.12	4.1.3		4467ea779dfa428a938c0eac0d1ee015f7aa4063
com.github.j-mie6	parsley_2.12	4.1.4		75b669995280bb2f3dd0f49871a321eecaa8c1cd
com.github.j-mie6	parsley_2.12	4.1.5		df2bfab38706a8256a78fc8f2c61dfd566cd50e3
com.github.j-mie6	parsley_2.12	4.1.6		7f871ad47902fe1d401f958b0a053220f2f37674
com.github.j-mie6	parsley_2.12	4.1.7		4e5bf90fe3f14b66e14ddd73c530cfe99bd1b476
com.github.j-mie6	parsley_2.12	4.1.8		e4b6911925aed6a84c3a53d12c7fe3b42cd5da04
com.github.j-mie6	parsley_2.12	4.2.0		488885f30bdb566f3a11ec64668b787dd9ef193c
com.github.j-mie6	parsley_2.12	4.2.0-M1		058a5197f73990d603dce2773fc7abf514bbb39e
com.github.j-mie6	parsley_2.12	4.2.0-M2		1ef7420ef0c71726f0d03dae2b148f6a11f39af8
com.github.j-mie6	parsley_2.12	4.2.0-M3		0e1d407c28d044b8b9b545c9c8c3d72f744ce74b
com.github.j-mie6	parsley_2.12	4.2.0-RC1		41d97112990940a2a3bc8eec4bef590521b5a02b
com.github.j-mie6	parsley_2.12	4.2.1		ed8ebbadbb73f973f765bf28c9887c2404a356bf
com.github.j-mie6	parsley_2.12	4.2.10		cf11c6668e469fb00fe83f39bf783c2b833139e8
com.github.j-mie6	parsley_2.12	4.2.11		f9f74cf2581f8b7eb9af2dc01c185305988e1ca1
com.github.j-mie6	parsley_2.12	4.2.11-M1		3db5d219d01535255f60b846d5b2232c6afb9a7e
com.github.j-mie6	parsley_2.12	4.2.12		0dc4f85c0c9276622629246de4428dadf471ecc9
com.github.j-mie6	parsley_2.12	4.2.13		702cc6434b1e3852685fd103d561e8d222fc8b65
com.github.j-mie6	parsley_2.12	4.2.14		0490555751af801a168c08a463ae6e79607e70dc
com.github.j-mie6	parsley_2.12	4.2.2		6dd3723d4a01fa24d859d950242a3dc39457e44e
com.github.j-mie6	parsley_2.12	4.2.3		10559836ab08f9f3fbc7f6afa089ce6e186bfca4
com.github.j-mie6	parsley_2.12	4.2.4		bfb65c809b9aef54d1eb0e7344eb558d8a0710a6
com.github.j-mie6	parsley_2.12	4.2.5		176d8941ad5a428ed9dba3e8d168d2f4c23bb989
com.github.j-mie6	parsley_2.12	4.2.6		d54769f9d7ef7431154c5fd5d894530031f61cec
com.github.j-mie6	parsley_2.12	4.2.7		1abcc52e5de38c7782b047a844280b847328eade
com.github.j-mie6	parsley_2.12	4.2.8		91ed7a44176e6b7f5e5271cd8d873d9085ae8701
com.github.j-mie6	parsley_2.12	4.2.9		1905684b7923f96f432c1891784da0eee3e8676b
com.github.j-mie6	parsley_2.12	4.3.0		5237c6d7fac7726e3cbb436deb4239fc10f09c9c
com.github.j-mie6	parsley_2.12	4.3.0-RC1		d743e34c17ed12336b7ec929ee969f68bf95ac65
com.github.j-mie6	parsley_2.12	4.3.0-RC2		32ad6e00281c7b8a21a4b02c01afbef0371b9469
com.github.j-mie6	parsley_2.12	4.3.1		f51f9d211dba590e019125990c1fe0ada65cae04
com.github.j-mie6	parsley_2.12	4.4.0		d56f72445a37c6319832328a9d02073b46507d3c
com.github.j-mie6	parsley_2.12	4.4.0-M1		c9feeca695586985f3e4c75bf9d9982aeaeef3b0
com.github.j-mie6	parsley_2.12	4.4.0-M2		1918a6b9cd30a217e2922da76c180ecf9d164e8e
com.github.j-mie6	parsley_2.12	4.4.0-M3		7d3e963daf6df9290d83c7bc66ab1d72b29a07c7
com.github.j-mie6	parsley_2.12	4.4.0-M4		da15f2ddcaeaddfeae3f7c9c010997cce5d4cf85
com.github.j-mie6	parsley_2.12	4.4.0-M5		026f9298a468f4fa53d8fc99db9535f96abdca39
com.github.j-mie6	parsley_2.12	4.4.0-M6		963503b41e0773643b67f0b68bda5665fe1ff1ef
com.github.j-mie6	parsley_2.12	4.4.0-M7		e1e340bf8b14bc5399f81ab5894a6bef9af858e7
com.github.j-mie6	parsley_2.12	4.4.0-M8		9ed3cfea604d9ea49d1445ad46110925a71dd61a
com.github.j-mie6	parsley_2.12	4.4.0-RC1		a4c3a7c044853de757256d6423898795efd88b7e
com.github.j-mie6	parsley_2.12	4.4.1		ea0c0079043460cc7316c363595b3941d2918877
com.github.j-mie6	parsley_2.12	4.5.0		93ec7b5cce7f2363d9cd354363dd30147fc972bf
com.github.j-mie6	parsley_2.12	4.5.0-RC1		093c0a134eebc8014d6c20b7eed04227b3a55c5c
com.github.j-mie6	parsley_2.12	4.5.1		df7a7e0bbe7364a33dff1602e90f94db0ff3d540
com.github.j-mie6	parsley_2.12	4.5.2		f4f3176f017876f7bb6dab7b495bae0c8e279f19
com.github.j-mie6	parsley_2.12	4.5.3		fee76acef7e8cb4326e448349aa638bb99044e5c
com.github.j-mie6	parsley_2.12	4.6.0		87c7ac48e371d42ac943e68762e1225f8b976dcb
com.github.j-mie6	parsley_2.12	4.6.1		dc58b45a4b4aa98c7282c5917667562c38eedd70
com.github.j-mie6	parsley_2.12	5.0.0-M1		0a9800ffbd8fcb569a1886541936b3cdfca3b9ec
com.github.j-mie6	parsley_2.12	5.0.0-M10		480d53126e0ad8730216d27f7df8927358a33213
com.github.j-mie6	parsley_2.12	5.0.0-M11		1b16d518933e38f9ec13596f03f8509cf3e0e67d
com.github.j-mie6	parsley_2.12	5.0.0-M12		51be4c9e2e8c3d8e84d67dbdaffdc5740e0043c5
com.github.j-mie6	parsley_2.12	5.0.0-M13		1096e4b906ae5bcd9ccb3119edec1bb95e9979a0
com.github.j-mie6	parsley_2.12	5.0.0-M14		2de6ea8b74c6a14cf0b2c019396d4dea5ba763d4
com.github.j-mie6	parsley_2.12	5.0.0-M15		73b087f5f05ee0e5394827a030039c4dc50b3ed3
com.github.j-mie6	parsley_2.12	5.0.0-M2		00a445973f1ace467cf5062288367b4ccc1252b0
com.github.j-mie6	parsley_2.12	5.0.0-M3		ad6f290e4984a05dc46205354468b3127efc678a
com.github.j-mie6	parsley_2.12	5.0.0-M4		0e3fc74ecc0f4fa2e47bfca34e979080c458e481
com.github.j-mie6	parsley_2.12	5.0.0-M5		309c29e289dafe6a86bf178c951ce0677b92c101
com.github.j-mie6	parsley_2.12	5.0.0-M6		119a58edc594f030a86a464537c61a2bba5d070b
com.github.j-mie6	parsley_2.12	5.0.0-M7		544bd3d8adb7444d37be6b80212fe37fe4046527
com.github.j-mie6	parsley_2.12	5.0.0-M8		53854657130f99d6e53b18dae787c9910448bb03
com.github.j-mie6	parsley_2.12	5.0.0-M9		8bd3e9b46b234de133f956b1657ede6db54d5d91
com.github.jacoby6000	scoobie-core_2.12	0.3.0		3b3b3ea31f6b6caa26be35401f400b03c6d18ac7
com.github.jacoby6000	scoobie-core_2.12	0.3.1		4e8c41a90654bc778ae450ad24f35b932677ff12
com.github.kotlin-kold	kold-core-metadata	0.1.1		13fd6c2d02474aa73fbd456fd3d3390cbdbf20b5
com.github.kotlin-kold	kold-core-metadata	0.1.2		53ce2f88e975725b227c0ab8d05f3a26249c507b
com.github.kotlin-kold	kold-core-metadata	0.1.3		119738ecb424831ad745e09ac4d4dd6b656b3e03
com.github.kotlin-kold	kold-core-metadata	0.2		f1738fcc7d0cb07bc99f886618413fa647438f2c
com.github.lamba92	kotlin-aws-lambda-runtime-client	1.0.0		feed379d5b9065384bc1599792555dde9d72b761
com.github.lamba92	kotlin-aws-lambda-runtime-client	1.0.1		15ce9581de70d39e59cd6ba23b7b405f95729bcc
com.github.lamba92	kotlin-aws-lambda-runtime-client	1.0.2		3bfea211cfc59d85abb58c5352c12acf7d751d63
com.github.lamba92	kotlin-aws-lambda-runtime-client	master		453dabf4a0eca40257c94f7af086dd3a7473c864
com.lightbend.akka.management	akka-management-cluster-http_2.11	0.10.0		5dae9812fe41fa61fbfc79b15e9a040f7acea7e8
com.lightbend.akka.management	akka-management-cluster-http_2.11	0.11.0		3a20d88b11f56711694acc5376b7b9b3c8f5749a
com.lightbend.akka.management	akka-management-cluster-http_2.11	0.12.0		90d2c57fa8e23c4dfeb7ea72be314dcf40ab035c
com.lightbend.akka.management	akka-management-cluster-http_2.11	0.13.0		204f9c5e4bef562182d169d418bff0112d674706
com.lightbend.akka.management	akka-management-cluster-http_2.11	0.13.1		5d96cc018f096d72ee8432bd1829fa04fb8b0d86
com.lightbend.akka.management	akka-management-cluster-http_2.11	0.14.0		6a89aaed124e3b0161a51fe83ef47400338b6bf3
com.lightbend.akka.management	akka-management-cluster-http_2.11	0.15.0		c77a5874c446c66ad1d5a416195b0e6c18f2156f
com.lightbend.akka.management	akka-management-cluster-http_2.11	0.16.0		d885f603334fb42dd0179e5c176bf0f7ccbddd38
com.lightbend.akka.management	akka-management-cluster-http_2.11	0.17.0		293502c6888f10cc5adc2b27156e5d108c8d2624
com.lightbend.akka.management	akka-management-cluster-http_2.11	0.18.0		47231bffd67f03047ca83ab1ff78b28721b262d4
com.lightbend.akka.management	akka-management-cluster-http_2.11	0.19.0		108bcef8c9ca129442e39d17737010d087152f7c
com.lightbend.akka.management	akka-management-cluster-http_2.11	0.20.0		cebf33c587ecd083f4808a3d177b8f4ccfe1c79a
com.lightbend.akka.management	akka-management-cluster-http_2.11	0.7		38c021968ef2a6d56074347527e7957198697f00
com.lightbend.akka.management	akka-management-cluster-http_2.11	0.7.1		22d7df57535c8a0d52c140cf8f554150bd06bcaa
com.lightbend.akka.management	akka-management-cluster-http_2.11	0.8.0		8b291ce937751034c768aa69ecaed7ea3f4d0b61
com.lightbend.akka.management	akka-management-cluster-http_2.11	0.9.0		3cc6f6e219bf4ac600d8b1f72ac6747b0c1aa155
com.lightbend.akka.management	akka-management-cluster-http_2.11	1.0.0		62eed48a8c5f7079a981fb1564d05edb2a8d626d
com.lightbend.akka.management	akka-management-cluster-http_2.11	1.0.0-RC1		a6bc4816a564b4a15ace66a30cc3e8b1d5bceaa8
com.lightbend.akka.management	akka-management-cluster-http_2.11	1.0.0-RC2		d5e82c115d8160edcd62e1640236cd4f60b7aec6
com.lightbend.akka.management	akka-management-cluster-http_2.11	1.0.0-RC3		fe39d0063f89fdfa94b3d58e2cd65e62a155e7f4
com.lightbend.akka.management	akka-management-cluster-http_2.11	1.0.0-RC4		8849016af39d2bbaef5ba353307fe7bb42526b9a
com.lightbend.akka.management	akka-management-cluster-http_2.11	1.0.1		92075c7aadcce21e89ddadd005847d3ea21ea63f
com.lightbend.akka.management	akka-management-cluster-http_2.11	1.0.10		4716f33f7a8e7ccbcf79e5bf8ec0edbdda3b2d52
com.lightbend.akka.management	akka-management-cluster-http_2.11	1.0.2		9e1eb19006880088d2a6c0b51a9c482d5b5f7111
com.lightbend.akka.management	akka-management-cluster-http_2.11	1.0.3		e1ac4f46e00bebf62283f4c576a9b5b1b4b89da0
com.lightbend.akka.management	akka-management-cluster-http_2.11	1.0.4		f82fab2ae642c3d6f799993e56b56436323ab881
com.lightbend.akka.management	akka-management-cluster-http_2.11	1.0.5		3227931b0dfdfb1d5d23a6e983b27d5e70abab65
com.lightbend.akka.management	akka-management-cluster-http_2.11	1.0.6		c1151fa9654ba1c77efa8064812e81c174fb532a
com.lightbend.akka.management	akka-management-cluster-http_2.11	1.0.7		c0b0b20ad908dc49749e0312cf4c5d4944fca2af
com.lightbend.akka.management	akka-management-cluster-http_2.11	1.0.8		55202cc7c4a5c2724039fc7d76a46aa5018e6405
com.lightbend.akka.management	akka-management-cluster-http_2.11	1.0.9		d57c9966293a859aa607cfffcdc97adda28f237f
com.lucidchart	opentracing-play-active_2.10	0.1-2.3		b1d1475fccc93ba0a3e8eee47d7dd643b0bbe1cd
com.lucidchart	opentracing-play-active_2.10	0.2-2.3		febb55ab3047f7d3edde0f41c34ff615d7c14e4b
com.lucidchart	opentracing-play-active_2.10	0.3-2.3		32513f43dd1f9cc6d8a10361ff7602fca16d6f65
com.lucidchart	opentracing-play-active_2.10	0.4-2.3		aae39d288b5d80da14b62dde9954d9095e2c03c5
com.lucidchart	opentracing-play-active_2.10	0.5-2.3		68512d17c210f4aab92183fad51bcdb73a720742
com.lucidchart	opentracing-play-active_2.10	0.6-2.3		36098c97f425beba68693d3df431163d24184e93
com.marekkadek	finch-jwt-circe_2.12	0.3.2		e3f80485083ae9545f6df670a8254399f695f8c9
com.mastercard.api	sdk-api-core	0.0.1		89a7816f665c6661ab43f1c73ded2c489bac8d7c
com.mastercard.api	sdk-api-core	0.0.2		0fae3414415785d35878651ff15022c80c9146a0
com.mastercard.api	sdk-api-core	0.1.0		d8532a5cfa80979c39b94c561ebe9c47862763da
com.mastercard.api	sdk-api-core	1.0.0		9b15cb18bf7b348ade5f0dc94c5a0b58994485a4
com.mastercard.api	sdk-api-core	1.1.0		7f34b95d0e045eeb38e23d30649296c45beca978
com.mastercard.api	sdk-api-core	1.1.1		b7673cce8b07c7ff56e7f3b3c360f3481b769e06
com.mastercard.api	sdk-api-core	1.1.2		cd0738a4e99911b67bfde617a54a639e06c2fa9a
com.mastercard.api	sdk-api-core	1.1.3		a47883d8da02f2d625f58ca517186f996154d15b
com.mastercard.api	sdk-api-core	1.1.4		59c4cb4ed63408ab739d0cae55ae23cda828c38d
com.mastercard.api	sdk-api-core	1.2.0		8c616e5854b342358ea2b179b81c86f4ea7c07dc
com.mastercard.api	sdk-api-core	1.2.1		9101d4a58fdc3008772a3ef3ee51f4bb0f8a30bb
com.mastercard.api	sdk-api-core	1.3.0		f1d8a4fc13fcea9eb36247f045c2f9f11c964e24
com.mastercard.api	sdk-api-core	1.3.1		9f0b5d5e1b76be3a9a51f1dfa532da9b6ca7d751
com.mastercard.api	sdk-api-core	1.3.2		7471f38204aaa54c0247e0d89a7507eca2e46b1f
com.mastercard.api	sdk-api-core	1.3.3		3e4abe66b10befabdf5960b4ef8ea4c71b00842f
com.mastercard.api	sdk-api-core	1.4.0		d4498ae4be5bec376bb65cb20e15f3eeebe80749
com.mastercard.api	sdk-api-core	1.4.1		737af131734b6a7d5e06996d0af518f25e60f9ea
com.mastercard.api	sdk-api-core	1.4.10		1daa8664c9a8b1edd121fc8e693e2822afe99d18
com.mastercard.api	sdk-api-core	1.4.11		be4bec20da30702a52cfe8f8e1231b9146b519e0
com.mastercard.api	sdk-api-core	1.4.12		cecd93fb92dbc0d75f6db6dabbae95bc5ce6998d
com.mastercard.api	sdk-api-core	1.4.13		952ec1c1d919c55ad653cba158a978020df5d10b
com.mastercard.api	sdk-api-core	1.4.15		f807bfa8078408fae31ae79718fa8de78496bcc3
com.mastercard.api	sdk-api-core	1.4.16		ac2e10115f85a5529eb2667af3fa0ecd237e7cba
com.mastercard.api	sdk-api-core	1.4.17		782c43e148e32a120725d813dc58c7b6b883d79d
com.mastercard.api	sdk-api-core	1.4.18		3386ffd3612b81096b0d33c1e5ba560dd865be4f
com.mastercard.api	sdk-api-core	1.4.19		e7a46a6aa2612babe6849f2965d543e2e9b03fea
com.mastercard.api	sdk-api-core	1.4.2		b8a2948449f5159f99cd88c09b87fb26f70b8349
com.mastercard.api	sdk-api-core	1.4.21		d95dfdf6d4066a2c97a69fb70041877c90031321
com.mastercard.api	sdk-api-core	1.4.23		4b0b0eb0d0fda93f2c8d93553952c2ac4bef3dad
com.mastercard.api	sdk-api-core	1.4.24		560ae54c2ef08120bfe9d41ba7777db9bc250de1
com.mastercard.api	sdk-api-core	1.4.25		28401979b5dc77461494aeb3604bf58f455ba0fe
com.mastercard.api	sdk-api-core	1.4.26		a0e6b4aeba55d51a609d02d483bbc2384703292c
com.mastercard.api	sdk-api-core	1.4.27		a96ad5fe1aacaac5b0e6247a6ee9c31ec858deb3
com.mastercard.api	sdk-api-core	1.4.28		2f26e78cfa8338814469d237d43ed604c915b31f
com.mastercard.api	sdk-api-core	1.4.29		1a540fe0abac2ed08a059a6daa54933d9d84bf3f
com.mastercard.api	sdk-api-core	1.4.3		610b3ed2da0aaa1c2a6fa390c75f099cc8060c4a
com.mastercard.api	sdk-api-core	1.4.30		c6603f9b20a7a4826de2eed9410a602b501c3cb0
com.mastercard.api	sdk-api-core	1.4.31		9193e169f7b6a772230e0d01d335b886d453ac3b
com.mastercard.api	sdk-api-core	1.4.4		c0269a591e1c6ddc2b7cee5fb7cd4edfaf371720
com.mastercard.api	sdk-api-core	1.4.6		8329a00c6f4f1d953054f6ddf83807f28162bff2
com.mastercard.api	sdk-api-core	1.4.7		8487f9f883cd8bef0906e905eb9eb3165d0932d0
com.mastercard.api	sdk-api-core	1.4.8		0dc1b74974dfa9708a2a1e49635f7008f0dd0a30
com.mastercard.api	sdk-api-core	1.4.9		eea3011e04bae37395a27a1c7a43687b03e8a33e
com.mikeleith.mockery	mockery-annotations	1.0.0		106273f7934261c51f85fd480082389567fc8ef6
com.mikeleith.mockery	mockery-annotations	1.0.1		e4f548f5c2b48871ffbc9edbffb13446355a3cd7
com.soil-kt.soil	form-wasm-js	1.0.0-alpha01		N/A
com.soil-kt.soil	form-wasm-js	1.0.0-alpha02		N/A
com.soil-kt.soil	form-wasm-js	1.0.0-alpha03		N/A
com.soil-kt.soil	form-wasm-js	1.0.0-alpha04		N/A
com.soil-kt.soil	form-wasm-js	1.0.0-alpha05		N/A
com.soil-kt.soil	form-wasm-js	1.0.0-alpha06		N/A
com.soil-kt.soil	form-wasm-js	1.0.0-alpha07		N/A
com.soil-kt.soil	form-wasm-js	1.0.0-alpha08		N/A
com.soil-kt.soil	form-wasm-js	1.0.0-alpha09		N/A
com.soil-kt.soil	form-wasm-js	1.0.0-alpha10		N/A
com.sonatype.clm	clm-maven-plugin	2.0.1		3529c5e909c5ec148b7104e45851bcc2c5103778
com.sonatype.clm	clm-maven-plugin	2.0.2		5bf88cec89d55411bc757a6956ad6900f83640f0
com.sonatype.clm	clm-maven-plugin	2.0.3		f3eba5dfecbbf55b152b4f56664b247e9c9b04a6
com.sonatype.clm	clm-maven-plugin	2.0.4		d5fc590ce2d291d0010a014756a97b11931fa6b8
com.sonatype.clm	clm-maven-plugin	2.0.5		b8ba0902a1f5f8522119baf9b541e08eac7f5291
com.sonatype.clm	clm-maven-plugin	2.0.6		31d36068bd6838f7cf1519d4c5713abbd27d43c5
com.sonatype.clm	clm-maven-plugin	2.0.7		453ac93a8d78ef58f614d735b6317343bb81f530
com.sonatype.clm	clm-maven-plugin	2.1.0		9fe5e8757f429a77e89a0310f40b0023ca665a61
com.sonatype.clm	clm-maven-plugin	2.1.1		f5f345a91e5c8623485bb4759eef560ba2b770fc
com.sonatype.clm	clm-maven-plugin	2.10.0-01		d16a418d4a439b5c5e6390f29c30d3ea3e9a2b69
com.sonatype.clm	clm-maven-plugin	2.10.1-01		242c73ddd820ede9f5edb206dcc7f3a22b2c6cb9
com.sonatype.clm	clm-maven-plugin	2.11.0-01		173978e22e465c6859e4db44ab78ca35d61b639e
com.sonatype.clm	clm-maven-plugin	2.12.0-01		ee61d7000513c10fdf379db8f8f295096a12a065
com.sonatype.clm	clm-maven-plugin	2.12.1		aae5edbd93622637903893209fa9111ee716b95c
com.sonatype.clm	clm-maven-plugin	2.13.0-02		60087b2e51de599548800a5fb9f13fb1211c470e
com.sonatype.clm	clm-maven-plugin	2.13.1-01		350c3980d6849cea247dde72ab7fab4fd63f9ab0
com.sonatype.clm	clm-maven-plugin	2.14.0-01		45f2f229915cd33349f5d0f3c944f05ea3d4fd16
com.sonatype.clm	clm-maven-plugin	2.15.0-01		6e38ce86f683db956c49db2b92a4bf716ad3d33d
com.sonatype.clm	clm-maven-plugin	2.16.0		ebc90553d4466d0c02ac5db59af68dc46afaa11f
com.sonatype.clm	clm-maven-plugin	2.16.0-01		08a60e03a2fcab3148bf91cc596f64e685604bf3
com.sonatype.clm	clm-maven-plugin	2.16.1-01		6cb3b40627f1fe97ceff195c9e09480175c7f215
com.sonatype.clm	clm-maven-plugin	2.16.2-01		4c4000bf93f97338250258583dde474e8933f1c4
com.sonatype.clm	clm-maven-plugin	2.17.0-01		669f07d48227cb8f02da29833eb96e7aa63801e5
com.sonatype.clm	clm-maven-plugin	2.17.0-02		1af6c967ba2f32c3cac7718675a9f5bc42d03054
com.sonatype.clm	clm-maven-plugin	2.18.0-01		9285ac0b4ea4668030a5127a77d32733d12fc9a9
com.sonatype.clm	clm-maven-plugin	2.19.0-01		56f8d892617a5ef16c60a5eb18e05b48a12a4a2c
com.sonatype.clm	clm-maven-plugin	2.2.0		941fff65396b656c049d029067a101dbfecf7834
com.sonatype.clm	clm-maven-plugin	2.2.1-01		e566f70277b0ccebc7e1b5065b90722113e22262
com.sonatype.clm	clm-maven-plugin	2.2.2		405e23ac7e71e7d90e65f83e5a26c882def83fcc
com.sonatype.clm	clm-maven-plugin	2.2.3		eeb4bc92d8051b8af2a548e4811a683e0f917333
com.sonatype.clm	clm-maven-plugin	2.2.4		753b1fd666175b859330d96e19b3ec470b130466
com.sonatype.clm	clm-maven-plugin	2.20.0-01		30ff5fbbeedc4ca72db03a261ddc3ed89b97a4c0
com.sonatype.clm	clm-maven-plugin	2.21.0-01		62c016eacb6e142b81074c0c56b4a33464421faf
com.sonatype.clm	clm-maven-plugin	2.22.0-01		9d461828388b56515c8a37391d239a89d72eab58
com.sonatype.clm	clm-maven-plugin	2.22.1-01		6ed60cc740b776198bed32458f0e07abe70c1619
com.sonatype.clm	clm-maven-plugin	2.23.0-01		91d195a80182f7c132e9a1303f9399a2308b332c
com.sonatype.clm	clm-maven-plugin	2.24.0-01		6b8367a50a0e4905b2f4ddd7265902b1425b61f2
com.sonatype.clm	clm-maven-plugin	2.24.1-01		712ed6ad57430327b59a0c4bcbe4ea9ddc76d4e0
com.sonatype.clm	clm-maven-plugin	2.25.0-01		c613b09d864eb1f3c4bd88c685026ebe3e3af0a6
com.sonatype.clm	clm-maven-plugin	2.26.0-01		17c4aaa35c9ac14d8fd630383b00a9c6c17c7163
com.sonatype.clm	clm-maven-plugin	2.27.0-01		10826862b604c2d0713063f3c108d7b5b65c88b1
com.sonatype.clm	clm-maven-plugin	2.28.0-01		ed7e565b14d590155df6e1582ac7cd6a2f621bf6
com.sonatype.clm	clm-maven-plugin	2.29.0-01		a62c66ac005b465e421d66761ef9819a0c576d3c
com.sonatype.clm	clm-maven-plugin	2.3.0-02		81bd6433ed0ad6dc0389b8af9216c32699ade0c1
com.sonatype.clm	clm-maven-plugin	2.30.0-01		746e513dbcc7a4ec5bc0ab81a242f9cec60beda4
com.sonatype.clm	clm-maven-plugin	2.30.1-01		6d3aba807b9b73425b8bf6ddab62b7eda1f216de
com.sonatype.clm	clm-maven-plugin	2.30.2-01		4373623ca91b7cc14288dfe0fe6f53fe6d478ac0
com.sonatype.clm	clm-maven-plugin	2.30.3-01		88c988d20b27d08556d5e6d64f0d98578ff43999
com.sonatype.clm	clm-maven-plugin	2.30.4-01		e68607dc519b41f1ea48cd6acefaf8ce84b81b35
com.sonatype.clm	clm-maven-plugin	2.30.5-01		4f1566bacf09316ba4b7288b6caf7c8a5f8d198b
com.sonatype.clm	clm-maven-plugin	2.30.6-01		59b4fae36767cf39a25743d1c37fc54d7b0de1fd
com.sonatype.clm	clm-maven-plugin	2.30.7-01		6b5f7c41a7aa1d68caad094ea571096b7d9d075b
com.sonatype.clm	clm-maven-plugin	2.30.8-01		bbc3089d4db808e70ecea1ea9a6de6a1150406ae
com.sonatype.clm	clm-maven-plugin	2.30.9-01		475160dffeef126741431255cd9636ec97989d3e
com.sonatype.clm	clm-maven-plugin	2.31.0-01		e3327aba6bfb15ffbc5a0269e265d98ae5c998a0
com.sonatype.clm	clm-maven-plugin	2.31.1-01		af17362bce08b3911da32ed940ab013b4d2ad88a
com.sonatype.clm	clm-maven-plugin	2.32.0-01		17b19bc3ed872a762d6d95075e637532c97ae194
com.sonatype.clm	clm-maven-plugin	2.33.0-01		72926a9b745981e478028bc2e49b318dcf132e60
com.sonatype.clm	clm-maven-plugin	2.34.0-01		fd8533f35acb3e1a7bbadc928163099f5eb99872
com.sonatype.clm	clm-maven-plugin	2.35.0-01		45b195e954cf998e7d5dfa9c116a84a6b371b7d9
com.sonatype.clm	clm-maven-plugin	2.36.0-01		485b37ff6bdae3fe762baee3b83df02cdf280378
com.sonatype.clm	clm-maven-plugin	2.37.0-01		7fcd841117a0fff0819f033b481add2897640f16
com.sonatype.clm	clm-maven-plugin	2.38.0-01		faeed38241c1bddfac67d0452c53c498a7cd618e
com.sonatype.clm	clm-maven-plugin	2.39.0-01		dd77a0c8cc212e25dd9ec69302ed82e22fafee13
com.sonatype.clm	clm-maven-plugin	2.4.0		19404d77b49cd735e68e78bc67080166151f3e80
com.sonatype.clm	clm-maven-plugin	2.4.1		0b3d87135f948e57f41c280cee5d4a4addb074b6
com.sonatype.clm	clm-maven-plugin	2.4.2		8e00191350c9adc3935e03c1ff7c3c34c766f2bc
com.sonatype.clm	clm-maven-plugin	2.4.3		8618ec7c9147bd955c244ab7c748221e93e67005
com.sonatype.clm	clm-maven-plugin	2.40.0-01		974d4d6abe418d51fd9647fdeafe2e8b015261b9
com.sonatype.clm	clm-maven-plugin	2.41.0-01		cf88953b81ec8b2ec6f7741272abc997418219f4
com.sonatype.clm	clm-maven-plugin	2.41.0-02		8b7aa868c464aa728c71c897b2377a0ecd397d9d
com.sonatype.clm	clm-maven-plugin	2.42.0-01		a53dbfe2f14dc13a1bb68b81dace5a9e09b797cf
com.sonatype.clm	clm-maven-plugin	2.43.0-01		6c6497333c6df38e259bcc6138428a3f893c11d9
com.sonatype.clm	clm-maven-plugin	2.44.0-01		4dfbdb780b8c751c0af527dff90a64bff7efce01
com.sonatype.clm	clm-maven-plugin	2.45.0-01		d89bb3f9f4b437bdc55aa4e3bcb6a21562bab3ef
com.sonatype.clm	clm-maven-plugin	2.46.0-01		c7635952a860b764381e001aa7b923b8146d8351
com.sonatype.clm	clm-maven-plugin	2.47.0-01		36fa7b8cc7eb99e34230cbdf9fe23a350b4b3d46
com.sonatype.clm	clm-maven-plugin	2.47.1-01		5e37e879800cd07a2e67b2a4f6de1c9d14275465
com.sonatype.clm	clm-maven-plugin	2.47.10-01		d5460a630d2ef7c0ba5f5aa10d96e335b2c9e0c3
com.sonatype.clm	clm-maven-plugin	2.47.11-01		493c36d35d49d8b45c1593e89baca3cc330ee502
com.sonatype.clm	clm-maven-plugin	2.47.12-01		1f1374b1d2ae7c82a3316e8e48f62b1db0d67404
com.sonatype.clm	clm-maven-plugin	2.47.13-01		8bd2395dae59442ab164f029693cc6cf83169095
com.sonatype.clm	clm-maven-plugin	2.47.14-01		a80e5bfc09c18ee520c3d02a948a682072321ae4
com.sonatype.clm	clm-maven-plugin	2.47.15-01		cb6d1282e760fd827eb03e144987612491ff0805
com.sonatype.clm	clm-maven-plugin	2.47.16-01		2f82e6b7e68365fa09ff419b5140bc142fa62724
com.sonatype.clm	clm-maven-plugin	2.47.2-01		407c0a2c61bc899ab269d5761cbc501f4f30288b
com.sonatype.clm	clm-maven-plugin	2.47.3-01		7a99e8b44ebf20a3d63f9cd9065636e1682fb41a
com.sonatype.clm	clm-maven-plugin	2.47.5-01		e3d7d3f7d18f785d150efc4648e2725a33805e7f
com.sonatype.clm	clm-maven-plugin	2.47.6-01		b5b850681d4c6b5629f2da622a5a36f86b70e358
com.sonatype.clm	clm-maven-plugin	2.47.7-01		d01edda78013947322430c19064d27d96bb4d419
com.sonatype.clm	clm-maven-plugin	2.47.8-01		f4c2605725e10801114df7eda18fab181a3b73c2
