au.net.causal.shoelaces	shoelaces-jdbc-integration-tests-container-h2	2.0	-	9074909c62abebb493b56c772b6e83d0bd854c40
com.sdl.tridion.xo	xo-configuration-common	12.0.0-1334	-	cd5b4f32c9649b354bf7a7c5cd48845865e40673
com.softwaremill.magnolia	magnolia-examples_2.12	1.0.0-M1	-	abc88a0565255e32b59925fe25687fb9ba577bf2
com.softwaremill.magnolia	magnolia-examples_2.12	1.0.0-M2	-	f5028678a206dd1d18ecf35f3b90e631a64386b4
com.softwaremill.magnolia	magnolia-examples_2.12	1.0.0-M3	-	89d591879f34f97d81dd5b077e2419fae01ef137
com.softwaremill.magnolia	magnolia-examples_2.12	1.0.0-M4	-	511d43c754e7c8403dc15dce28ba72b10d7ea44c
com.ubirch	event-log-kafka	1.2.1	-	c4672181868b54888e4642a382876afe9ead8fb9
com.ubirch	event-log-kafka	1.2.2	-	45ab392f8b38603fcdc6a61a7b8fbfb8f48ae40c
com.vendasta	sales.v1	0.1.1	-	0157bbf83efd6bca915e2fe870720aa603170115
com.vendasta	sales.v1	1.0.0	-	20ce9a9fa49a190001c0c8d9637837c63c43cd6c
com.weirdkid	quaqua-jfc	24.02	-	b90942a117ce6d78070c4f2a0d0bef4f8c061a98
data.com.duprasville.guava	guava-probably	1.0	-	01e8a07b2790cf4ba4eec77c7bb013d3b280e54b
data.com.github.atomashpolskiy	bt-upnp	1.8	-	9c0ca9a6dddbfdb7e65a8953898ef44282cd1f0e
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.5-27-eb497a	-	51c54ff0f5f597153ada4c390793d3d77587c39e
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.5-28-450653	-	9c320d2a58051cb1b4b82b6bf0207221fcb06361
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.5-29-fc005c	-	8a281b2cbedec020f1abef381bdf18cf65cac48b
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.5-30-12a2d0	-	d7eaa4b13a4092705833c8eeea203bb90fe45593
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.5-31-738be7	-	ff4c496d700a37a51f0be04d05eb5a4bba1afc28
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.5-32-1afeea	-	4853e7d4d91d5377bc1eafef7fd3d8ea14d8cf32
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6	-	b858ffc9ba948c12b8d229ab1e97aac50f0f8a19
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-1-eed2be	-	5cca7da58f07333ac0eb4afbfe8fa5dc636b3ac0
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-11-c29b67	-	b6340cbf0edc6eafe0fb1ddca044260d46aa1f7a
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-2-e97af0	-	2f9d6f9fe66b9e69f68a60d5a9af34ecce195d94
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-25-b553df	-	e46486f4df7493268ea18e7115c20456d24466fd
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-26-d1071b	-	c308df39455715198ce8b24cbaa1f2e70187bea7
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-27-f37b76	-	3705778a839d61d816f57d90326b2d28ec83aacd
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-28-306df4	-	4c45a814a3daf9d23bdcdf1d47b01bc148cbfe14
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-3-83ac3f	-	004b25e9ba5f6516110d963050a87e20aa3e83b5
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-30-90d29e	-	2d0efe589e5b8b4b3c855b78dd891adef2b08006
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-31-258523	-	dc540285be5d4fbe4245b4a5beb950d6b480a345
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-33-a9543e	-	6e420e6ff3a7c30a75ffd7e22e7e48cbcbf1d3da
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-34-f7e75d	-	98cf9986d5dc07229087dbb490493138a335f0c8
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-35-d30695	-	a7125524ef7df9394c645b1c15c7e08765bd8c2c
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-36-032b76	-	5d8f8a9f54991ceec1c5632dad7d841a3dd668c9
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-37-684f2b	-	9bb58f1ee6a5586b3c9c46ae301d2929cffa41a1
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-39-d1d9d5	-	40c906fc8560d5ab3fb45b502427ad48a09edd26
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-4-f6b055	-	10df89f96adc298e222312c140ade6d1cbfa79d7
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-40-b19b5a	-	2f6c37eb6aef68bbceb43311452de85baa1ebee4
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-42-d1f1b6	-	0a289b248b258c47c00b88cd465c665a08a9e3c6
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-6-dd0878	-	466205972aa9a3cf6abf934d77adfe35007598dc
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-69-5d7c40	-	2ad808444451827cfda1856228e85c7e895e8bb1
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-7-939965	-	16f63cb1b256deb4146bae2311c0c33de71723ce
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-8-c21737	-	aed407a74b4662329e6d3288bb79d92648512376
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-80-ddd54c	-	a956bb8c290760d3cc07406549b67e0f600baa07
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-81-0d16d7	-	b21a5960d81f16f19b7b8bf6075b04d123ffb264
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-82-b2d480	-	bb202c50b815a761cdd4b475d8be196e3dbd5ecb
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-83-547b29	-	e918072d996cb3d5c3ed979c4a47b9da36deec30
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-85-38fce6	-	d31fd888cff555b9da6895ad347cd53a4624f067
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-88-ecfbc9	-	8d65b9caeff202c106dd696141614701512e43c1
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-9-671741	-	213cfe71ab3051e3146ded8c6daa9c5fd017e7d7
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-90-6c8660	-	d8bc390a1b75191a6d8fb5f119f0f156e1edd139
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-92-68505a	-	c5657f9678b39d0e7f53231ab39fa9480acacf32
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-93-1d1c8c	-	1854dcc94800774601a79f0e34859d4c67313fbb
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-94-694d32	-	c56e04dd54f157c3fd20e6b6e8d6fb9902256578
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.6-95-abbc82	-	695ea5976c0d1bc5213c77d1253c042fba8673ce
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.7	-	23962101ce53091891efac506a5f726c44c57b71
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.8	-	02633f4de74188ae3153f3c146b0f8dfe5a4c64d
data.com.lihaoyi	mill-main-graphviz_2.12	0.3.9	-	6b1cdfbe0664dca9d08d0ad8f3863551f9fa8839
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.0	-	f1198255c20ce240a74c90294c146a7f828f0a85
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.0-1-6a1025	-	be4a1312b1f51f191e3a1fd5bed68714ebf06f6f
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.0-11-26a18d	-	f37e4c6f679c509847b59e9a7ca61433a20fafd6
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.0-12-102ddf	-	4acba7eb41bb8ffad88c782fcc1717feb0850900
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.0-13-31a482	-	20b93948aac026f2cad8d94ae82979fc265d8319
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.0-2-4dbbce	-	6b7125afa154c8cb8c3b139c67f3bb2c95c9aae0
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.0-5-68c813	-	31816d02919c81a545c8c65d9e4e66feed191b50
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.0-6-ba75ec	-	b03280ce3e7444af9759767fefe35991deee8b05
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.0-7-7cd9df	-	fdad224834378ed2dd9b74856cbfb0393e99dfeb
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.0-9-1db2ee	-	9456f9abfd04aa96b92a892c00f282aa0d4a7f8a
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.1	-	79843fff5359e573747c1729ec8254b41a32fd99
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.1-1-55eb7e	-	5b3a115d1911cd3770a9a54ccb00637c2532a4c7
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.1-10-2cda5d	-	3881301b4f9e243231fd17f345c18a5c12215e34
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.1-2-07b3e0	-	ea6cf0091cd62e25273c35324d302758b1f96745
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.1-21-da1436	-	c5b7eb66331763ab6f8ef5505136bd9499e47018
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.1-3-4bbfbf	-	0c85393446c427966c530c628f3116a06c789968
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.1-4-158d11	-	78e2c41796cc63a94c7f4bc73b23759ede3d968f
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.1-5-6b8130	-	082d45cfe72c484dce230aa626ee9c7f889305a1
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.1-7-eeec02	-	963ada42db5ea6746da38ce77afc5c4ba2eff48e
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.1-8-14ab2d	-	3fae90eb7dcdf48b4202c5e862b5f52198aaa011
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.2	-	e1ed19c309f0e395d1f7a18e9dbd01945c38eab4
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.2-1-020e28	-	0fa9761d2e4c4060b8717b97ed78c1c95a7bfe52
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.2-13-1f7157	-	59fca2a817c0f412e4b44de36934c7538059d1cb
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.2-15-0e636d	-	1a0392b62593fe0e6ee6df2087ec2f2357d6a556
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.2-16-79a63f	-	ec22f1f75f4f4e20433905715d56e05e6bb3cd17
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.2-17-a8d1ad	-	afb44f6c89ffa6a9ed817a8e5a11bcf0e7724523
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.2-2-d2af62	-	a0b9f5fd37d3b11565334503a71f3beec043485a
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.2-27-7f30ec	-	56d56b3683d137b92ae964daa6f6f4e206c00b21
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.2-28-4860ed	-	f90766e68241a26d0c8948bd8645aa5852798c33
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.2-5-e0a3bb	-	d45914801f54603f39b2c0c8ffd5762fa5a6446c
data.com.lihaoyi	mill-main-graphviz_2.12	0.4.2-8-a4a49e	-	bc741ff17fd928f7f163700b5e9bfcabeec38f8f
data.com.lihaoyi	mill-main-graphviz_2.12	0.5.0	-	0f9dc50b9efd11a548394dfeda672acea5968ca1
data.com.lihaoyi	mill-main-graphviz_2.12	0.5.0-1-83aa7d	-	d5534ed66f3cb0b1914df902c9a3a99696d779e2
data.com.lihaoyi	mill-main-graphviz_2.12	0.5.0-2-fe8667	-	268e22910bcf4adc89da77414e084a4d2bd7222e
data.com.lihaoyi	mill-main-graphviz_2.12	0.5.0-3-4faefb	-	b4bce77b44dc18daf960cb83a7517ee49b0eb841
data.com.lihaoyi	mill-main-graphviz_2.12	0.5.0-4-996b05	-	b0e3ee544f96d480b690f9d42f6c33de446f6816
data.com.lihaoyi	mill-main-graphviz_2.12	0.5.0-6-2b62f2	-	7e8b37f26d7397ea04e9cac73bcf14f83fbc8002
data.com.lihaoyi	mill-main-graphviz_2.12	0.5.0-7-b70ea4	-	11ac4431a28c2ec08e2f76efc515887243bd2907
data.com.lihaoyi	mill-main-graphviz_2.12	0.5.0-8-52bb78	-	e64be4aa509c2f939749fbe165ae801d764a27c3
data.com.lihaoyi	mill-main-graphviz_2.12	2780582bcfd73c8888a7bfa198351e413b684459-0-278058	-	4b6ea41784741f1e54a5c487b88efe2d45552681
data.com.lihaoyi	mill-main-graphviz_2.12	289f9e3aa3f5014a5c64319da8e6ab993947ade2-0-289f9e	-	fd3bc17932dfef0343c6622434b45205dbe9104e
data.com.lihaoyi	mill-main-graphviz_2.12	30aef7442ebdfba721edfd63495f167c466bc21d-0-30aef7	-	42b0d3b62702a89a640f891dbdc17868343a7cd2
data.com.lihaoyi	mill-main-graphviz_2.12	42fcbe7b2d5e51b1e7a351bdd91ce96c87fdfbb2-0-42fcbe	-	76cf75a4efac2bb25fddbc0e87669e60852d7fce
data.com.lihaoyi	mill-main-graphviz_2.12	ce520f9a262e0f76dab432d1ff655b8e747d711a-0-ce520f	-	895db3774308c1d34de576472bb2779417f10de5
data.com.lihaoyi	mill-main-graphviz_2.12	ef0537c9b70100d3b2e94c6b1b1e07bc1e08edb2-0-ef0537	-	13e1c439a0194bbea251c1d28ed603acd5578edf
data.com.lihaoyi	mill-main-graphviz_2.12	ff07ba9e001f650a0023a33bdad116a0a17f5c13-0-ff07ba	-	338e3de4099c6f6bb73d7794e1afe696f618f162
data.io.cdap.cdap	cdap-explore	6.0.0	-	0cf4fc85fb2f3337b68b4631bd1be3766a053789
data.io.cellery.observability	io.cellery.observability.k8s.api.server.client	0.1.0	-	f9d8090689d898c14e64411c68ca1649e306cf01
data.io.geewit.core	gw-core-jackson	1.1.0	-	1b68a3ff058168ee9bceb594ea301b16668da91c
data.io.github.dunwu	dunwu-web	0.1.1	-	272e725770905d4eb63cfaad7176ce23f86e5dce
data.io.github.dunwu	dunwu-web	0.1.2	-	a360520ceda3ac9351e7034fa6a91ff5b6932ace
data.io.github.dunwu	dunwu-web	0.2.0	-	029a39575e2a61fd778c82bded1eb8390247f962
data.io.higherkindness	droste-laws_2.11	0.7.0	-	c0992cda6935f1ddf271c45114add34cffb88704
data.net.kut3	json	0.1.0	-	e5f048a229248d7e941e5ff2d3494e760bc62b31
data.net.kut3	json	0.2.0	-	5ff79d37ac892d5a1a6f7dd03b144c4c90dcf32d
data.net.kut3	json	0.3.0	-	51b7e5ae8a7c59aa3428a145aa733f5b68924137
data.net.kut3	json	0.4.0	-	44aad6c67ee03a5485061b18053179d812657e40
data.org.apache.omid	omid-common	1.0.1	-	fccccad9b0a6e9f4f67c9474da01cd687cc332c0
data.org.cloudgraph	cloudgraph-core	1.1.9	-	74cc24631bb1c9422410dcc547c4f7d037f32aae
data.org.drools	org.kie.eclipse.navigator.feature	7.16.0.Final	-	b9ebf4513ba55cebd15f3155fb253b0cd1094550
data.org.drools	org.kie.eclipse.navigator.feature	7.16.0.Final	7.16.0.Final-sources-feature	c619fed8286f75e871b9af49a13bc4802690a34f
data.org.drools	org.kie.eclipse.navigator.feature	7.17.0.Final	-	66c49761bdf148a2b1f8fee05c9d4b482988ec7b
data.org.drools	org.kie.eclipse.navigator.feature	7.17.0.Final	7.17.0.Final-sources-feature	c93f712126486dabdb6075ddb91643656ae4d9ce
data.org.drools	org.kie.eclipse.navigator.feature	7.18.0.Final	-	8cfce8b6f143cd54a9cf4010fb8a7714fa94fa31
data.org.drools	org.kie.eclipse.navigator.feature	7.18.0.Final	7.18.0.Final-sources-feature	4676bac6fa52b8d4476b7d1651ac863a749b4981
data.org.drools	org.kie.eclipse.navigator.feature	7.19.0.Final	-	a886f8816986cc3ab9746bad1a80757f5911fc5b
data.org.drools	org.kie.eclipse.navigator.feature	7.19.0.Final	7.19.0.Final-sources-feature	523f9cec4a698390e821f6c2aa88388458ba1111
data.org.drools	org.kie.eclipse.navigator.feature	7.20.0.Final	-	7134d789ddd87aef1ac53cd061d4730ace2bfa33
data.org.drools	org.kie.eclipse.navigator.feature	7.20.0.Final	7.20.0.Final-sources-feature	50dabd0f34b580ea6584f0a93df12b13f1fb7c44
data.org.drools	org.kie.eclipse.navigator.feature	7.21.0.Final	-	a11cfec14d0fcd78e417b9bba440dc4c8ed2e689
data.org.drools	org.kie.eclipse.navigator.feature	7.21.0.Final	7.21.0.Final-sources-feature	d9254d3ebf461363c52f7fe20462148bbe17a2fc
data.org.drools	org.kie.eclipse.navigator.feature	7.22.0.Final	-	96969be487b56ec76e7f2aa9bde70e7bf7441a56
data.org.drools	org.kie.eclipse.navigator.feature	7.22.0.Final	7.22.0.Final-sources-feature	e5447623e30060ae7a7623c946d0e499dd50b7e1
data.org.drools	org.kie.eclipse.navigator.feature	7.23.0.Final	-	ddd2d5f2b48d645d90e5e3308f872b2668158e0b
data.org.drools	org.kie.eclipse.navigator.feature	7.23.0.Final	7.23.0.Final-sources-feature	66ad7e273bb8025a4f2857e80b86c0199dde75cb
data.org.eclipse.che.core	che-core-api-installer	6.17.0	-	74e14e563a1ce56da2f3df7cd72dc97097f15b70
data.org.eclipse.che.core	che-core-api-installer	6.17.1	-	34a2d5575079a81401e15874e6e97424a26d22b4
data.org.eclipse.che.core	che-core-api-installer	6.18.0	-	6c7d4d45d9a701bc6a4e3d8688da34ab50e51db4
data.org.eclipse.che.core	che-core-api-installer	6.18.1	-	fb4253035955bdb72b498bbc22db173bf382e714
data.org.eclipse.che.core	che-core-api-installer	6.18.2	-	61fd99b14b6afa6c042b8a6d7952ed29cc1aa50c
data.org.eclipse.che.core	che-core-api-installer	6.19.0	-	0b53ef7aa54e44e83dbdd8dcf5859c4083c89764
data.org.eclipse.che.core	che-core-api-installer	6.19.1	-	d41fd97d5c50f1b8b3c71093c662a2b4f139cf38
data.org.eclipse.che.core	che-core-api-installer	6.19.2	-	90e6fe4276c92ebf692e48f33795b47e42cd38d0
data.org.eclipse.che.core	che-core-api-installer	6.19.3	-	50525a3a7a7960c06637f3c2d1b62efdec661091
data.org.eclipse.che.core	che-core-api-installer	6.19.4	-	c71a13063cb26d0e281ebb2110c495e5fddecab4
data.org.eclipse.che.core	che-core-api-installer	6.19.5	-	b1dba17f126682825a000aacd98e95b160f07303
data.org.eclipse.che.core	che-core-api-installer	7.0.0-RC-1.0	-	068e6d202ae6ac7d10158876c7284bf0af205895
data.org.eclipse.che.core	che-core-api-installer	7.0.0-RC-1.1	-	d8d28e5b343be9824715c479b4168890ee865074
data.org.eclipse.che.core	che-core-api-installer	7.0.0-RC-2.0	-	b96f6ee21ba2c65b747181712ef8ad5f026bde7e
data.org.eclipse.che.core	che-core-api-installer	7.0.0-beta-1.0	-	b4c6566049f859739172788d42ac0e88d49f568d
data.org.eclipse.che.core	che-core-api-installer	7.0.0-beta-2.0	-	1510b3cbc98cb225b1cdf261b0130ee087db2a45
data.org.eclipse.che.core	che-core-api-installer	7.0.0-beta-3.0	-	8379e7acc63118b30b64c2a1897f9e39efab5810
data.org.eclipse.che.core	che-core-api-installer	7.0.0-beta-4.0	-	fd263b843a3cfc0e65f79857678086c83ff8e65d
data.org.eclipse.che.core	che-core-api-installer	7.0.0-beta-5.0	-	665573912d9e83556cb7c971af2941daf1e50f71
data.org.eclipse.che.core	che-core-api-installer	7.0.0-rc-3.0	-	3027a19a43951adb626cb5dd6c49a3db896e6f01
data.org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	3.0.4	-	493aca2dae251fc3648c2fce032622bd4633a252
data.org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	3.0.5	-	02814fbe860771b66d4cc29bcd7ec7f1e1c64e18
data.org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	3.0.6	-	8892f2280b258cdc04dfe3bf13e58fa3aa4c805c
data.org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	3.0.7	-	c080f3b2366e90005361f1a1d880466753d6c557
data.org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	3.0.8	-	a6525961b446301dc0c9a528f9c72d2ab2e85de2
data.org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	3.0.9	-	815aa595eae1b5483e3611cbf19c13c506a69c27
data.org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	4.0.0	-	a3828fb645e1647ebf916db982a6efb91ed12387
data.org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	4.0.1	-	dc737c5e0cc0d96c3eaa38933e610d312eee8bb8
data.org.opendaylight.mdsal	mdsal-dom-inmemory-datastore	4.0.2	-	8182096f116b3bc462b7b5f521053aec3fd07aa3
data.ph.samson.remder	coupling_sjs0.6_2.12	0.0.10	-	4615d23ffd975ec97a624d49812a2be2c977ed44
data.ph.samson.remder	coupling_sjs0.6_2.12	0.0.10+1-333d04d4	-	2b8c8288353bb52c1939009b98600e7ed5803750
data.ph.samson.remder	coupling_sjs0.6_2.12	0.0.10+2-9fef7d9d	-	fdea92ad3c708be2322c5b59c964c88ff557420d
data.ph.samson.remder	coupling_sjs0.6_2.12	0.0.9+16-c22d0df9	-	bf36c9dddb05332a31640af280cab7a7614c5fd4
data.ph.samson.remder	coupling_sjs0.6_2.12	0.0.9+17-26eeb4f6	-	cb6203b54e87870977ea9470246dfb87a6819342
data.ph.samson.remder	coupling_sjs0.6_2.12	0.0.9+19-6f0e374e	-	d3a7ba764f798f70cae079ddf846f54a5f005af7
data.ph.samson.remder	coupling_sjs0.6_2.12	0.0.9+20-187f0437	-	412399b2bc88a85f6620ec908d7d8b08d07bfc03
data.ph.samson.remder	coupling_sjs0.6_2.12	0.0.9+20-2cf2641e	-	f17b8f08aff50a5578cec91f2e2ecf81cfc08cd4
data.ph.samson.remder	coupling_sjs0.6_2.12	0.0.9+21-70bd2693	-	3c49ae4e8dd7f2fd9d020171742682fab340bde6
data.ph.samson.remder	coupling_sjs0.6_2.12	0.0.9+21-f407d26c	-	924dc4000be789f5f8b527dfcba97e89b8be7875
data.top.wboost	es2-spring-boot-starter	4.0.0.1.RELEASE	-	d9e9cf8a81885528bfa0220479cb7e542ececa30
data.top.wboost	es2-spring-boot-starter	4.0.0.RELEASE	-	42fba3411e35d22273b4f2f964fd2bdd2eb27670
de.rmgk.slips	partypack_sjs1_3	0.12.0	-	8bbc96d8613ef1e532dbd2d99bd588c0c8d289ee
de.rmgk.slips	partypack_sjs1_3	0.12.1	-	ed5e3bf97accbe6a43f3896cbbe48faefdde6a2f
de.sciss	scalaosc_2.10.0-RC3	1.0.0	-	f54e663afe34ccebddca4932fa3a56c8892a8dab
de.tudarmstadt.ukp.dkpro.statistics	dkpro-statistics-correlation	2.0.0	-	ee155a7dd57abf247ae5b1609bfabb815770d015
dev.vality	mayday-proto	1.1-bc66921	-	82cdb8a7ea0b00a3f32653c1162ec4b8635d9cbc
dev.vality	mayday-proto	1.1-bc66921	1.1-bc66921-v1	03a27bda648c1910a8f44e35726f67bd974586d2
dev.vality	mayday-proto	1.2-0033eb3	-	da250a062f6a77f6243d3176f4d6c4cbf15444d8
dev.vality	mayday-proto	1.2-0033eb3	1.2-0033eb3-v2	5402d7a243589fd5ec8bd43469baf29adfc8a7c4
dev.vality	mayday-proto	1.5-5015827	-	11261bf7c899e9590a7c68bbbd0cdcadda31fbb3
dev.vality	mayday-proto	1.5-5015827	1.5-5015827-v5	1f45db65ede4ce2f6109b6c47bdf4ad530d512d2
dev.vality	mayday-proto	1.6-44df908	-	e3651417104aeec6db8e65a0f458de60215195f6
dev.vality	mayday-proto	1.6-44df908	1.6-44df908-v6	8e95cfe4d67a39304141311550d69c78f50cfa5d
dev.vality	mayday-proto	1.7-b2b2b3b	-	99b4bef7c276f1efb9da43ad9b9585cf47574406
dev.vality	mayday-proto	1.7-b2b2b3b	1.7-b2b2b3b-v7	badc1e9671f7cf777d0d199198d09b4269a97b97
dev.vality	mayday-proto	1.8-d79c25b	-	4bc8552f3b3d3763b27019c5065386bfd891306e
dev.vality	mayday-proto	1.8-d79c25b	1.8-d79c25b-v8	eab2a121e69e6e6121d22ded9b784f4fa5469550
eu.codlab	kotlin-weather-common-compose-iossimulatorarm64	0.1.0	0.1.0-metadata	373b414057873120e6689c8aff0c8a574dcc5c2f
eu.codlab	kotlin-weather-common-compose-iossimulatorarm64	0.1.1	0.1.1-metadata	9675cf6552931cccb7adb4f4d34618b547dd5c64
icu.bughub.kit	Wechat-iosarm64	0.0.1	0.0.1-metadata	398a773896989d2436ed1421c1469cf895cb1ae3
icu.bughub.kit	Wechat-iosarm64	0.0.2	0.0.2-metadata	60ee86e3dfeed71f4af4b612a30801b7d062cd79
io.bitbucket.supportomateinc.commons	commons-congestion	2.0.147	-	40eebdc19d1406e91b1b5033206041f4c2cbda4b
io.cafienne.bounded	bounded-akka-http_2.13	0.2.0	-	0669fb5d06156ee56caf2a7633932aaff9298253
io.cafienne.bounded	bounded-akka-http_2.13	0.2.1	-	facb85dedea62315f3d866af22301cdc51af12d8
io.cafienne.bounded	bounded-akka-http_2.13	0.2.2	-	0d8d3233e23920856ecea948e561f2f8642c5555
io.cafienne.bounded	bounded-akka-http_2.13	0.2.3	-	7565ff2f1dd3411fad7204bf84f3101c5e1acf04
io.cafienne.bounded	bounded-akka-http_2.13	0.2.4	-	44e1e0ab253cf4e3b65d08e13b55d3f22594fcc9
io.cafienne.bounded	bounded-akka-http_2.13	0.2.5	-	8179f729e752b38bd8ca666dd10d7fb02ce6c927
io.cafienne.bounded	bounded-akka-http_2.13	0.3.0	-	16cb7e650ec98a9ed37ec69ffc086c967f2b63db
io.cafienne.bounded	bounded-akka-http_2.13	0.3.1	-	3d2cb9b38111dfed1dfd572b8e051350bde12d44
io.cafienne.bounded	bounded-akka-http_2.13	0.3.2	-	0c4f44cbbc509063a8e3e1dff7e119c424156c14
io.cafienne.bounded	bounded-akka-http_2.13	0.3.3	-	cd61d0254f652bbd8bbf1b50a8170cb8ebb31fed
io.cafienne.bounded	bounded-akka-http_2.13	0.3.4	-	f262277c3d7b7fb234a609b9232597dd32e7b9aa
io.cafienne.bounded	bounded-akka-http_2.13	0.3.5	-	4ed22d5b8108c367b6cc2349c870394f96d04232
io.cafienne.bounded	bounded-akka-http_2.13	0.3.6	-	cd9be45c9dfcce6b01294c3fe3de07ce0ba316af
io.cafienne.bounded	bounded-akka-http_2.13	0.3.7	-	18f14324eb33d637b2cdbcb65d0fc740b493320d
io.data2viz.d2v	d2v-contour-iosx64	0.10.2	0.10.2-metadata	320ac9174bd7a0b6cf59241b4da694348a4b44a2
io.data2viz.d2v	d2v-contour-iosx64	0.10.3	0.10.3-metadata	edbf4c890d8d8083f6c0153aedbb1e3e812a3a1a
io.data2viz.d2v	d2v-contour-iosx64	0.10.4	0.10.4-metadata	6c8308e9ad58ec2ccee88bb0c19cdeb7736665a9
io.data2viz.d2v	d2v-contour-iosx64	0.10.5	0.10.5-metadata	0039782ad11bedf5abcf04139ccdf30edd64c911
io.data2viz.d2v	d2v-contour-iosx64	0.10.6	0.10.6-metadata	e53664f71bd85b38a279a3abfd8b8f2bb1f8f1c1
io.data2viz.d2v	d2v-contour-iosx64	0.10.7	0.10.7-metadata	f260397c70f9c33adfd732c028d84cb98a6881ae
io.data2viz.d2v	d2v-contour-iosx64	10.0.3	10.0.3-metadata	7999a35c0613c3f4fc8224b5b824bcd06ff29d6e
