com.jetdrone	yoke.engine.mvel	2.0.2	-	01e3eb85234b8b1c723f01f17bc1cb63452926ff
com.jetdrone	yoke.engine.mvel	2.0.20	-	93ae21a0f0d299107380af3200e26845e94c3777
com.jetdrone	yoke.engine.mvel	2.0.21	-	fb85206808b1f57b88c51c09a4e1242bfd709cda
com.jetdrone	yoke.engine.mvel	2.0.3	-	20d2e949f1b50a2b8e9629faf8e9b498d1944897
com.jetdrone	yoke.engine.mvel	2.0.4	-	3770fad448a857ca2d4b60488a8b34333c9220d2
com.jetdrone	yoke.engine.mvel	2.0.5	-	b98d5d9edcd007071b6a607d8b9da5b876142f61
com.jetdrone	yoke.engine.mvel	2.0.6	-	77d845c01659560ceed64ad252a4e2aceca09a90
com.jetdrone	yoke.engine.mvel	2.0.7	-	a6d0e43a428daff3bf6fe208c1ca971cbf756ebc
com.jetdrone	yoke.engine.mvel	2.0.8	-	960177e59d8dc33dc5417e51c0ae8d4c3917b9bb
com.jetdrone	yoke.engine.mvel	2.0.9	-	c3a9d6d0d0d70ff2ebbba8bd0c4a6cf7ee586707
com.jetdrone	yoke.engine.mvel	3.0.0	-	0c3598fdc090cf520de6c30e638c3651227543c2
com.liferay	org.opensearch.java.client	2.8.0.LIFERAY-PATCHED-1	-	91862a7efed7ac1a089d4047b9184de98be9d158
com.liferay	org.opensearch.java.client	2.8.0.LIFERAY-PATCHED-2	-	5eaa641c2ed1e8acc62d81d412a3ac7d1caffa8d
com.lihaoyi	ammonite_2.12	1.0.5-25-b3b801e8	-	6db3ffe2229960ef3c2c43c017cf5bc6f3fa08e0
com.lihaoyi	ammonite_2.12	1.1.0-34-b991be4	-	99e82b111e9cb7b9b3628e18e299fcbd7765a81a
com.microsoft.azure	azure-toolkit-containerapps-lib	0.28.0	-	b4a01bccfc48508f4f451d922fb5044d5578dcc3
com.microsoft.azure	azure-toolkit-containerapps-lib	0.29.0	-	30a671cd21a30f9b7fb8b188345981cf4e3f9b11
com.microsoft.azure	azure-toolkit-containerapps-lib	0.30.0	-	7dcdaa79967bb6edcb54f2eab71d22a237fd65cb
com.microsoft.azure	azure-toolkit-containerapps-lib	0.31.0	-	e4eeaf963f29880f89bd160403a0905afd4bb314
com.microsoft.azure	azure-toolkit-containerapps-lib	0.32.0	-	d2cbc0d5405ce1299185b4923a7085bd7e405b57
com.microsoft.azure	azure-toolkit-containerapps-lib	0.33.0	-	2b19ab070d7f6b7ac68b3a6a276bc53266a5b70d
com.microsoft.azure	azure-toolkit-containerapps-lib	0.33.1	-	a912c10d41fce90d44c753c6b6522eeeedf18dfe
com.microsoft.azure	azure-toolkit-containerapps-lib	0.34.0	-	af61a58604697baa04e2e1c41c70c814de8999a5
com.microsoft.azure	azure-toolkit-containerapps-lib	0.34.1	-	92d6b49cc7f0836f04a6f64b762ce2eb6e55f2b3
com.microsoft.azure	azure-toolkit-containerapps-lib	0.35.0	-	e27a6d08178d688b31e8bc3151d02d5d9bd0a98a
com.microsoft.azure	azure-toolkit-containerapps-lib	0.35.1	-	cfc69e80597d06844cffba649760c84f7d0504bb
com.microsoft.azure	azure-toolkit-containerapps-lib	0.36.0	-	aca27d852220f50eb2cea9fda3566cf118ab3f8a
com.microsoft.azure	azure-toolkit-containerapps-lib	0.36.1	-	e15527db5b400ca9a2aadb12d92ff7814dbc9905
com.microsoft.azure	azure-toolkit-containerapps-lib	0.37.0	-	3ac4fd9ed8fdf5c7961b5eaf9e8a0e375478bbc6
com.microsoft.azure	azure-toolkit-containerapps-lib	0.38.0	-	37276aabaefa3846ca04c233b78aa7f25873619e
com.microsoft.azure	azure-toolkit-containerapps-lib	0.39.0	-	037b42799c0ca6750fd782083e2a824c178be8bc
com.microsoft.azure	azure-toolkit-containerapps-lib	0.39.1	-	eead85fc2164b6ef66462a963816e3a8819b6e06
com.microsoft.azure	azure-toolkit-containerapps-lib	0.39.2	-	9a66c80b58d8c35bcab3c39bb2f56e9217adb13e
com.microsoft.azure	azure-toolkit-containerapps-lib	0.40.0	-	785868110355c6989b97e84697f72ca944381100
com.microsoft.azure	azure-toolkit-containerapps-lib	0.41.0	-	247a6ba683a601e660d16a2935ba5d002350a225
com.microsoft.azure	azure-toolkit-containerapps-lib	0.42.0	-	067d7471667534dcd9a0ffebb0ae1f6f3536a5a8
com.microsoft.azure	azure-toolkit-containerapps-lib	0.42.1	-	903e69ed64bf414f7f977dbcbca1b001c48aa4a7
com.microsoft.azure	azure-toolkit-containerapps-lib	0.43.0	-	8b57b575e691ac69528e63dc35f8239719645b38
com.microsoft.azure	azure-toolkit-containerapps-lib	0.43.1	-	b88809e6d8a2b3b2563463704a93a44210ddbb4b
com.microsoft.azure	azure-toolkit-containerapps-lib	0.44.0	-	9b39955716bca63684b9eb2eebef1dc003cd29ed
com.microsoft.azure	azure-toolkit-containerapps-lib	0.44.1	-	309e1d62900de95b9b37261802164b4a41d2d069
com.microsoft.azure	azure-toolkit-containerapps-lib	0.44.2	-	1984e0307c38d82c2b03fbe352716685a81c358c
com.microsoft.azure	azure-toolkit-containerapps-lib	0.45.0	-	8fd6afd7baaa2f91617d7e207f1787fd6d912c28
com.microsoft.azure	azure-toolkit-containerapps-lib	0.46.0	-	0b5bb53054b7dcc4b888949df2323d76699767f9
com.microsoft.azure	azure-toolkit-containerapps-lib	0.47.0	-	a5e98775c97eebb2b8d9f4079cb9b70488163fe7
com.microsoft.azure	azure-toolkit-containerapps-lib	0.48.0	-	74cd1a5e6b377a7d0e6a6191c78c26dcc8b29d16
com.microsoft.azure	azure-toolkit-containerapps-lib	0.49.0	-	f391f6615c0717054496facd72213b786da86192
com.microsoft.azure	azure-toolkit-containerapps-lib	0.50.0	-	3cedbbdc0a3a2c6376ae69aa7e4532b35a1755f9
com.microsoft.azure	azure-toolkit-containerapps-lib	0.51.0	-	3730c7d857136cc787a5d54fb0e1b755a2e5c4d6
com.microsoft.azure	azure-toolkit-containerapps-lib	0.52.0	-	57eac4dfee37c523e408e75aa7c493439ce1e7af
com.microsoft.azure	azure-toolkit-containerapps-lib	0.52.1	-	428e729f1a97b9d8f089474fde3ca47ce6416e36
com.microsoft.azure	azure-toolkit-containerapps-lib	0.52.2	-	f7ea88c7bd04776fcb078ae81cb1f0cb2fb258a0
com.microsoft.azure	azure-toolkit-containerapps-lib	0.53.0	-	0a3b9db78be323c0dbf60fd180bc4985d90c28f8
com.midtrans	corekit	1.28.0	1.28.0-source	d5e53ec6a80bb8ec03dfcd03276255168ecbaa42
com.midtrans	corekit	1.28.0-SANDBOX	1.28.0-SANDBOX-source	d5e53ec6a80bb8ec03dfcd03276255168ecbaa42
com.midtrans	corekit	1.28.0-UAT	1.28.0-UAT-source	d5e53ec6a80bb8ec03dfcd03276255168ecbaa42
com.midtrans	corekit	1.28.1	1.28.1-source	4b63af36d1940293c218e62c88f525c6f4087cc1
com.midtrans	corekit	1.28.1-SANDBOX	1.28.1-SANDBOX-source	4b63af36d1940293c218e62c88f525c6f4087cc1
com.midtrans	corekit	1.28.1-UAT	1.28.1-UAT-source	4b63af36d1940293c218e62c88f525c6f4087cc1
com.midtrans	corekit	1.29.0	1.29.0-source	1f26be20505705a397740d65d229934a3287f3da
com.midtrans	corekit	1.29.0-SANDBOX	1.29.0-SANDBOX-source	1f26be20505705a397740d65d229934a3287f3da
com.midtrans	corekit	1.29.0-UAT	1.29.0-UAT-source	1f26be20505705a397740d65d229934a3287f3da
com.midtrans	corekit	1.29.1	1.29.1-source	458d32d1a6dfbe60e57b1fddf35d5826e8a84216
com.midtrans	corekit	1.29.1-SANDBOX	1.29.1-SANDBOX-source	458d32d1a6dfbe60e57b1fddf35d5826e8a84216
com.midtrans	corekit	1.29.1-UAT	1.29.1-UAT-source	458d32d1a6dfbe60e57b1fddf35d5826e8a84216
com.midtrans	corekit	1.29.2	1.29.2-source	dcec2def4d979e4c1cd424112ca190e31ea15972
com.midtrans	corekit	1.29.2-SANDBOX	1.29.2-SANDBOX-source	dcec2def4d979e4c1cd424112ca190e31ea15972
com.midtrans	corekit	1.29.2-UAT	1.29.2-UAT-source	dcec2def4d979e4c1cd424112ca190e31ea15972
com.midtrans	corekit	1.29.3	1.29.3-source	b610a56d554ecaf15a1ef26257dcda4567f078a7
com.midtrans	corekit	1.29.3-SANDBOX	1.29.3-SANDBOX-source	b610a56d554ecaf15a1ef26257dcda4567f078a7
com.midtrans	corekit	1.29.3-UAT	1.29.3-UAT-source	b610a56d554ecaf15a1ef26257dcda4567f078a7
com.midtrans	corekit	1.30.0	1.30.0-source	c50cb55f85b61da160f516419c44f6e7ce2178f6
com.midtrans	corekit	1.30.0-SANDBOX	1.30.0-SANDBOX-source	c50cb55f85b61da160f516419c44f6e7ce2178f6
com.midtrans	corekit	1.30.0-UAT	1.30.0-UAT-source	c50cb55f85b61da160f516419c44f6e7ce2178f6
com.midtrans	corekit	1.30.1	1.30.1-source	7b5b473fa4f9e45fb5e0f0c5ff13566bd409715b
com.midtrans	corekit	1.30.1-SANDBOX	1.30.1-SANDBOX-source	7b5b473fa4f9e45fb5e0f0c5ff13566bd409715b
com.midtrans	corekit	1.30.1-UAT	1.30.1-UAT-source	7b5b473fa4f9e45fb5e0f0c5ff13566bd409715b
com.midtrans	corekit	1.31.0	1.31.0-source	9cde891efa4fbf2fd3b931a3b17a91fb5a985a79
com.midtrans	corekit	1.31.0-SANDBOX	1.31.0-SANDBOX-source	9cde891efa4fbf2fd3b931a3b17a91fb5a985a79
com.midtrans	corekit	1.31.0-UAT	1.31.0-UAT-source	9cde891efa4fbf2fd3b931a3b17a91fb5a985a79
com.midtrans	corekit	1.31.1	1.31.1-source	ddd25475c1eac82c536d74bab9278e4ac7305863
com.midtrans	corekit	1.31.1-SANDBOX	1.31.1-SANDBOX-source	ddd25475c1eac82c536d74bab9278e4ac7305863
com.midtrans	corekit	1.31.1-UAT	1.31.1-UAT-source	ddd25475c1eac82c536d74bab9278e4ac7305863
com.midtrans	corekit	1.32.0	1.32.0-source	96f8a408d4ad411f1bb771d82ceedb9f693744b6
com.midtrans	corekit	1.32.0-SANDBOX	1.32.0-SANDBOX-source	96f8a408d4ad411f1bb771d82ceedb9f693744b6
com.midtrans	corekit	1.32.0-UAT	1.32.0-UAT-source	96f8a408d4ad411f1bb771d82ceedb9f693744b6
com.midtrans	corekit	1.33.0	1.33.0-source	7aaae9c2923646254ad4d5eda3ba311d85b4b06a
com.midtrans	corekit	1.33.0-SANDBOX	1.33.0-SANDBOX-source	7aaae9c2923646254ad4d5eda3ba311d85b4b06a
com.midtrans	corekit	1.33.0-UAT	1.33.0-UAT-source	7aaae9c2923646254ad4d5eda3ba311d85b4b06a
com.midtrans	corekit	1.34.0	1.34.0-source	aa6f9ab48bad1e3a3b0cc129251f2806b5398c34
com.midtrans	corekit	1.34.0-SANDBOX	1.34.0-SANDBOX-source	aa6f9ab48bad1e3a3b0cc129251f2806b5398c34
com.midtrans	corekit	1.34.0-UAT	1.34.0-UAT-source	aa6f9ab48bad1e3a3b0cc129251f2806b5398c34
com.midtrans	corekit	1.35.0	1.35.0-source	63cf80aa041788ceb62d0c065d8ee780fc498a60
com.midtrans	corekit	1.35.0-SANDBOX	1.35.0-SANDBOX-source	63cf80aa041788ceb62d0c065d8ee780fc498a60
com.ninja-beans.crawler	cloudflare-iuam-solver-cli	0.0.1	-	ceb432a9df082067caf3562ff103ea2aae1f4350
com.ninja-beans.crawler	cloudflare-iuam-solver-cli	0.1.0	-	df7e3086339972c9e89a9fd0feac4c0fbd6e2438
com.redislabs	riot-core	2.11.3	-	606c805cdb3a15b56647bb50e46e5058267bf9ed
com.redislabs	riot-core	2.11.4	-	88675f703ad2e74646bf9d4a126c807465d62757
com.redislabs	riot-core	2.11.5	-	95fa3995b71b3e02217ce8ecd60ef185bb990b03
com.tencent.bk.repo	api-git	1.1.0-RELEASE	-	412c8d2f6102d3b2a2123bd6eb24a25ab71792f1
com.vertispan.j2cl	backend-libraryinfo	0.10.0-3c97afeac	-	243ab1e43dbb934f3c04ce2c64e897180aff04a0
com.vertispan.j2cl	backend-libraryinfo	0.11.0-9336533b6	-	fe2750feaeb412f9a37a525a54be6774d3b854bc
com.vertispan.j2cl	backend-libraryinfo	v20230718-1	-	af813b9cdee5db808f30c2002cca0d0c6c7ea40d
com.vsthost.rnd	moear	0.0.1	-	8fd4f2827afd832447f48c03448ff65f0dada6d6
com.vsthost.rnd	moear	0.0.1	0.0.1-jar-with-dependencies	d1a53b75e3c5440f685497d25d2a3af3f859169d
com.zbj.zop	openapi-java-sdk	2.2.10	-	49985cefbfaf0f66b65bae43b8080c7be5322eaf
com.zbj.zop	openapi-java-sdk	2.2.2	-	3a4f34cb1fdf91725d3c69961cc28152ae5126e0
com.zbj.zop	openapi-java-sdk	2.2.3	-	8b1b3d70a9231d5a9febd0da62d1ede1b7fc59f7
com.zbj.zop	openapi-java-sdk	2.2.6	-	596bfd59f543588acb4e36ac31dfe08c5835f84c
com.zbj.zop	openapi-java-sdk	2.2.8	-	94de6a013ebcb03bee41c329fd3f9e79d5b827d6
com.zbj.zop	openapi-java-sdk	2.2.9	-	3c157b6d101ee0cd6bc6a61455895875e08fae08
com.zbj.zop	openapi-java-sdk	2.3.1	-	87148cb5bd10a378360c9bbddd1b59d95902531b
com.zbj.zop	openapi-java-sdk	2.3.2	-	cf53501a81d658ff4ffbb2adc391bafd2bb89f61
data.cd.connect.composites.java	connect-composite-tracing	1.1	-	6a86a629e133f9f3b9d60a3a1d2a4dd43e0be3c6
data.cd.connect.composites.java	connect-composite-tracing	1.2	-	cb45f1bc0cd601d447363ffebc201fb65e7d23ac
data.de.svenkubiak	mangooio-mongodb-extension	4.0.2	-	9ec9859742e067a38e28c000b80931f249530ba1
data.io.github.jklingsporn	vertx-jooq-rx	4.1.0	-	f758cbee1a901506d5eeb0540400ffb5308a1329
data.io.konig	konig-schemagen	2.2.0	-	35c0b259454e983bb95d5da0a5b22ce8d5d2209b
data.io.konig	konig-schemagen	2.3.0	-	41861f43072dd70c57ee5b1426c39034e58bf695
data.io.konig	konig-schemagen	2.4.0	-	ab633aa99805b92f6bac8fb3f8f8ca426111c8a2
data.io.konig	konig-schemagen	2.5.0	-	b0b9f29aa1386116372fde3e6cbe55ad86d9064a
data.io.konig	konig-schemagen	2.6.0	-	055ebc609a1cd144711cb48203afb37f0fd80734
data.net.nemerosa.ontrack	ontrack-json	2.35.1	-	0bef6766abde5785ee81e40c510fb2b2fdf82ff1
data.net.nemerosa.ontrack	ontrack-json	2.35.2	-	1e35e1877c6c4dc530e4e59a3629a9ef14d0b741
data.net.nemerosa.ontrack	ontrack-json	3.37.1	-	800132b4476a68990430955f19ae31cbee1a594b
data.net.nemerosa.ontrack	ontrack-json	3.37.2	-	b0ff1ddadf369bfb245c1aa39fd723c3a6b54e91
data.net.nemerosa.ontrack	ontrack-json	3.37.3	-	0c91443a880b07597f0a29407fae178fb6780485
data.net.nemerosa.ontrack	ontrack-json	3.37.4	-	c1af97186ae96f600e3e66c793d422107b02d9b3
data.net.nemerosa.ontrack	ontrack-json	3.37.5	-	e947ca828dbd64bef21d8da2913b3201792220f6
data.net.nemerosa.ontrack	ontrack-json	3.37.6	-	906f82a579b28ffc53a870e93cfbf0678bc4add2
data.net.nemerosa.ontrack	ontrack-json	3.37.7	-	d7df4ebb9e7117d6ecdf99d48edf5cdf8cf3d597
data.net.nemerosa.ontrack	ontrack-json	3.37.8	-	8a2c838deee86f434286189de96326d4e315e51b
data.net.nemerosa.ontrack	ontrack-json	3.38.0	-	55b025116b9d6cb874218fb3b00f8eac05fa8ac2
data.net.nemerosa.ontrack	ontrack-json	3.38.1	-	94874e3d5a8f76c93b2bcd1b4463ff2865cc1e7f
data.net.nemerosa.ontrack	ontrack-json	3.38.10	-	747fb346892b4021a248a16630d8617b5ff22868
data.net.nemerosa.ontrack	ontrack-json	3.38.11	-	e6e36349e43c01d0c57cc91f34b9ebacf19dbe11
data.net.nemerosa.ontrack	ontrack-json	3.38.12	-	396abf1cbb758d607cd9580de1ce5656fb30e7e1
data.net.nemerosa.ontrack	ontrack-json	3.38.13	-	0841e3c8ccc7d3827913dd10d4ecdd9932b1cdff
data.net.nemerosa.ontrack	ontrack-json	3.38.14	-	2249e3b628776f63c7dde5510fe76a3340d2e086
data.net.nemerosa.ontrack	ontrack-json	3.38.15	-	6092d9d00a5c1ef03c707525295b9a886c08e32d
data.net.nemerosa.ontrack	ontrack-json	3.38.16	-	0478976fc4fc6c340faa47a796a23111b36ecd61
data.net.nemerosa.ontrack	ontrack-json	3.38.17	-	523ea6ad40e6d984cd98438bc535b1c7c8ebb8e3
data.net.nemerosa.ontrack	ontrack-json	3.38.18	-	52cf93fc7061dc77b3810c2e08794ab1b3879e6b
data.net.nemerosa.ontrack	ontrack-json	3.38.19	-	10cdc8c60fca10ad4b1ed7527b7486e6478125de
data.net.nemerosa.ontrack	ontrack-json	3.38.2	-	f6e68675bd5e5c1625cffe18ca04553f484720a6
data.net.nemerosa.ontrack	ontrack-json	3.38.3	-	872b6f9a94798a2080158c1d6a8752002ecf3f45
data.net.nemerosa.ontrack	ontrack-json	3.38.4	-	4936ec6bbdb4d62e72d2d90005416581a678bdd0
data.net.nemerosa.ontrack	ontrack-json	3.38.5	-	f8eb6238699c6c5bf8b66a1ea0d7c2c6e6255c0c
data.net.nemerosa.ontrack	ontrack-json	3.38.6	-	e9e65a2443178e2c24af62dbe8e4033b1f12e82c
data.net.nemerosa.ontrack	ontrack-json	3.38.7	-	2d6831673cca859466630ff0738e868bad3eae16
data.net.nemerosa.ontrack	ontrack-json	3.38.8	-	151b92f834ee13426e82c8c38d077cad9376f9c2
data.net.nemerosa.ontrack	ontrack-json	3.38.9	-	39d4aeca6e0ce07b8b5bda5ed76f7d20181252ab
data.org.apache.karaf.cellar	manual	4.1.3	-	a9867ac96f72c5a65a1026cc4350a7b2774774f6
data.org.bedework.caleng	bw-calendar-engine-sysevents-msgs	3.12.3	-	02f531146a8b34dcba4260114da13185c4418c29
data.org.bedework.caleng	bw-calendar-engine-sysevents-msgs	3.12.4	-	061e01be713b9b47fc57011a2bf33236ad0c229f
data.org.bedework.caleng	bw-calendar-engine-sysevents-msgs	3.12.5	-	7ed4eb4ef6c53ea94fe4574e7535dd64ee3282c1
data.org.bedework.caleng	bw-calendar-engine-sysevents-msgs	3.12.6	-	05f88b5243b0f5f6f9179729542e536824b8f2b0
data.org.bedework.caleng	bw-calendar-engine-sysevents-msgs	3.12.7	-	30338e6420c0659af896ec92a97d2beb8e493ca5
data.org.eclipse.jetty	jetty-security	10.0.0-alpha0	-	9e990d4c0fe1ccf17c7ef12ef8d1c13f46baddd2
data.org.eclipse.jetty	jetty-security	10.0.0-alpha0	10.0.0-alpha0-config	caa5f8827a324c5a8bd60f8f6a89dedc030467f0
data.org.eclipse.jetty	jetty-security	9.2.27.v20190403	-	897ae4cbfb03d05f5cd9aaff510787251b15bae8
data.org.eclipse.jetty	jetty-security	9.2.27.v20190403	9.2.27.v20190403-config	b5ce96315464e5bb2daeb5da8ddbb85d3f61c287
data.org.eclipse.jetty	jetty-security	9.2.28.v20190418	-	3deb2b085d0d3e73ad8ca7aabf0e34504b77114e
data.org.eclipse.jetty	jetty-security	9.2.28.v20190418	9.2.28.v20190418-config	89275a2cf4548a51d18dd4dbc0b2223fa21be9f0
data.org.eclipse.jetty	jetty-security	9.3.26.v20190403	-	6875a8941f26f2c80e6bab454cad62a3449afc87
data.org.eclipse.jetty	jetty-security	9.3.26.v20190403	9.3.26.v20190403-config	362308495d9a4fd9de22994878bb1c70d4f78b46
data.org.eclipse.jetty	jetty-security	9.3.27.v20190418	-	09d0596e748fafed2e50313b26ce3ce0575d75db
data.org.eclipse.jetty	jetty-security	9.3.27.v20190418	9.3.27.v20190418-config	abce58cdd1ed09d0c203ed595a2b06bf5354592e
data.org.eclipse.jetty	jetty-security	9.4.15.v20190215	-	bfb074a843d7961111143a193c846040bd089365
data.org.eclipse.jetty	jetty-security	9.4.15.v20190215	9.4.15.v20190215-config	d124203fd5b260a8aa2cd7cdd9de22811a2ef800
data.org.eclipse.jetty	jetty-security	9.4.16.v20190411	-	25713ffd292dc1798a4578b5121c1ed4c05da8f2
data.org.eclipse.jetty	jetty-security	9.4.16.v20190411	9.4.16.v20190411-config	086086b833ea2637bf11d479b0c70014c324707f
data.org.eclipse.jetty	jetty-security	9.4.17.v20190418	-	2ce8a5f379f9edf0f0a4f0e0e23dce59e301fe9d
data.org.eclipse.jetty	jetty-security	9.4.17.v20190418	9.4.17.v20190418-config	a284c0e6b515344e5bd899d7bb3f1c393733de66
data.org.eclipse.jetty	jetty-security	9.4.18.v20190429	-	01aceff3608ca1b223bfd275a497797cfe675ef4
data.org.eclipse.jetty	jetty-security	9.4.18.v20190429	9.4.18.v20190429-config	b3cf748617afbc4c35807969e43653340e12fc1f
data.org.eclipse.jetty	jetty-security	9.4.19.v20190610	-	bfe96e1e78719bdd446e063c3f45c132010237ce
data.org.eclipse.jetty	jetty-security	9.4.19.v20190610	9.4.19.v20190610-config	8d5d7c50eb116db9c1fef1ebde5171290edaf115
data.sh.almond	kernel_2.13	0.6.0	-	ee4dcacc4b03975e988e3a0d17997cedc9642f36
de.adorsys	datasafe-examples-multidfs	0.5	-	9eea2beab18cfd30a96c1eeaec38502b70e03576
de.adorsys	datasafe-examples-multidfs	0.6.0	-	eac327db3bbace7630a05d12644407539c8da4cb
de.adorsys	datasafe-examples-multidfs	0.6.1	-	a9e4cd52969895e0f92c868d944e2fa759c47b91
de.adorsys	datasafe-examples-multidfs	0.6.2	-	84c38dc6fea592d214fec12f481e0f7764989b65
de.adorsys	datasafe-examples-multidfs	0.7.0	-	f14a1ecf85e79682034e842be72f1adcc1f8b173
de.adorsys	datasafe-examples-multidfs	0.7.1	-	2f0175abb45d122d429781a695cc772af532deb3
de.adorsys	datasafe-examples-multidfs	1.0.0	-	ea35b730098204219f8e47a9ffed7725364a121d
de.adorsys	datasafe-examples-multidfs	1.0.0.1	-	9e329dacb6fc9859047c0b201d578b46edcbf9ee
de.adorsys	datasafe-examples-multidfs	1.0.2	-	36c4c81e8a6a830cb21957626216dfa3fc748114
de.adorsys	datasafe-examples-multidfs	1.0.3	-	cbd59f60b4c61e0e77240ddb3a76cb833d652235
de.adorsys	datasafe-examples-multidfs	2.0.0	-	9afeeae3449a761bd493e9795db7a5a8bc4d747a
de.adorsys	datasafe-examples-multidfs	2.0.1	-	8c60249f200949c55e06027fd164af1044065206
de.dentrassi.eclipse.neoscada.ide	org.eclipse.scada.configuration.component.common	0.2.0	-	863d7ceb97ab5074df9963c210fb640ea80184d1
de.sciss	audiowidgets-app_2.13.0-RC2	1.14.1	-	6825d0b181da91da94245b551fab00164e959421
de.sciss	audiowidgets-app_2.13.0-RC2	1.14.2	-	1f3ec6ae684a69c87c50b76347ae17401c9cf577
dev.khbd.interp4j	interp4j-maven-plugin	0.1.0	-	d7563179112eda64ac4b03788d43bad7346cc3a7
dev.khbd.interp4j	interp4j-maven-plugin	0.1.1	-	1a17ddfc81e02e4c0951405d153453504ef539b3
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.10	-	ab403bb49e8fff6484af34acf52ff2f609fade1d
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.11	-	17c67392fdc14e673d63ade48bd15acdfc89a5aa
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.12	-	11d302fd62220e9ac8ae4a9ebd36d322c15bdc4d
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.13	-	5c4123b13d680006df145d09d82de597dc1d5e9a
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.14	-	cac4af517fa88104e6226a12d57f20a071ae138b
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.15	-	68ad95f2a0a6da1b4c20a721bfd1b58acc2eaedf
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.16	-	b2847321ff968d9ccd3299c8ade470523b862a21
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.17	-	d00b8b6b015442efeae2ac35942e5e38ea872d14
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.18	-	059242ffffd8770b509d52cb025a562a2998d63d
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.19	-	a1095a8c554583f90bcea96cc34ec74a3ca20b2d
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.20	-	f536731ee6d5acc42d536d6999c984c812bdf519
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.21	-	34783bf46a7a4d0bf98833776eff7f284fbec7ee
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.22	-	7001a44cc52f601bc756babcf95055acd32d7ff5
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.23	-	678abc02061553aeb455cf94b2491e8f491c773e
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.24	-	0b5586e36eef7fb4be718e857764d38d62c6ebf7
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.25	-	17f27777a7e9f0635884881582d1d199e7c8202c
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.26	-	4c5f2767ac6e36d93ad56a17571a94f66b5c4d6b
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.27	-	360e2232189761a9413df070efd75fad2a46c8af
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.28	-	0c1ee605afcbca0c86bc300aaeb315eb32c0caea
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.28.1	-	d31239b0c2f55816f04ec55b7db097a33145d030
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.28.2	-	d8caa7023b0ec1ab4be7e2b2585b2a25470e0714
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.28.3	-	eed37b9b2a6eb2f036028071b88b2767abec8220
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.28.4	-	cee01f609d1311f805fdd30700de63c09871fcf7
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.28.5	-	283d292ac5d8b0097b37f16e42aa64c6b0ccb30b
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.29	-	c787a8605ef56460be0193a287853722c31799b7
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.29.1	-	4dcf2c8d34b4dda62340971c22117de16b0fa7dc
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.30	-	b11d1222c86aab670e74063d8c2dff8be1b01cb4
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.5	-	762ecc02bfc4be839aee7bad7f76fda4ab6c935f
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.6	-	a8fae61c118fa1318aa058715484896189d18f83
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.7	-	dea7b9e3a007b76b517a4c1a8c303a18494ebed3
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.8	-	d0f99d83f20780ad559a37ef91078b88b2bd33c1
dk.cachet.carp.client	carp.client.core-js	1.0.0-alpha.9	-	c977ba3f2f63357dfe9e8af6022e5034340ae60e
io.fabric8.mq	mq-discovery	1.2.0.redhat-133	-	a8b6c06ced26ab4c0708a47a094f7a5e1725308c
io.github.2lbj	lergo-spring-boot3-starter	1.0.0	-	bad2de14dd045678711f6f57e994278a4ca47092
io.github.2lbj	lergo-spring-boot3-starter	1.0.1	-	1374b92f637d3bda69988f0c164cd312f0d12b90
io.github.2lbj	lergo-spring-boot3-starter	1.0.2	-	c96c5655a0613fa770d66c9cf355345f9c47070f
io.github.2lbj	lergo-spring-boot3-starter	1.0.3	-	3d69b93dae291f286d199f30880596fcc5a9a773
io.github.2lbj	lergo-spring-boot3-starter	1.0.3.1	-	f3c2be5c19ca8318b5ef9aedffa98168809a4187
