app.tulz	tuplez-apply_sjs1_3.0.0-RC3	0.3.6		5b9f0db45665932a64306f535a0ad7179757acc6
dev.zio	zio-aws-workspaces_2.12	6.20.78.2		76932ae31a87affd0aae47bc09a5e7027b66bd91
dev.zio	zio-aws-workspaces_2.12	6.20.78.3		94c508eb61d52e9bf6d0a6abb3aa2658031c9e27
dev.zio	zio-aws-workspaces_2.12	6.20.83.1		8e60d1df441ef4dbde038be50fd3c840e3b1d9e7
dev.zio	zio-aws-workspaces_2.12	6.20.83.2		1035eb19b7422a88f78a8a92913b51972ffafaf0
dev.zio	zio-aws-workspaces_2.12	6.20.97.2		87ad43fb68aa8ee489741af63dd4fab9cd5e3a5a
dev.zio	zio-aws-workspaces_2.12	7.21.15.1		e70ab0bf03aa86e97a03ab3278c133e6454f3cd0
dev.zio	zio-aws-workspaces_2.12	7.21.15.10		ce86933104883c8a219973f6f4ae24f56fd24d4f
dev.zio	zio-aws-workspaces_2.12	7.21.15.11		21372f8338fcd030d7c5021289b80a890fce7711
dev.zio	zio-aws-workspaces_2.12	7.21.15.12		8d3b242fc22f5d27e805ebccc9cfbe0ba3aa6e04
dev.zio	zio-aws-workspaces_2.12	7.21.15.13		19bcbeac1264bb581966f76be657bbc8e6b676e4
dev.zio	zio-aws-workspaces_2.12	7.21.15.15		2eabee2de0aaade530e39309a94a64804d7f1c89
dev.zio	zio-aws-workspaces_2.12	7.21.15.2		c09afdc1435d38f259b57451ab3147082947faab
dev.zio	zio-aws-workspaces_2.12	7.21.15.3		4d28ca36137baa748bf353f018780c11ef965336
dev.zio	zio-aws-workspaces_2.12	7.21.15.4		0d6b2fbe6f52ce1c628332d3b89d45759e410505
dev.zio	zio-aws-workspaces_2.12	7.21.15.5		57a99436f305224dd2b66ba83c4a4639994f7d8d
dev.zio	zio-aws-workspaces_2.12	7.21.15.7		33259c794f3484ee313298c34c013bb2b98a9c43
dev.zio	zio-aws-workspaces_2.12	7.21.15.8		1c200b713b48281c6ed260c07c57c81362a84b3c
dev.zio	zio-aws-workspaces_2.12	7.21.15.9		5a9cb021cbfe041fa1873b484a89314b139f23cb
dev.zio	zio-aws-workspaces_2.12	7.28.24.2		b13feb341ef4957e2222bba3918124e1ef383422
dev.zio	zio-aws-workspaces_2.12	7.28.26.1		98b6506565d9f8287e474f83efbef07fa9d83783
dev.zio	zio-aws-workspaces_2.12	7.28.29.1		35f6039396f0e10cc64d581393396590ea0f3fb3
dev.zio	zio-aws-workspaces_2.12	7.28.29.10		5aa221ce8468fec17091eb2f4a9047e374a92723
dev.zio	zio-aws-workspaces_2.12	7.28.29.11		35c357c1a48da6e0a79dbde8f393a25a038b6d3b
dev.zio	zio-aws-workspaces_2.12	7.28.29.12		7407bcf330d6ac808caf73487c11e9a4ec8f94a5
dev.zio	zio-aws-workspaces_2.12	7.28.29.13		d56b00040df7a3ec3e3428c539160c5a69684920
dev.zio	zio-aws-workspaces_2.12	7.28.29.14		36c51dec672c0e9e3dae5005572f064a9d80ec5c
dev.zio	zio-aws-workspaces_2.12	7.28.29.15		2baac60d60844d96a32f86e21aa0087eb2d29067
dev.zio	zio-aws-workspaces_2.12	7.28.29.16		d9c6fe1ffbe96b39f2d57ff0e2f41f71eb0fa3dc
dev.zio	zio-aws-workspaces_2.12	7.28.29.17		e171db5de223639109bff82bae963ef17aa2606b
dev.zio	zio-aws-workspaces_2.12	7.28.29.18		d6341d16eec0385c414b4adc09091622b402689d
dev.zio	zio-aws-workspaces_2.12	7.28.29.19		c58993f9a50873ef9553f6197add2e09756795f1
dev.zio	zio-aws-workspaces_2.12	7.28.29.2		03e725f9a65095e4d2eeb1109cc56f1db13383d8
dev.zio	zio-aws-workspaces_2.12	7.28.29.3		8462d496aa27c3c1c53ff751e0cdda2d0e5c3eca
dev.zio	zio-aws-workspaces_2.12	7.28.29.4		94642044066ae2ff8c5d44361ff820041fb85c9d
dev.zio	zio-aws-workspaces_2.12	7.28.29.5		b2b7379894cadff89f330ffd0f990e212c810eb6
dev.zio	zio-aws-workspaces_2.12	7.28.29.6		ddff72b38e6e64e7fd871f63888b771c1925befc
dev.zio	zio-aws-workspaces_2.12	7.28.29.7		420776e938c5fe60366fadc89a59c6fe2e750e24
dev.zio	zio-aws-workspaces_2.12	7.28.29.8		d11d297032805dffc33179073ea6b706b1c353f0
dev.zio	zio-aws-workspaces_2.12	7.28.29.9		285142dc65d98e44727ab9ae7825916dace84548
dev.zio	zio-aws-workspaces_2.12	7.30.15.1		e4d11b2dbdbbea70bea63221c345a2e9bd5be935
dev.zio	zio-aws-workspaces_2.12	7.30.15.2		f91944a6075baa0a146457281b610ff55267c59a
dev.zio	zio-aws-workspaces_2.12	7.30.16.1		8c8523927b97626410eacc338d12edbf5c3f9d7e
dev.zio	zio-aws-workspaces_2.12	7.30.16.2		97fa7265f6db097c96136e25456a280aa01501a0
dev.zio	zio-aws-workspaces_2.12	7.30.16.3		ce76fed39b621134e19be3b71e01fcee4af1d54e
dev.zio	zio-aws-workspaces_2.12	7.30.16.4		1d15bbcdac839d7f9d29ce728265beaa0c395743
dev.zio	zio-aws-workspaces_2.12	7.30.20.1		5b001124280964d05eb9fdc2253b9913d8f185f7
dev.zio	zio-aws-workspaces_2.12	7.30.22.1		314807c1ee7d07cfd736dfb8acc1f3445372c96b
dev.zio	zio-aws-workspaces_2.12	7.30.22.2		9c7c7b8923d3c96f170d5ce0d12e794db466d09e
dev.zio	zio-aws-workspaces_2.12	7.30.23.1		3102fa911f37d605ef78b7a1b3f1abedeb798286
dev.zio	zio-aws-workspaces_2.12	7.30.24.1		57677d333ad710dfb2f8fcc0d932a2ccde07844d
dev.zio	zio-aws-workspaces_2.12	7.30.24.2		32e9f53de3d8abaea72be3459eb25689a609f6a9
dev.zio	zio-aws-workspaces_2.12	7.30.25.1		6c77a555ac336e7ed40f9e129a75b3cf884c69a0
dev.zio	zio-aws-workspaces_2.12	7.30.26.1		386030a0447140885803e8fca4bd8222d49b0afc
dev.zio	zio-aws-workspaces_2.12	7.30.27.1		9df687032ef8161ac71a33edc9d22d738c4cec5a
dev.zio	zio-aws-workspaces_2.12	7.30.27.2		7cc4c7375b876e7e81afbea19f3277b639c92855
dev.zio	zio-aws-workspaces_2.12	7.30.29.1		43c0a65f0c956b85cce12f547b0b9159759d8935
dev.zio	zio-aws-workspaces_2.12	7.30.30.1		5744005399a990aa059579dd6bea8fce16c6dba5
dev.zio	zio-aws-workspaces_2.12	7.30.31.1		adaccc949bc1388421c3e9ed225e251ef63f06ce
dev.zio	zio-aws-workspaces_2.12	7.30.31.2		83854f83700e377b7678cdbb90cb9a9d50c10866
dev.zio	zio-aws-workspaces_2.12	7.30.32.1		e4c9fba5222acbeaab08f252ce65b34e8bcf78ef
dev.zio	zio-aws-workspaces_2.12	7.30.33.1		3f8f0f97f32e594befa1f9211a4d933dc897818b
dev.zio	zio-aws-workspaces_2.12	7.30.34.1		e3a5d998df79c309193bef0db7924154a555c0f6
dev.zio	zio-aws-workspaces_2.12	7.30.34.2		e7aa14e63a6524c991a8c13388ee7b8c7169d2f7
dev.zio	zio-aws-workspaces_2.12	7.30.35.1		bba27fc480d845f818a76ecaab9ec6405433cb00
dev.zio	zio-aws-workspaces_2.12	7.30.36.1		f20ffcf574394e1378522f3e6471bb413b0dae6c
dev.zio	zio-aws-workspaces_2.12	7.30.37.1		ea8ace878bc282c78b17f9c75a485a981b26d96c
dev.zio	zio-aws-workspaces_2.12	7.30.38.1		7c3f28eb7d2cd3d592f87527c0e0078d564c57b0
dev.zio	zio-aws-workspaces_2.12	7.30.38.2		e02e87f2f705d8e68b1433310c7f37d652fbc2c8
dev.zio	zio-aws-workspaces_2.12	7.31.0.1		ccc6a5e70a439b70f4b56bbc984b87813f1b316b
dev.zio	zio-aws-workspaces_2.12	7.31.1.1		c10933ad1fc0346f1c3e19b2961e37ee80aea174
dev.zio	zio-aws-workspaces_2.12	7.31.1.3		06b7a2a06b320d1caf6af24dacf27bfa77175510
dev.zio	zio-aws-workspaces_2.12	7.31.1.4		3ad5b347f469c790a1c173be9df09fe3df791988
dev.zio	zio-aws-workspaces_2.12	7.31.1.5		39bb706620bd8cb9e3abb6d671c180ed8d945878
dev.zio	zio-aws-workspaces_2.12	7.31.10.1		a151dc59d6adc0cea689598bd5f196bcc5e1f764
dev.zio	zio-aws-workspaces_2.12	7.31.11.1		23649b0bf4d9ea5719fff252f495d589ab312e17
dev.zio	zio-aws-workspaces_2.12	7.31.13.1		e8a7ca9623b98163442153bb3db94eb996f462fa
dev.zio	zio-aws-workspaces_2.12	7.31.14.1		212f79e6791c70eeace7040046e57b727542e307
dev.zio	zio-aws-workspaces_2.12	7.31.15.1		7159dd7e753868eae86e8823c3a5086e8f7ba5d0
dev.zio	zio-aws-workspaces_2.12	7.31.16.1		02ce690a9a3a905fe09f95b631c6da005adb5759
dev.zio	zio-aws-workspaces_2.12	7.31.16.2		be3228728cb4f80a4049663882a9878bc5635fb4
dev.zio	zio-aws-workspaces_2.12	7.31.17.1		1e83aa11fc5ca9135d76beb6991ddc97da02b427
dev.zio	zio-aws-workspaces_2.12	7.31.18.1		30c4e76af271b74422d601211dfae8ca7cf09c14
dev.zio	zio-aws-workspaces_2.12	7.31.19.1		7085522e8e874efd3e7d9de88fd53113279e51d6
dev.zio	zio-aws-workspaces_2.12	7.31.2.1		4477fc8a08fa323c5fc9f3b907bab061208fc792
dev.zio	zio-aws-workspaces_2.12	7.31.20.1		1a46b5c315d521aae2ce805100dfeb5ab4f35dfc
dev.zio	zio-aws-workspaces_2.12	7.31.21.1		2ca288498f14d90027b1ea6092d183ed5ab13af9
dev.zio	zio-aws-workspaces_2.12	7.31.22.1		784ee93662f0b4f8f53241866977e6b7f7a58aa7
dev.zio	zio-aws-workspaces_2.12	7.31.22.2		2a4067b7f4941adf8b361cf9f61953b34d262b9f
dev.zio	zio-aws-workspaces_2.12	7.31.24.1		836b091df3477991c7ce9fe451fa5b56825435f1
dev.zio	zio-aws-workspaces_2.12	7.31.25.1		970afe34a7091beedada84a6b16905d21c0a5e90
dev.zio	zio-aws-workspaces_2.12	7.31.26.1		0a714afe5847630dffc766402e49fd666344da5a
dev.zio	zio-aws-workspaces_2.12	7.31.26.2		aa59667b5a115781acfcb975b9336d02bc857f81
dev.zio	zio-aws-workspaces_2.12	7.31.27.1		a38f7c33f2e9dde75b80abc24d89f4b98f61a9e3
dev.zio	zio-aws-workspaces_2.12	7.31.28.1		c73668ac1ee1e8b062a677eb227d0cf07eb5ae14
dev.zio	zio-aws-workspaces_2.12	7.31.3.1		83a53ac5a1c38ab64254dda03cf53d4824b49c4b
dev.zio	zio-aws-workspaces_2.12	7.31.30.1		c4b4772075f9666df1f450dccbcd9c2195932dd4
dev.zio	zio-aws-workspaces_2.12	7.31.30.2		2322d253eaa2accb20302d6ab8de9fdb15342e2c
dev.zio	zio-aws-workspaces_2.12	7.31.4.1		bd5f353ff7835db451113a60eb0d990277ab1c0f
dev.zio	zio-aws-workspaces_2.12	7.31.6.1		e26258242d64078f288e267b8a5c963cc8f54525
dev.zio	zio-aws-workspaces_2.12	7.31.6.2		c3480e00defa1348cbce8531184c50e03b19cf65
dev.zio	zio-aws-workspaces_2.12	7.31.6.3		5721611c16d25f37eb3ad68f9194fd7ef8979182
dev.zio	zio-aws-workspaces_2.12	7.31.7.1		e7f86593d9a8580f10b187919b76bdff8680fcab
dev.zio	zio-aws-workspaces_2.12	7.31.8.1		c563247e110475e4eb65b9e1843344254173f44d
dev.zio	zio-aws-workspaces_2.12	7.31.9.1		8345ee34e9f8d51e0375bc96838002e024e1d4ee
edu.stanford.swrl	swrlapi-parent	1.0.0		N/A
edu.stanford.swrl	swrlapi-parent	1.0.0-beta-25		N/A
edu.stanford.swrl	swrlapi-parent	1.0.0-beta-30		N/A
edu.stanford.swrl	swrlapi-parent	1.0.0-beta-31		N/A
edu.stanford.swrl	swrlapi-parent	1.0.0-beta-32		N/A
edu.stanford.swrl	swrlapi-parent	1.0.0-beta-33		N/A
edu.stanford.swrl	swrlapi-parent	1.0.0-beta-34		N/A
edu.stanford.swrl	swrlapi-parent	1.0.0-beta-42		N/A
edu.stanford.swrl	swrlapi-parent	1.0.0-beta-43		N/A
edu.stanford.swrl	swrlapi-parent	1.0.0-beta-44		N/A
edu.stanford.swrl	swrlapi-parent	1.0.0-beta-50		N/A
edu.stanford.swrl	swrlapi-parent	1.0.0-beta-51		N/A
edu.stanford.swrl	swrlapi-parent	1.0.0-beta-52		N/A
edu.stanford.swrl	swrlapi-parent	1.0.10		N/A
edu.stanford.swrl	swrlapi-parent	1.0.11		N/A
edu.stanford.swrl	swrlapi-parent	1.0.12		N/A
edu.stanford.swrl	swrlapi-parent	1.0.3		N/A
edu.stanford.swrl	swrlapi-parent	1.0.4		N/A
edu.stanford.swrl	swrlapi-parent	1.0.7		N/A
edu.stanford.swrl	swrlapi-parent	1.0.8		N/A
edu.stanford.swrl	swrlapi-parent	1.0.9		N/A
edu.stanford.swrl	swrlapi-parent	1.1.0		N/A
edu.stanford.swrl	swrlapi-parent	1.1.1		N/A
edu.stanford.swrl	swrlapi-parent	1.1.2		N/A
edu.stanford.swrl	swrlapi-parent	1.1.3		N/A
edu.stanford.swrl	swrlapi-parent	1.1.4		N/A
edu.stanford.swrl	swrlapi-parent	2.0.0		N/A
edu.stanford.swrl	swrlapi-parent	2.0.1		N/A
edu.stanford.swrl	swrlapi-parent	2.0.10		N/A
edu.stanford.swrl	swrlapi-parent	2.0.11		N/A
edu.stanford.swrl	swrlapi-parent	2.0.2		N/A
edu.stanford.swrl	swrlapi-parent	2.0.3		N/A
edu.stanford.swrl	swrlapi-parent	2.0.5		N/A
edu.stanford.swrl	swrlapi-parent	2.0.6		N/A
edu.stanford.swrl	swrlapi-parent	2.0.7		N/A
edu.stanford.swrl	swrlapi-parent	2.0.8		N/A
edu.stanford.swrl	swrlapi-parent	2.0.9		N/A
edu.stanford.swrl	swrlapi-parent	2.1.0		N/A
edu.stanford.swrl	swrlapi-parent	2.1.1		N/A
edu.stanford.swrl	swrlapi-parent	2.1.2		N/A
edu.stanford.swrl	swrlapi-parent	2.1.3		N/A
eu.toolchain.scribe	scribe-databind-test	0.1.0		a4ced1904a48d5cba7889b8b025927e885c4ea58
eu.toolchain.scribe	scribe-databind-test	0.2.0		a2e2f959587687805ce628723ff700eef9c68216
fr.brouillard.oss.jee	guardee-tck-runner	0.2.0		c471b9c5d0d134422807d91746f692229d05a65b
fr.brouillard.oss.jee	guardee-tck-runner	0.3.0		ada14e5e19b6ce3f40783e0334565993d885ed90
io.covenantsql	cql-java-driver	1.0.0		N/A
io.covenantsql	cql-java-driver	1.0.1		N/A
io.covenantsql	cql-java-driver	1.0.2		N/A
io.covenantsql	cql-java-driver	1.0.3		N/A
io.github.binance	binance-fiat	1.0.0		e63858becc0ab0892d9630a133e93f193cc37d57
io.github.binance	binance-fiat	1.1.0		d0447a36b147679f1f97a7f9aee3e02375b65e19
io.github.cvb941.measured	measured-js	0.4.1		N/A
io.github.cvb941.measured	measured-js	0.4.2		N/A
io.github.darkokoa	pangu-macosarm64	0.1.0		N/A
io.github.darkokoa	pangu-macosarm64	0.1.0	metadata	9513b8de0ae31825e3d5bea876880fdc7ada0e57
io.github.darkokoa	pangu-macosarm64	0.2.0		N/A
io.github.darkokoa	pangu-macosarm64	0.2.0	metadata	888dfb5306aeda992212cbbb0ea20bb95904f001
io.github.kggiypp	data-permission-core	1.0.0		9ebcf543b75d435fca71712b530a73e292e3a03f
io.github.nomisrev	kotlinx-serialization-jsonpath-js	0.1.0		N/A
io.github.nomisrev	kotlinx-serialization-jsonpath-js	0.2.0		N/A
io.github.nomisrev	kotlinx-serialization-jsonpath-js	1.0.0		N/A
io.github.nomisrev	kotlinx-serialization-jsonpath-js	2.0.0-alpha.1		N/A
io.github.opensabe-tech	langchain4j-document-loader-tencent-cos	0.30.0		1989c4685d02d11a95745c222f727bb2745242b1
io.github.opensabe-tech	langchain4j-document-loader-tencent-cos	0.32.0.1		9464688fc4877528429f769ada689a1a79399692
io.github.pityka	flatjoin-jsoniter_2.13	0.0.15		c367f993e8044caf90777485793044207653b282
io.github.pityka	flatjoin-jsoniter_2.13	0.0.17		24f2e30b5127bd94043aaebb567116106981526f
io.github.ravenliao.htmlannotator	htmlAnnotator-compose-desktop	0.4.0-alpha		d21bac1b361f6bc5181a5e181e99f6e9202e125e
io.github.ravenliao.htmlannotator	htmlAnnotator-compose-desktop	0.5.0-alpha		9b68db797a9d7347518b240fc1787ec18291c285
io.github.rvenky125	kmp-device-info-android-debug	0.0.12-alpha		N/A
io.github.rvenky125	kmp-device-info-android-debug	0.0.13-alpha		N/A
io.github.rvenky125	kmp-device-info-android-debug	0.0.14-alpha		N/A
io.github.rvenky125	kmp-device-info-android-debug	0.0.15-alpha		N/A
io.github.rvenky125	kmp-device-info-android-debug	0.0.16-alpha		N/A
io.github.rvenky125	kmp-device-info-android-debug	0.0.17-alpha		N/A
io.github.rvenky125	kmp-device-info-android-debug	0.0.18-alpha		N/A
io.github.rvenky125	kmp-device-info-android-debug	0.0.19-alpha		N/A
io.github.rvenky125	kmp-device-info-android-debug	0.0.20-alpha		N/A
io.github.shabinder	zipline-loader-android	1.10.0-LEGACY		N/A
io.github.shabinder	zipline-loader-android	1.17.0-CUSTOM		N/A
io.github.shabinder	zipline-loader-android	1.17.1-CUSTOM		N/A
io.github.shabinder	zipline-loader-android	1.17.2-CUSTOM		N/A
io.github.shabinder	zipline-loader-android	1.17.3-CUSTOM		N/A
io.github.shabinder	zipline-loader-android	1.17.4-CUSTOM		N/A
io.github.shabinder	zipline-loader-android	1.17.5-CUSTOM		N/A
io.github.shabinder	zipline-loader-android	1.18.5-CUSTOM		N/A
io.jooby	jooby-swagger-ui	2.10.0		3bb1474144788b46bffe731a9ba07fd7ef60cd09
io.jooby	jooby-swagger-ui	2.11.0		df17eba906608538d2238dae7f2bc49d4b92dd8b
io.jooby	jooby-swagger-ui	2.12.0		07e4ffffa34ed56f885359d6697eecfaab3ce76a
io.jooby	jooby-swagger-ui	2.13.0		5f395f8bdf4dc89bbc03d624e5ca591ec1ee5392
io.jooby	jooby-swagger-ui	2.14.0		0b906817f6cfa12033142ef33f799be1b68bf216
io.jooby	jooby-swagger-ui	2.14.1		cccca3a7e5166fe4fdae5d7ddf41fbf74ac9e23c
io.jooby	jooby-swagger-ui	2.14.2		1202b89b77bb5d37c90aac895801ea8c2994e6b1
io.jooby	jooby-swagger-ui	2.15.0		db04ed1702c2dda02db1edbd062dc638bd3d70bb
io.jooby	jooby-swagger-ui	2.15.1		f29b79aa5516496467fba6817895b41ed8999595
io.jooby	jooby-swagger-ui	2.16.0		bcc56b65e31d1319fb95302f490056f5842ca3ef
io.jooby	jooby-swagger-ui	2.16.1		a791b60302902668b21c2919168299bc8d33c4d4
io.jooby	jooby-swagger-ui	2.16.2		d14bfdf902551bba91c095da80fbdb2da3fde7f1
io.jooby	jooby-swagger-ui	2.16.3		33dac305dc8b8e1d9392a86cfb1db72652868a66
io.jooby	jooby-swagger-ui	2.16.4		d118e5c0d9b8b03943e55620ddd55f6be5eb26a9
io.jooby	jooby-swagger-ui	2.17.0		dd255a01a0bc30e3c56ad51bf08587fb2c7ed8c5
io.jooby	jooby-swagger-ui	2.7.0		9a55eb311a807ee81bbbc2efd7eb1898f3921bcc
io.jooby	jooby-swagger-ui	2.7.1		378903b493ee5f98451787721de3565f0f4c62ea
io.jooby	jooby-swagger-ui	2.7.2		2cf7ca4d310073939a9c7fb26e143f8a71a71cab
io.jooby	jooby-swagger-ui	2.7.3		8f32e704d1435630c28062803dc5524bc2734f6d
io.jooby	jooby-swagger-ui	2.8.0		017bf5e1f5861940b7a5776a7fc0f4282828a3f5
io.jooby	jooby-swagger-ui	2.8.1		c58d97df64568e7f861fcb80ecb8ea9700265414
io.jooby	jooby-swagger-ui	2.8.10		a04a6f7f75bf1463f8797948061fa92b2f38c305
io.jooby	jooby-swagger-ui	2.8.2		bb608acab891c0e719adff9695cd1fcfd5cba743
io.jooby	jooby-swagger-ui	2.8.3		c7c36ccce2ac5fd689acaa17b82966150c4866d3
io.jooby	jooby-swagger-ui	2.8.4		0940bb9d16f74fc6f1085b203b618d48d8cec910
io.jooby	jooby-swagger-ui	2.8.5		3bc0a5701afcf88a09667e767960dbd7d9cd7ed7
io.jooby	jooby-swagger-ui	2.8.6		2d98f703ec42981a5c5b8295cddc0bbb87525e46
io.jooby	jooby-swagger-ui	2.8.7		769120da051ed594e01e50066cab158ffa6d249a
io.jooby	jooby-swagger-ui	2.8.8		a7e344837b1d5e8d7ccdfd2b49968f89fe411dd6
io.jooby	jooby-swagger-ui	2.8.9		99f15709c77c83d532bf013de09c8c58403a2d92
io.jooby	jooby-swagger-ui	2.9.0		ff706552138ce4a7e0128dcc774e24f4b8f059ca
io.jooby	jooby-swagger-ui	2.9.1		8b6c229d97bed9e2ec5c0891d08fa4e42c8588c9
io.jooby	jooby-swagger-ui	2.9.2		60d0ba05d4d26734375d1a584bf8aa42dffbd253
io.jooby	jooby-swagger-ui	2.9.3		c7da2e566ee6db6f1af564c38936479110dcc2b0
io.jooby	jooby-swagger-ui	2.9.4		c2585cc5fb7d255b3ce870e308153c30d66191e8
io.jooby	jooby-swagger-ui	2.9.5		c135d369660efde2ef1be8468d9b08159757cccc
io.jooby	jooby-swagger-ui	2.9.6		fb58dd50d317296c5947650e3203a0d1a17f41b7
io.jooby	jooby-swagger-ui	3.0.0		45b2d6665e43748815bb851bb2a83a7518657c31
io.jooby	jooby-swagger-ui	3.0.0.M1		c54e331b30ae95a5fef9191d058b0d7128d3272a
io.jooby	jooby-swagger-ui	3.0.0.M11		cd0b2104cc0bebe089353193bb0d4035178159a1
io.jooby	jooby-swagger-ui	3.0.0.M2		edbb952bcde4dee5666b9d46d7362ae2cafd4dca
io.jooby	jooby-swagger-ui	3.0.0.M3		2836248407ebc033328ac1a0c059f9b352997f1a
io.jooby	jooby-swagger-ui	3.0.0.M4		01797b832eafaf8b28c2f3c1b1e8c4466dcbfeb8
io.jooby	jooby-swagger-ui	3.0.0.M5		a03b8541d581bd08f474c363c8a56659a24528d0
io.jooby	jooby-swagger-ui	3.0.0.M6		c57a22786423cd7a3e7ee5fbf5d492ee061f5a6e
io.jooby	jooby-swagger-ui	3.0.0.M7		ae9820a7d577f095777d5b9b4e168ffa9d0f2b83
io.jooby	jooby-swagger-ui	3.0.0.M9		a2acb6f8f1279c69dcadc78c520430c99b8abd9b
io.jooby	jooby-swagger-ui	3.0.1		ab91bb65ab825cae79dadef06c91ec5a02ff8167
io.jooby	jooby-swagger-ui	3.0.10		8041e4a1f2def54e4224f696ffd62d1d66563248
io.jooby	jooby-swagger-ui	3.0.2		4897bfc0c68cc9f9dac8737771958b4e72d23c8d
io.jooby	jooby-swagger-ui	3.0.3		11bde97b2c0992b812991881e44bb260a6c3316b
io.jooby	jooby-swagger-ui	3.0.4		25fbc57c43878677db5f60643429dc51791836ef
io.jooby	jooby-swagger-ui	3.0.5		1149bf608ea9bf6f9f0a52cb0fd1ad82aaf8fb04
io.jooby	jooby-swagger-ui	3.0.6		b2f0b0cee7735f8a43a16cd1f06114e9cc025355
io.jooby	jooby-swagger-ui	3.0.7		232c8ba6cd096316e3e9eac21e0ef2032c3b97b8
io.jooby	jooby-swagger-ui	3.0.8		148ab99326a1a5a5ba9c1d00318600bbe1979e12
io.jooby	jooby-swagger-ui	3.0.9		a13157f3fbe689471f8c88e335f43edd5e0e90d4
io.jooby	jooby-swagger-ui	3.1.0		52d14d6d02a1c3e1f77583b64cf828af6c644476
io.jooby	jooby-swagger-ui	3.1.1		17200435a13ff74a3951c520175ba335f0f1484f
io.jooby	jooby-swagger-ui	3.1.2		a26185394132e878a1fc7cad5f3a323aa52da1ec
io.jooby	jooby-swagger-ui	3.1.3		7dcc908371ba6fa1baf2f492eb3eb9b6a1074cf5
io.jooby	jooby-swagger-ui	3.1.4		4fd9da56eb8f73f2d1922b30bf09af7486bd94dd
io.jooby	jooby-swagger-ui	3.2.0		33d49de629b24df7ebc7f3a32e28f2bf6aac32a1
io.jooby	jooby-swagger-ui	3.2.1		f34ab0801be087021315b3f26736ad2b411cff13
io.jooby	jooby-swagger-ui	3.2.2		4009cf2a2f40e7210e965c9e41ef17b042b4b469
io.jooby	jooby-swagger-ui	3.2.3		ac66fdfb2b0b6c4af01cbff88ba7acf14e310305
io.jooby	jooby-swagger-ui	3.2.4		b6a4f3f72bacc2eb7af23f3d8687972da035f886
io.jooby	jooby-swagger-ui	3.2.5		34ef9515b9b963dbb1a633e58dfeff039c4edd05
io.jooby	jooby-swagger-ui	3.2.6		e53303c13f57311a31eeab89822f9e6d5ce6b6d3
io.jooby	jooby-swagger-ui	3.2.7		3ef07da3a601388d708677b35ab55ea57da12af5
io.jooby	jooby-swagger-ui	3.2.8		61b06b7cad1baac69131e4c25024fa52f74c66ac
io.jooby	jooby-swagger-ui	3.2.9		66f60e825c59a3420cc8e67ce3754e870c859168
io.jooby	jooby-swagger-ui	3.3.0		1a8978645284ac7b6dd4c8d79410becfc54a50d0
io.jooby	jooby-swagger-ui	3.3.1		4e1abade94759e47dc8ea5b2a4d9a173772e08a9
io.jooby	jooby-swagger-ui	3.4.0		052951e114f5e5eae9a3f21064df6545ebd81a70
io.jooby	jooby-swagger-ui	3.4.1		e84f86c02200facdd74c14363e46ef7f693ddf05
io.jooby	jooby-swagger-ui	3.4.2		35ee33a42b7042efe3972caa26725622771bb1cf
io.jooby	jooby-swagger-ui	3.4.3		4bdab32efaedce3a5bf7b3d491f3d233250e1173
io.jooby	jooby-swagger-ui	3.5.0		65afd4ac6dcc55d5ff1a1d9223ee05a41cbed9ad
io.jooby	jooby-swagger-ui	3.5.1		b531342b2c306a08cfdf511df8d3373fecf9a544
io.jooby	jooby-swagger-ui	3.5.2		9b37fcc48824d7242def921a48a29ac04f439211
io.jooby	jooby-swagger-ui	3.5.3		0f7b15515a48d50dfc66db6d21c58d875296493d
io.jooby	jooby-swagger-ui	3.5.4		faa883c872a2801b4686efad0da95d3bcf57a709
io.jooby	jooby-swagger-ui	3.5.5		e85904a8caa7c02f058e32dd64e6f40c80b296ce
io.jooby	jooby-swagger-ui	3.6.0		642c00c6349662aaaca9799f854f2c6efa023991
io.jooby	jooby-swagger-ui	3.6.1		62464433d1d1766830d1485b23cc754bd93862ac
io.jooby	jooby-swagger-ui	3.7.0		fca9076a64b1eea4e137bfbda8566e007a8a2089
io.jooby	jooby-swagger-ui	3.8.0		d30942e595ac264975ec529f2bb81d948b0bed0e
io.jooby	jooby-swagger-ui	3.8.1		41a00eb59d48d3c905761acf94c0cc13734c6242
io.micronaut.jsonschema	micronaut-json-schema-validation	1.0.0		89cc6ef0cdead4f58e99d3bc16e438b96f4f8aa5
io.micronaut.jsonschema	micronaut-json-schema-validation	1.1.0		345135a2b7e85cc2f12ec29525a8cf28069a7a05
io.micronaut.jsonschema	micronaut-json-schema-validation	1.2.0		07d7a9a8665619a4e5daced2d48b621c144ac81c
io.micronaut.jsonschema	micronaut-json-schema-validation	1.3.0		765a020dd5ab45cf31656d5d97f0232db17bd8f5
io.micronaut.jsonschema	micronaut-json-schema-validation	1.4.0		f442de046b15b1c7ad2c4f489c5a775c05eea706
io.micronaut.jsonschema	micronaut-json-schema-validation	1.5.0		92c55464af7cd86c9ca3ff4a8b055bf77f6c7412
io.micronaut.jsonschema	micronaut-json-schema-validation	1.5.1		ba0b2c6eb2b6e9ae4de8578e87aa4ec1617b4296
io.micronaut.jsonschema	micronaut-json-schema-validation	1.5.2		fde935d3f3b2bec9dd7c22774bcc829b7a0a209e
