activesoap	jaxp-api	1.3	-	07fb813b09bdca6485f45a7f4b24a7f28249b753
com.liferay	com.liferay.headless.batch.engine.api	7.0.2	7.0.2-sources-commercial	13803b4b58548a4898ee76d0b7397976c3e1b8f1
com.liferay	com.liferay.headless.batch.engine.api	7.1.0	-	bf22429596ad9eba9f26a785cd1ffd075d136d42
com.liferay	com.liferay.headless.batch.engine.api	7.1.0	7.1.0-sources-commercial	d6cb10c36064e2ebcca981e2e52fe3ffa53f686b
com.liferay	com.liferay.headless.batch.engine.api	8.0.0	-	6de52076c772671801ad97e42f6b35854834b486
com.liferay	com.liferay.headless.batch.engine.api	8.0.0	8.0.0-sources-commercial	5aae13a4655a0cc6671a03349ea6b396a31ab27e
com.liferay	com.liferay.headless.batch.engine.api	8.1.0	-	9039e134565e315ee322139fe49e483da29515d9
com.liferay	com.liferay.headless.batch.engine.api	8.1.0	8.1.0-sources-commercial	5e9532ecdc9bc39ad178a78d60373d14f6d0441a
com.liferay	com.liferay.headless.batch.engine.api	9.0.0	-	3ab567c3e2940942fa83215e48789dc01fd54dbb
com.liferay	com.liferay.headless.batch.engine.api	9.0.0	9.0.0-sources-commercial	e144e1ac2f20a12d26d13f8cc985c4affe16d7ee
com.liferay	com.liferay.headless.batch.engine.api	9.0.1	-	1ba4cc21a927df16b266600142acd8f161f853cd
com.liferay	com.liferay.headless.batch.engine.api	9.0.1	9.0.1-sources-commercial	a343e97bc839141c7a69b29e5ffabba4318ea0b1
com.liferay	com.liferay.headless.batch.engine.api	9.1.0	-	db5cc4fc69af9859aef33de4671b146a85b07f0d
com.liferay	com.liferay.headless.batch.engine.api	9.1.0	9.1.0-sources-commercial	aea71159a27eb2bba94959da80e5a86242ae9744
com.liferay	com.liferay.headless.batch.engine.api	9.2.0	-	8c04986cd307af08156f0518844caa870d465961
com.liferay	com.liferay.headless.batch.engine.api	9.2.0	9.2.0-sources-commercial	b54336e76bdf05706eef9ec549b772739f9a0553
com.liferay	com.liferay.portal.security.permission.impl	1.0.0	-	369b6d375ff7dd1e078fe3a873174899507589c0
com.liferay	com.liferay.portal.security.permission.impl	1.0.0	1.0.0-sources-commercial	d195c065f589163b4f47b9eeeb98be6a61a5985b
com.liferay	com.liferay.portal.security.permission.impl	1.0.1	-	18fbcf7aa0e78d670a7449350053011173114e7a
com.liferay	com.liferay.portal.security.permission.impl	1.0.1	1.0.1-sources-commercial	1506c94c5b1db1707c0d5469c4cbd1a1dad9b2fb
com.liferay	com.liferay.portal.security.permission.impl	1.0.10	-	f1cf9ab99de7881231f2c4901b13204d5d3b03c5
com.liferay	com.liferay.portal.security.permission.impl	1.0.10	1.0.10-sources-commercial	75088d48fca5f4067644f1d1b3af43232845f8e0
com.liferay	com.liferay.portal.security.permission.impl	1.0.11	-	2837f9a64491b7f13f6eb024aab8477a2a33eb38
com.liferay	com.liferay.portal.security.permission.impl	1.0.11	1.0.11-sources-commercial	9988a60b6ad75b031dcfa3fe9592ea6bfc4a44ff
com.liferay	com.liferay.portal.security.permission.impl	1.0.12	-	ff79f843b813b0a2ae02c21f442e2c67503bf40e
com.liferay	com.liferay.portal.security.permission.impl	1.0.12	1.0.12-sources-commercial	6e0e82d19dcc232ef9f349a901efc258f0ac064a
com.liferay	com.liferay.portal.security.permission.impl	1.0.13	-	74f6ce0439001c310a3497b7671646cc9ec33b39
com.liferay	com.liferay.portal.security.permission.impl	1.0.13	1.0.13-sources-commercial	79fd8f4a08a3d9a6bfc097d029b50551eecd6ff6
com.liferay	com.liferay.portal.security.permission.impl	1.0.14	-	846fde4a9bd0a06b461c8dbce9b84567e11f5619
com.liferay	com.liferay.portal.security.permission.impl	1.0.15	-	ce29977096a5c82004452e10cb06e937b26c3b70
com.liferay	com.liferay.portal.security.permission.impl	1.0.15	1.0.15-sources-commercial	f9936d807213d7e697f76cb6372a1e95e137cf57
com.liferay	com.liferay.portal.security.permission.impl	1.0.16	-	104856846d424a83610fa1b5c3ed102bd6313969
com.liferay	com.liferay.portal.security.permission.impl	1.0.16	1.0.16-sources-commercial	c853fbb524751cd16268094d2b946f1afa5df3df
com.liferay	com.liferay.portal.security.permission.impl	1.0.17	-	6b201a78c90f2904d5f0cdc17ec0f7ee201dff79
com.liferay	com.liferay.portal.security.permission.impl	1.0.17	1.0.17-sources-commercial	9f3fc082a8347b9149013f35073edf6d96f6a02a
com.liferay	com.liferay.portal.security.permission.impl	1.0.18	-	182dec7e78d57346ba2d327de32a68c55dcb7c80
com.liferay	com.liferay.portal.security.permission.impl	1.0.18	1.0.18-sources-commercial	93593d329ac44b15b10c883ee5dc6a1dc50d1ead
com.liferay	com.liferay.portal.security.permission.impl	1.0.19	-	dec8da5ca880ce0662c6dc691b756b7ef76e094a
com.liferay	com.liferay.portal.security.permission.impl	1.0.19	1.0.19-sources-commercial	7b98a80c9522e9310ec71b20eafd2df44ea05cda
com.liferay	com.liferay.portal.security.permission.impl	1.0.2	-	9c3da0ce1b4b06bbec028210e89bfbdff518b811
com.liferay	com.liferay.portal.security.permission.impl	1.0.2	1.0.2-sources-commercial	7373f6ed16371dbb470aa731165368f6cf25c327
com.liferay	com.liferay.portal.security.permission.impl	1.0.20	-	3c835ce2372b8443799e2e164c037db20b8be9b6
com.liferay	com.liferay.portal.security.permission.impl	1.0.20	1.0.20-sources-commercial	159d876d4ec7b54c6d25e03aad29a18e79f7e4f0
com.liferay	com.liferay.portal.security.permission.impl	1.0.21	-	cafb5f810cd6a1ef1d72d33e1fc5aab6d9ffb161
com.liferay	com.liferay.portal.security.permission.impl	1.0.21	1.0.21-sources-commercial	663823a8633464f5c8fc8382398a909eef8bc636
com.liferay	com.liferay.portal.security.permission.impl	1.0.22	-	0c3c5a5642181c9de9c3be9f88095dd4696a577d
com.liferay	com.liferay.portal.security.permission.impl	1.0.22	1.0.22-sources-commercial	b9b7cd02dd528caa3a0d486e6e842651216731cb
com.liferay	com.liferay.portal.security.permission.impl	1.0.23	-	39cd5c688fb0cdc38d5b22cce64ef957b3268c72
com.liferay	com.liferay.portal.security.permission.impl	1.0.23	1.0.23-sources-commercial	c7e92a0aae392e49f16c45805beca9ce196d2678
com.liferay	com.liferay.portal.security.permission.impl	1.0.24	-	b4ce8c7ca9c98dc5494acd90ee81620772742e2e
com.liferay	com.liferay.portal.security.permission.impl	1.0.24	1.0.24-sources-commercial	64d4f9d369fe21d53427b4e787b9333d0e080c5a
com.liferay	com.liferay.portal.security.permission.impl	1.0.25	-	a3a0e1898a3055ebc9d61c07d286e7ffb50d7652
com.liferay	com.liferay.portal.security.permission.impl	1.0.26	-	5a3f381ab3ae16a935b1fb7a68e18c46b127b1cc
com.liferay	com.liferay.portal.security.permission.impl	1.0.27	-	68cf181c0f8c215bb6c4b9210db916418b249fe0
com.liferay	com.liferay.portal.security.permission.impl	1.0.28	-	13798837ddc955172a64cf3c0d71a854448d826d
com.liferay	com.liferay.portal.security.permission.impl	1.0.3	-	86ed775294b298bb232c47c93a4edb3353b0156d
com.liferay	com.liferay.portal.security.permission.impl	1.0.3	1.0.3-sources-commercial	01c10725d074eb8757b8247b96d6243089332a8d
com.liferay	com.liferay.portal.security.permission.impl	1.0.4	-	fedfdfd04aa314a41d4781c29e0d05a4b55f4431
com.liferay	com.liferay.portal.security.permission.impl	1.0.4	1.0.4-sources-commercial	9258b55cb44ae577b3229c89d140277d11ea53fa
com.liferay	com.liferay.portal.security.permission.impl	1.0.5	-	716df6dc3765fb2e938324dda779890a2b808909
com.liferay	com.liferay.portal.security.permission.impl	1.0.5	1.0.5-sources-commercial	4cd10b4dd1136af6f7054ed41feb0ce526845d5b
com.liferay	com.liferay.portal.security.permission.impl	1.0.6	-	147c5907abb0116f6f4b6b129a2815a91c8715b7
com.liferay	com.liferay.portal.security.permission.impl	1.0.6	1.0.6-sources-commercial	c0fa1608a0d0333922bc98b4e9801b0a542a2702
com.liferay	com.liferay.portal.security.permission.impl	1.0.7	-	b6253c5831a530bb645940fe3efc2da71d3cffa3
com.liferay	com.liferay.portal.security.permission.impl	1.0.7	1.0.7-sources-commercial	189539fe41073b84a1f3e8bbe682ea1cc7a53381
com.liferay	com.liferay.portal.security.permission.impl	1.0.8	-	d8eace7bc0c27b801a1b46c0ec7e82da0cfae915
com.liferay	com.liferay.portal.security.permission.impl	1.0.8	1.0.8-sources-commercial	ff38e9c628817af114e52d34a40f5f259e5d4186
com.liferay	com.liferay.portal.security.permission.impl	1.0.9	-	3f11813105316e45265d04bcf558a9cb9a5287e0
com.liferay	com.liferay.portal.security.permission.impl	1.0.9	1.0.9-sources-commercial	a4db53e8062ce91efbcb3d8479fe2d1d22809ebf
com.liferay	com.liferay.portal.security.permission.impl	2.0.0	-	d60cd711f03a3109700379c3f0581e4bcbb9ecde
com.liferay	com.liferay.portal.security.permission.impl	2.0.0	2.0.0-sources-commercial	07009c42aebc54fefdf503fa1324e4d11c07ca8c
com.liferay	com.liferay.portal.security.permission.impl	2.0.1	-	43e46d8a43b07157a926a370e526f8b7eaa9b877
com.liferay	com.liferay.portal.security.permission.impl	2.0.1	2.0.1-sources-commercial	e1c5e5063785b240c1be4f1cf712a86dba75ead7
com.liferay	com.liferay.portal.security.permission.impl	2.0.10	-	451261a48f634bc38ff3cab9de8534854fba59d1
com.liferay	com.liferay.portal.security.permission.impl	2.0.10	2.0.10-sources-commercial	e25009735d5b1fe0d3bf8ee9241383e5fbedeed2
com.liferay	com.liferay.portal.security.permission.impl	2.0.11	-	d3de9b56bbb2ba0ca3984759fe9048a4cba1ef95
com.liferay	com.liferay.portal.security.permission.impl	2.0.11	2.0.11-sources-commercial	fd6f92d3128e29c3a6479102dc06f8e6d7614106
com.liferay	com.liferay.portal.security.permission.impl	2.0.12	-	3041decca7c8dd4a92a695fef42584e5007e7bb5
com.liferay	com.liferay.portal.security.permission.impl	2.0.12	2.0.12-sources-commercial	33105e568d49c04e95d170df6ef5a5e21eb8f066
com.liferay	com.liferay.portal.security.permission.impl	2.0.13	-	1d48de23a63e9f4f9b5790fb20e4a774fb59d1b7
com.liferay	com.liferay.portal.security.permission.impl	2.0.13	2.0.13-sources-commercial	8af917b0da93c9f8fd4992d702f9ac04991c2ecd
com.liferay	com.liferay.portal.security.permission.impl	2.0.14	-	fd271faeaabdb941edaa44aad13eca6342108511
com.liferay	com.liferay.portal.security.permission.impl	2.0.14	2.0.14-sources-commercial	d091c7b160e5cbb70132b674405e8bcecec9d675
com.liferay	com.liferay.portal.security.permission.impl	2.0.15	-	a882b65d4520773b727e23a50985cfb408452eca
com.liferay	com.liferay.portal.security.permission.impl	2.0.15	2.0.15-sources-commercial	a743fe494a250a2a2f60902cb92b0a5b6909d95e
com.liferay	com.liferay.portal.security.permission.impl	2.0.16	-	66b1324b10f4562da9f0ed2837451492b885288a
com.liferay	com.liferay.portal.security.permission.impl	2.0.16	2.0.16-sources-commercial	daff7414d6c26debe50eaa86792a1cd37458eeae
com.liferay	com.liferay.portal.security.permission.impl	2.0.17	-	b828afd60d888ce95ee92c502e2a14ae0bc054c7
com.liferay	com.liferay.portal.security.permission.impl	2.0.17	2.0.17-sources-commercial	1b0b7c09e1ab2c4e5223407e183ca0861f031f11
com.liferay	com.liferay.portal.security.permission.impl	2.0.18	-	e2c091db2107627460074c8389ad166a372002c7
com.liferay	com.liferay.portal.security.permission.impl	2.0.18	2.0.18-sources-commercial	d314b5e5a0e79d0771487748f28e81eb466e9f30
com.liferay	com.liferay.portal.security.permission.impl	2.0.19	-	4576fb02231aa10ccb13a9f248e882422e00a71a
com.liferay	com.liferay.portal.security.permission.impl	2.0.19	2.0.19-sources-commercial	bf703e3f0a0308adb339259697464fee4df4004b
com.liferay	com.liferay.portal.security.permission.impl	2.0.2	-	a11b38a9d2ce9a63e07d757493841dc3883e6fbd
com.liferay	com.liferay.portal.security.permission.impl	2.0.2	2.0.2-sources-commercial	b2a1a6a8991fac96a705dabd626b3ba2f8c629b2
com.liferay	com.liferay.portal.security.permission.impl	2.0.20	-	2728cc329f052bc8b8cd8f06c6ba8fbd5cda7172
com.liferay	com.liferay.portal.security.permission.impl	2.0.20	2.0.20-sources-commercial	ddcacab5d225fc7413841ce36e1e0eb0d31b0796
com.liferay	com.liferay.portal.security.permission.impl	2.0.21	-	b53da725e117a8fda36386cebf13937b1207a33a
com.liferay	com.liferay.portal.security.permission.impl	2.0.21	2.0.21-sources-commercial	3437d4262a37f059484e817cab38d618ba1f9f41
com.liferay	com.liferay.portal.security.permission.impl	2.0.22	-	9c1d78876b7f29f3dd097fff0544e8e6182d096c
com.liferay	com.liferay.portal.security.permission.impl	2.0.22	2.0.22-sources-commercial	44f4e7af46fa53967d65033a72f2c3b1b6799788
com.liferay	com.liferay.portal.security.permission.impl	2.0.23	-	7bf251e04558055bafe17dd3c4b8de1cf0ecb91d
com.liferay	com.liferay.portal.security.permission.impl	2.0.23	2.0.23-sources-commercial	4f9706200778e81a6a4f5b9f138ebbde36f0a606
com.liferay	com.liferay.portal.security.permission.impl	2.0.24	-	883ba579019ed363bef508a73185e0aa8e22aeb4
com.liferay	com.liferay.portal.security.permission.impl	2.0.24	2.0.24-sources-commercial	583f146a6d2a05b617877ae081a1d6da6865328b
com.liferay	com.liferay.portal.security.permission.impl	2.0.25	-	5589a1496047f7f4d12d81c63499efc8f1c8404a
com.liferay	com.liferay.portal.security.permission.impl	2.0.25	2.0.25-sources-commercial	3c1230018437ae27b36fe75499c74cfdf4679583
com.liferay	com.liferay.portal.security.permission.impl	2.0.26	-	8cdb2405aceebee62cbdece12a6a255ccde97a00
com.liferay	com.liferay.portal.security.permission.impl	2.0.27	-	37a966f2ac6d0aaca4eb8315729ed669a3b98d3f
com.liferay	com.liferay.portal.security.permission.impl	2.0.28	-	5d262ac0cdd3edb61ee19423f0aa10889fcea721
com.liferay	com.liferay.portal.security.permission.impl	2.0.29	-	75be6397ec31ac50f592a5ffd742c6b9fcd49b3f
com.liferay	com.liferay.portal.security.permission.impl	2.0.3	-	5d694c4ebe53600207cb8b3230177f6d3dd880a9
com.liferay	com.liferay.portal.security.permission.impl	2.0.3	2.0.3-sources-commercial	d23a13a802d9c2beeda9223c6cf4388fcb74d7b1
com.liferay	com.liferay.portal.security.permission.impl	2.0.4	-	3661e06cd4cc934e8f2628784401866793fad568
com.liferay	com.liferay.portal.security.permission.impl	2.0.4	2.0.4-sources-commercial	1b5316aec2ad480e5063d999281bc5675400fdaa
com.liferay	com.liferay.portal.security.permission.impl	2.0.5	-	2676d0f76f88b25403db04257ef2a7f6e073e7a0
com.liferay	com.liferay.portal.security.permission.impl	2.0.5	2.0.5-sources-commercial	c261871378076c3addef616c77ab31fc1dbc7ae0
com.liferay	com.liferay.portal.security.permission.impl	2.0.6	-	864ba16ff429cae4721c0b2f23d96b322e977dbe
com.liferay	com.liferay.portal.security.permission.impl	2.0.6	2.0.6-sources-commercial	8f573e3e1bc4b69085ff45bf346e0f9492c7be58
com.liferay	com.liferay.portal.security.permission.impl	2.0.7	-	5e0bef40ad7307a9d345dbb3abd1f5be9b683303
com.liferay	com.liferay.portal.security.permission.impl	2.0.7	2.0.7-sources-commercial	1892948024d48c1d28007899f189e43cd71c8410
com.liferay	com.liferay.portal.security.permission.impl	2.0.8	-	22342c872b1a42377cd00c3830bbf0189bbb4d9b
com.liferay	com.liferay.portal.security.permission.impl	2.0.8	2.0.8-sources-commercial	f86f208f747fc06eb99ba47268d3a3936dcd5bea
com.liferay	com.liferay.portal.security.permission.impl	2.0.9	-	9ebb815ea9eecfce7d597f2476ed9a9247f544ef
com.liferay	com.liferay.portal.security.permission.impl	2.0.9	2.0.9-sources-commercial	629ee2d81d5ad166f94e2d66992b153d156d6c3d
com.liferay	com.liferay.portal.security.permission.impl	3.0.0	-	9103b04664b359f4010fe0a5a9fe495f79c6153b
com.liferay	com.liferay.portal.security.permission.impl	3.0.0	3.0.0-sources-commercial	832e77f193da103d2e193cf21f868f72d47110ef
com.liferay	com.liferay.portal.security.permission.impl	3.0.1	-	b62fe2f018904aeed7b2737dbf5ce2127fabc732
com.liferay	com.liferay.portal.security.permission.impl	3.0.1	3.0.1-sources-commercial	5d962e752d694ff3b09b07392df113bc911173cb
com.liferay	com.liferay.portal.security.permission.impl	3.0.10	-	dd1eeb678fedd34f783b4c372408438b8a2f173a
com.liferay	com.liferay.portal.security.permission.impl	3.0.10	3.0.10-sources-commercial	962442a0899d70721f8c16a6267c5465cbf1b4ec
com.liferay	com.liferay.portal.security.permission.impl	3.0.11	-	3522b341eaf4b2cc569db531a599752f8617a575
com.liferay	com.liferay.portal.security.permission.impl	3.0.11	3.0.11-sources-commercial	84df1a21655a0cac874d9fe9ee8a0c066a2ffaf7
com.liferay	com.liferay.portal.security.permission.impl	3.0.12	-	e8516928b4799fac7049c47aa3a6be3bc0714b16
com.liferay	com.liferay.portal.security.permission.impl	3.0.12	3.0.12-sources-commercial	8025cc5222d25004c51c25a9c7d075ed5eabb3e7
com.liferay	com.liferay.portal.security.permission.impl	3.0.13	-	d0f4f9f600702b6a389ef46d8872a8ce6a71a7d8
com.liferay	com.liferay.portal.security.permission.impl	3.0.13	3.0.13-sources-commercial	ae03fb260a4c1dc872fdff93f949a2f5d1da50f2
com.liferay	com.liferay.portal.security.permission.impl	3.0.14	-	5ff3dc780b1b3d7f2bc2bc80a8fc0877d07cd746
com.liferay	com.liferay.portal.security.permission.impl	3.0.14	3.0.14-sources-commercial	c8a48a81188a69538fe14dd952414eb8533e149f
com.liferay	com.liferay.portal.security.permission.impl	3.0.15	-	39410ab2d6c2b62f2b06113e9d828ab2dfb88a1f
com.liferay	com.liferay.portal.security.permission.impl	3.0.15	3.0.15-sources-commercial	df467d1be8d966fbb88fff5c5ee4b28cbf7d11db
com.liferay	com.liferay.portal.security.permission.impl	3.0.16	-	4da93772ca069da08cd1979cc19ac9331a65afa0
com.liferay	com.liferay.portal.security.permission.impl	3.0.16	3.0.16-sources-commercial	d28a356f115d19e308325fdf64b68ab5b848a8e2
com.liferay	com.liferay.portal.security.permission.impl	3.0.17	-	7889355b272b6d4c982ce332c5069cf4fe924a9f
com.liferay	com.liferay.portal.security.permission.impl	3.0.17	3.0.17-sources-commercial	d9b7f45889d64f1ca1e4272ddb483eb95de9c045
com.liferay	com.liferay.portal.security.permission.impl	3.0.18	-	6694fcebe4fabef9109dfb6c9f993bf8a84140e9
com.liferay	com.liferay.portal.security.permission.impl	3.0.18	3.0.18-sources-commercial	d737a794d4c063d77d0eecc8536378fadb18c901
com.liferay	com.liferay.portal.security.permission.impl	3.0.19	-	eb73de3192337f4f359a150cdffbff1d99b15f23
com.liferay	com.liferay.portal.security.permission.impl	3.0.19	3.0.19-sources-commercial	7c654084d75b9babecf14185ecf40883c857ce9b
com.liferay	com.liferay.portal.security.permission.impl	3.0.2	-	5e52b3e3c9c2bc65a9f6d992644328789b8afbe5
com.liferay	com.liferay.portal.security.permission.impl	3.0.2	3.0.2-sources-commercial	97fb0f798ede305ee8f7a3a20682a94a51c86ece
com.liferay	com.liferay.portal.security.permission.impl	3.0.20	-	00a09192b5deb614df3f5c24c343dfd7edd9d294
com.liferay	com.liferay.portal.security.permission.impl	3.0.20	3.0.20-sources-commercial	631111e19caeca0e3623959237524bbf47476bd5
com.liferay	com.liferay.portal.security.permission.impl	3.0.21	-	b91f91aee3731df7af7f1c5a02e8c711e17c6c4a
com.liferay	com.liferay.portal.security.permission.impl	3.0.21	3.0.21-sources-commercial	23f45f0f75bdd98aed07ef0d8a03daff423d79b8
com.liferay	com.liferay.portal.security.permission.impl	3.0.22	-	644235385f86cb1c6f72f832a9da61844eaa3bbb
com.liferay	com.liferay.portal.security.permission.impl	3.0.22	3.0.22-sources-commercial	a79a0c3b4f0c44d61da0aaeea8308fe9555aa61c
com.liferay	com.liferay.portal.security.permission.impl	3.0.23	-	a004b047d073dda8d95d0ac680663c83664fcc18
com.liferay	com.liferay.portal.security.permission.impl	3.0.23	3.0.23-sources-commercial	ab867b3fa202f160229ed7cf6340362e8e92090c
com.liferay	com.liferay.portal.security.permission.impl	3.0.24	-	7ec8c9548fa711c6880a682af09ad7b46773ab83
com.liferay	com.liferay.portal.security.permission.impl	3.0.24	3.0.24-sources-commercial	8f3a821c395ecd773954f931ca842d5f026e7871
com.liferay	com.liferay.portal.security.permission.impl	3.0.25	-	359f7127b865ad3a88b71ce32d1b85c74c448e2e
com.liferay	com.liferay.portal.security.permission.impl	3.0.25	3.0.25-sources-commercial	77338c5add8330963b741cf10c121f5358c4120f
com.liferay	com.liferay.portal.security.permission.impl	3.0.26	-	3fa9c0a46b04b2f8d82c6c37937cd3144272e138
com.liferay	com.liferay.portal.security.permission.impl	3.0.26	3.0.26-sources-commercial	7a6985de800e7ca20111d87f3c4743881fa29fcf
com.liferay	com.liferay.portal.security.permission.impl	3.0.27	-	697a1fddd686427e43e384761acdc53cdcb6bd83
com.liferay	com.liferay.portal.security.permission.impl	3.0.27	3.0.27-sources-commercial	7e914f0715e7694e262f97f694c170983b5edb85
com.liferay	com.liferay.portal.security.permission.impl	3.0.28	-	69def5c69031eccc6e3afc5d73584759c86ef401
com.liferay	com.liferay.portal.security.permission.impl	3.0.28	3.0.28-sources-commercial	6b259a1954fd924fc32c6b8cb8bbc6060c315add
com.liferay	com.liferay.portal.security.permission.impl	3.0.29	-	e0b4adc5c48e9d786dcddf4c9663121fede61279
com.liferay	com.liferay.portal.security.permission.impl	3.0.29	3.0.29-sources-commercial	4cd4ca71f3babe8c4bc98eb80443578ee4199f75
com.liferay	com.liferay.portal.security.permission.impl	3.0.3	-	412c2dd0280beed8fec6213b59cce7409c5e73b5
com.liferay	com.liferay.portal.security.permission.impl	3.0.3	3.0.3-sources-commercial	ecbc0f285b181dfe0f5ec767adf07739b61a4a17
com.liferay	com.liferay.portal.security.permission.impl	3.0.30	-	4ab25b8f4360350aa43df761cbad36682e2c14e4
com.liferay	com.liferay.portal.security.permission.impl	3.0.30	3.0.30-sources-commercial	923ced1f46501c0eb882eda9369424a07d5041bf
com.liferay	com.liferay.portal.security.permission.impl	3.0.31	-	26fd6dbd69f900204c4a4f611c8714800957db73
com.liferay	com.liferay.portal.security.permission.impl	3.0.31	3.0.31-sources-commercial	e9956de50b1f5917a0e0bea5328a773f41353138
com.liferay	com.liferay.portal.security.permission.impl	3.0.32	-	1950c8985079b9ce47119fc239e142bc09469a9e
com.liferay	com.liferay.portal.security.permission.impl	3.0.32	3.0.32-sources-commercial	c55d483ff369e3130cf6c2896c3d17545fb851b0
com.liferay	com.liferay.portal.security.permission.impl	3.0.33	-	d3223c3ceb7d79e8dc5ab26d76900d5f6d7db13e
com.liferay	com.liferay.portal.security.permission.impl	3.0.33	3.0.33-sources-commercial	2b48724380c8faec97ad0b269f77771c75f1bbb6
com.liferay	com.liferay.portal.security.permission.impl	3.0.34	-	ced5621978de2fef14953aafeb4ae2811f0d1532
com.liferay	com.liferay.portal.security.permission.impl	3.0.34	3.0.34-sources-commercial	85f11bd94a8a4674bd9d224161fcb149832dc2f9
com.liferay	com.liferay.portal.security.permission.impl	3.0.35	-	335fc298308865f7d0417026ddc23e7719d81bf6
com.liferay	com.liferay.portal.security.permission.impl	3.0.35	3.0.35-sources-commercial	a42cf952f301d39a1f301d04af06fa953b0addf8
com.liferay	com.liferay.portal.security.permission.impl	3.0.36	-	678778d5687f118c874c3684781be4eb985baf12
com.liferay	com.liferay.portal.security.permission.impl	3.0.37	-	36732aac796e6932b3dcb3b4f102596d4198cae7
com.liferay	com.liferay.portal.security.permission.impl	3.0.38	-	e65ff939c9007b5c81994d5bd2f86994de40aed7
com.liferay	com.liferay.portal.security.permission.impl	3.0.39	-	d4f5e6682a734b3c7aa01a8f5bb6639f4b8c667f
com.liferay	com.liferay.portal.security.permission.impl	3.0.4	-	17b17bb630bcaf700b2b41e398221b1887adcc20
com.liferay	com.liferay.portal.security.permission.impl	3.0.4	3.0.4-sources-commercial	99834c68ae63efb5432c95ecc8eaba1341bbc142
com.liferay	com.liferay.portal.security.permission.impl	3.0.40	-	86bb95778d5c37f8235a4f017d39302b423a540e
com.liferay	com.liferay.portal.security.permission.impl	3.0.5	-	a6599a66d96ae02d006c98059adeb5cd6283edaf
com.liferay	com.liferay.portal.security.permission.impl	3.0.5	3.0.5-sources-commercial	54af50f7c0254f4043a6a1c4f5c20a7878b42601
com.liferay	com.liferay.portal.security.permission.impl	3.0.6	-	748c25acde09dd44bdaf1532b855a152437deb78
com.liferay	com.liferay.portal.security.permission.impl	3.0.6	3.0.6-sources-commercial	cf0fa48d021809406cb94ae6f1f4baf3b0dcba81
com.liferay	com.liferay.portal.security.permission.impl	3.0.7	-	d3f0ae169c294a2109f195c7cb50594d1be2746d
com.liferay	com.liferay.portal.security.permission.impl	3.0.7	3.0.7-sources-commercial	ca0850ae46553715fde4c28c989d270ae0fa8479
com.liferay	com.liferay.portal.security.permission.impl	3.0.8	-	ff6be7a7390c596f5b7d5d0e06b1857e94b9ba57
com.liferay	com.liferay.portal.security.permission.impl	3.0.8	3.0.8-sources-commercial	288a471d39ceec85a5e6769b44d03020fc9f7d91
com.liferay	com.liferay.portal.security.permission.impl	3.0.9	-	370fe5de80916ba004cb61e8cec93667b1d76b3d
com.liferay	com.liferay.portal.security.permission.impl	3.0.9	3.0.9-sources-commercial	217fecfbe4e30c04da27e1580f218aba1b28b298
com.liferay	com.liferay.portal.security.permission.impl	4.0.0	-	73c326c1007fd48ba02ebb5e179a8857b66f7308
com.liferay	com.liferay.portal.security.permission.impl	4.0.0	4.0.0-sources-commercial	54bf0f141f9e459dd1ad80ee0588b78cd143a6fd
com.liferay	com.liferay.portal.security.permission.impl	4.0.1	-	cec0e3291df464e9f3a29c4dc7dc47296ffa59e6
com.liferay	com.liferay.portal.security.permission.impl	4.0.1	4.0.1-sources-commercial	e05a6f2903eb1db9d269e7a00359eaf2cf130b4f
com.liferay	com.liferay.portal.security.permission.impl	4.0.10	-	2be001a4e741f82ec18e36f9c400c4fde180bb5d
com.liferay	com.liferay.portal.security.permission.impl	4.0.10	4.0.10-sources-commercial	1803d83b1abfb30a26200c65ce24123e42afeaf0
com.liferay	com.liferay.portal.security.permission.impl	4.0.11	-	265fe2c6c97bcbd2319f11dfce88943f2b42a38b
com.liferay	com.liferay.portal.security.permission.impl	4.0.11	4.0.11-sources-commercial	c8ba96eba4dd471d4beb0fbd29c67903cfc0233d
com.liferay	com.liferay.portal.security.permission.impl	4.0.12	-	ae01462e3b719adf294c2f0479d8498bfc781c2b
com.liferay	com.liferay.portal.security.permission.impl	4.0.12	4.0.12-sources-commercial	5a33755a75fecb3d4367ad7264e0b321cb2dc575
com.liferay	com.liferay.portal.security.permission.impl	4.0.13	-	c392b14e47023680e2224cd4c800ca97a2333e14
com.liferay	com.liferay.portal.security.permission.impl	4.0.13	4.0.13-sources-commercial	2c1d288a9f91c0e4e9c3336886bb37f2b591fbef
com.liferay	com.liferay.portal.security.permission.impl	4.0.14	-	2de6e037196716fcc350b52036f2c8bc11b24c3d
com.liferay	com.liferay.portal.security.permission.impl	4.0.14	4.0.14-sources-commercial	fa2ca424d42dad6a59be165a66bf5b9b9e0a4d47
com.liferay	com.liferay.portal.security.permission.impl	4.0.15	-	899901e43d7b22594c11e63f2a66de8ca64925f0
com.liferay	com.liferay.portal.security.permission.impl	4.0.15	4.0.15-sources-commercial	da95b0fd1dfd34a5d6235fb3d37efd206e3e2ceb
com.liferay	com.liferay.portal.security.permission.impl	4.0.16	-	19811590a86365fdb530fda4bc075625d5573131
com.liferay	com.liferay.portal.security.permission.impl	4.0.16	4.0.16-sources-commercial	07a30c2eaa6b950e1b945a217a31c9be4c56d8d7
com.liferay	com.liferay.portal.security.permission.impl	4.0.17	-	7779115bfa091eb0bc68101566f96622ddba3352
